nuclide,atoms_initial,atoms_final,delta_atoms
Pd97,0.0,0.0,0.0
Pd98,0.0,0.0,0.0
Pd99,0.0,0.0,0.0
Pm126,0.0,0.0,0.0
Pm127,0.0,0.0,0.0
Pm128,0.0,0.0,0.0
Pm129,0.0,0.0,0.0
Pm130,0.0,0.0,0.0
Pm131,0.0,0.0,0.0
Pm132,0.0,0.0,0.0
Pm133,0.0,0.0,0.0
Pm133_m1,0.0,0.0,0.0
Pm134,0.0,0.0,0.0
Pm134_m1,0.0,0.0,0.0
Pm135,0.0,0.0,0.0
Pm135_m1,0.0,0.0,0.0
Pm136,0.0,0.0,0.0
Pm136_m1,0.0,0.0,0.0
Pm137,0.0,0.0,0.0
Pm138,0.0,0.0,0.0
Pm138_m1,0.0,0.0,0.0
Pm139,0.0,0.0,0.0
Pm139_m1,0.0,0.0,0.0
Pm140,0.0,0.0,0.0
Pm140_m1,0.0,0.0,0.0
Pm141,0.0,0.0,0.0
Pm142,0.0,0.0,0.0
Pm142_m1,0.0,0.0,0.0
Pm143,0.0,0.0,0.0
Pm144,0.0,0.0,0.0
Pm145,0.0,0.0,0.0
Pm146,0.0,0.0,0.0
Pm147,0.0,0.0,0.0
Pm148,0.0,0.0,0.0
Pm148_m1,0.0,0.0,0.0
Pm149,0.0,0.0,0.0
Pm150,0.0,0.0,0.0
Pm151,0.0,0.0,0.0
Pm152,0.0,0.0,0.0
Pm152_m1,0.0,0.0,0.0
Pm152_m2,0.0,0.0,0.0
Pm153,0.0,0.0,0.0
Pm154,0.0,0.0,0.0
Pm154_m1,0.0,0.0,0.0
Pm155,0.0,0.0,0.0
Pm156,0.0,0.0,0.0
Pm157,0.0,0.0,0.0
Pm158,0.0,0.0,0.0
Pm159,0.0,0.0,0.0
Pm160,0.0,0.0,0.0
Pm161,0.0,0.0,0.0
Pm162,0.0,0.0,0.0
Pm163,0.0,0.0,0.0
Po188,0.0,0.0,0.0
Po189,0.0,0.0,0.0
Po190,0.0,0.0,0.0
Po191,0.0,0.0,0.0
Po191_m1,0.0,0.0,0.0
Po192,0.0,0.0,0.0
Po193,0.0,0.0,0.0
Po193_m1,0.0,0.0,0.0
Po194,0.0,0.0,0.0
Po195,0.0,0.0,0.0
Po195_m1,0.0,0.0,0.0
Po196,0.0,0.0,0.0
Po197,0.0,0.0,0.0
Po197_m1,0.0,0.0,0.0
Po198,0.0,0.0,0.0
Po199,0.0,0.0,0.0
Po199_m1,0.0,0.0,0.0
Po200,0.0,0.0,0.0
Po201,0.0,0.0,0.0
Po201_m1,0.0,0.0,0.0
Po202,0.0,0.0,0.0
Po203,0.0,0.0,0.0
Po203_m1,0.0,0.0,0.0
Po204,0.0,0.0,0.0
Po205,0.0,0.0,0.0
Po205_m1,0.0,0.0,0.0
Po205_m2,0.0,0.0,0.0
Po206,0.0,0.0,0.0
Po207,0.0,0.0,0.0
Po207_m1,0.0,0.0,0.0
Po208,0.0,0.0,0.0
Po209,0.0,0.0,0.0
Po210,0.0,324.5620734933365,324.5620734933365
Po211,0.0,0.01803617816682144,0.01803617816682144
Po211_m1,0.0,0.0,0.0
Po212,0.0,1.8563695618864574e-10,1.8563695618864574e-10
Po212_m1,0.0,0.0,0.0
Po213,0.0,1.7199075548181163e-08,1.7199075548181163e-08
Po214,0.0,7.267849887067167e-06,7.267849887067167e-06
Po215,0.0,0.02256067355185267,0.02256067355185267
Po216,0.0,3.7585128360894904e-06,3.7585128360894904e-06
Po217,0.0,0.0,0.0
Po218,0.0,8.226315470270405,8.226315470270405
Po219,0.0,0.0,0.0
Po220,0.0,0.0,0.0
Pr121,0.0,0.0,0.0
Pr122,0.0,0.0,0.0
Pr123,0.0,0.0,0.0
Pr124,0.0,0.0,0.0
Pr125,0.0,0.0,0.0
Pr126,0.0,0.0,0.0
Pr127,0.0,0.0,0.0
Pr128,0.0,0.0,0.0
Pr129,0.0,0.0,0.0
Pr130,0.0,0.0,0.0
Pr131,0.0,0.0,0.0
Pr131_m1,0.0,0.0,0.0
Pr132,0.0,0.0,0.0
Pr133,0.0,0.0,0.0
Pr134,0.0,0.0,0.0
Pr134_m1,0.0,0.0,0.0
Pr135,0.0,0.0,0.0
Pr136,0.0,0.0,0.0
Pr137,0.0,0.0,0.0
Pr138,0.0,0.0,0.0
Pr138_m1,0.0,0.0,0.0
Pr139,0.0,0.0,0.0
Pr140,0.0,0.0,0.0
Pr141,1.7075509999999998e+22,1.7075509999999998e+22,0.0
Pr142,0.0,0.0,0.0
Pr142_m1,0.0,0.0,0.0
Pr143,0.0,0.0,0.0
Pr144,0.0,1.5668636111721028,1.5668636111721028
Pr144_m1,0.0,1.0160133280791805,1.0160133280791805
Pr145,0.0,0.0,0.0
Pr146,0.0,0.0,0.0
Pr147,0.0,0.0,0.0
Pr148,0.0,0.0,0.0
Pr148_m1,0.0,0.0,0.0
Pr149,0.0,0.0,0.0
Pr150,0.0,0.0,0.0
Pr151,0.0,0.0,0.0
Pr152,0.0,0.0,0.0
Pr153,0.0,0.0,0.0
Pr154,0.0,0.0,0.0
Pr155,0.0,0.0,0.0
Pr156,0.0,0.0,0.0
Pr157,0.0,0.0,0.0
Pr158,0.0,0.0,0.0
Pr159,0.0,0.0,0.0
Pt166,0.0,0.0,0.0
Pt167,0.0,0.0,0.0
Pt168,0.0,0.0,0.0
Pt169,0.0,0.0,0.0
Pt170,0.0,0.0,0.0
Pt171,0.0,0.0,0.0
Pt172,0.0,0.0,0.0
Pt173,0.0,0.0,0.0
Pt174,0.0,0.0,0.0
Pt175,0.0,0.0,0.0
Pt176,0.0,0.0,0.0
Pt177,0.0,0.0,0.0
Pt178,0.0,0.0,0.0
Pt179,0.0,0.0,0.0
Pt180,0.0,0.0,0.0
Pt181,0.0,0.0,0.0
Pt182,0.0,0.0,0.0
Pt183,0.0,0.0,0.0
Pt183_m1,0.0,0.0,0.0
Pt184,0.0,0.0,0.0
Pt184_m1,0.0,0.0,0.0
Pt185,0.0,0.0,0.0
Pt185_m1,0.0,0.0,0.0
Pt186,0.0,0.0,0.0
Pt187,0.0,0.0,0.0
Pt188,0.0,0.0,0.0
Pt189,0.0,0.0,0.0
Pt190,0.0,0.0,0.0
Pt191,0.0,0.0,0.0
Pt192,0.0,0.0,0.0
Pt193,0.0,0.0,0.0
Pt193_m1,0.0,0.0,0.0
Pt194,0.0,0.0,0.0
Pt195,0.0,0.0,0.0
Pt195_m1,0.0,0.0,0.0
Pt196,0.0,0.0,0.0
Pt197,0.0,0.0,0.0
Pt197_m1,0.0,0.0,0.0
Pt198,0.0,0.0,0.0
Pt199,0.0,0.0,0.0
Pt199_m1,0.0,0.0,0.0
Pt200,0.0,0.0,0.0
Pt201,0.0,0.0,0.0
Pt202,0.0,0.0,0.0
Pu228,0.0,0.0,0.0
Pu229,0.0,0.0,0.0
Pu230,0.0,-0.3066466191837676,-0.3066466191837676
Pu231,0.0,0.0,0.0
Pu232,0.0,0.0,0.0
Pu233,0.0,0.0,0.0
Pu234,0.0,0.0,0.0
Pu235,0.0,0.0,0.0
Pu236,0.0,0.0,0.0
Pu237,0.0,27.165831084249508,27.165831084249508
Pu237_m1,0.0,1.9275855899017208e-10,1.9275855899017208e-10
Pu238,1.1533499999999998e+20,1.1444692431596565e+20,-8.880756840343306e+17
Pu239,1.399289e+23,1.3992487995303688e+23,-4.020046963117392e+18
Pu240,2.508792e+21,2.508527151706229e+21,-2.6484829377108378e+17
Pu241,2.5376279999999996e+19,2.4175562973036204e+19,-1.200717026963792e+18
Pu242,3.142078e+17,3.142429472504792e+17,35147250479232.0
Pu243,0.0,0.0,0.0
Pu244,0.0,0.0,0.0
Pu245,0.0,0.0,0.0
Pu246,0.0,0.0,0.0
Pu247,0.0,0.0,0.0
Ra202,0.0,0.0,0.0
Ra203,0.0,0.0,0.0
Ra203_m1,0.0,0.0,0.0
Ra204,0.0,0.0,0.0
Ra205,0.0,0.0,0.0
Ra205_m1,0.0,0.0,0.0
Ra206,0.0,0.0,0.0
Ra207,0.0,0.0,0.0
Ra207_m1,0.0,0.0,0.0
Ra208,0.0,0.0,0.0
Ra209,0.0,0.0,0.0
Ra210,0.0,0.0,0.0
Ra211,0.0,0.0,0.0
Ra212,0.0,0.0,0.0
Ra213,0.0,0.0,0.0
Ra213_m1,0.0,0.0,0.0
Ra214,0.0,0.0,0.0
Ra215,0.0,0.0,0.0
Ra216,0.0,0.0,0.0
Ra217,0.0,0.0,0.0
Ra218,0.0,-1.3142848275810552e-08,-1.3142848275810552e-08
Ra219,0.0,0.0,0.0
Ra220,0.0,1.087829931345699e-05,1.087829931345699e-05
Ra221,0.0,0.0,0.0
Ra222,0.0,0.0,0.0
Ra223,0.0,12509727.049158905,12509727.049158905
Ra224,0.0,8.196811378563282,8.196811378563282
Ra225,0.0,5914.836549858354,5914.836549858354
Ra226,0.0,2303239489.7633295,2303239489.7633295
Ra227,0.0,0.0,0.0
Ra228,0.0,41145.27760321812,41145.27760321812
Ra229,0.0,0.0,0.0
Ra230,0.0,0.0,0.0
Ra231,0.0,0.0,0.0
Ra232,0.0,0.0,0.0
Ra233,0.0,0.0,0.0
Ra234,0.0,0.0,0.0
Rb100,0.0,0.0,0.0
Rb101,0.0,0.0,0.0
Rb102,0.0,0.0,0.0
Rb71,0.0,0.0,0.0
Rb72,0.0,0.0,0.0
Rb73,0.0,0.0,0.0
Rb74,0.0,0.0,0.0
Rb75,0.0,0.0,0.0
Rb76,0.0,0.0,0.0
Rb77,0.0,0.0,0.0
Rb78,0.0,0.0,0.0
Rb78_m1,0.0,0.0,0.0
Rb79,0.0,0.0,0.0
Rb80,0.0,0.0,0.0
Rb81,0.0,0.0,0.0
Rb81_m1,0.0,0.0,0.0
Rb82,0.0,0.0,0.0
Rb82_m1,0.0,0.0,0.0
Rb83,0.0,0.0,0.0
Rb84,0.0,0.0,0.0
Rb84_m1,0.0,0.0,0.0
Rb85,0.0,0.0,0.0
Rb86,0.0,0.0,0.0
Rb86_m1,0.0,0.0,0.0
Rb87,0.0,0.0,0.0
Rb88,0.0,0.0,0.0
Rb89,0.0,0.0,0.0
Rb90,0.0,0.0,0.0
Rb90_m1,0.0,0.0,0.0
Rb91,0.0,0.0,0.0
Rb92,0.0,0.0,0.0
Rb93,0.0,0.0,0.0
Rb94,0.0,0.0,0.0
Rb95,0.0,0.0,0.0
Rb96,0.0,0.0,0.0
Rb97,0.0,0.0,0.0
Rb98,0.0,0.0,0.0
Rb98_m1,0.0,0.0,0.0
Rb99,0.0,0.0,0.0
Re160,0.0,0.0,0.0
Re161,0.0,0.0,0.0
Re161_m1,0.0,0.0,0.0
Re162,0.0,0.0,0.0
Re162_m1,0.0,0.0,0.0
Re163,0.0,0.0,0.0
Re163_m1,0.0,0.0,0.0
Re164,0.0,0.0,0.0
Re164_m1,0.0,0.0,0.0
Re165,0.0,0.0,0.0
Re165_m1,0.0,0.0,0.0
Re166,0.0,0.0,0.0
Re167,0.0,0.0,0.0
Re167_m1,0.0,0.0,0.0
Re168,0.0,0.0,0.0
Re169,0.0,0.0,0.0
Re169_m1,0.0,0.0,0.0
Re170,0.0,0.0,0.0
Re171,0.0,0.0,0.0
Re172,0.0,0.0,0.0
Re172_m1,0.0,0.0,0.0
Re173,0.0,0.0,0.0
Re174,0.0,0.0,0.0
Re175,0.0,0.0,0.0
Re176,0.0,0.0,0.0
Re177,0.0,0.0,0.0
Re178,0.0,0.0,0.0
Re179,0.0,0.0,0.0
Re180,0.0,0.0,0.0
Re181,0.0,0.0,0.0
Re182,0.0,0.0,0.0
Re182_m1,0.0,0.0,0.0
Re183,0.0,0.0,0.0
Re183_m1,0.0,0.0,0.0
Re184,0.0,0.0,0.0
Re184_m1,0.0,0.0,0.0
Re185,0.0,0.0,0.0
Re186,0.0,0.0,0.0
Re186_m1,0.0,0.0,0.0
Re187,0.0,0.0,0.0
Re188,0.0,0.0,0.0
Re188_m1,0.0,0.0,0.0
Re189,0.0,0.0,0.0
Re190,0.0,0.0,0.0
Re190_m1,0.0,0.0,0.0
Re191,0.0,0.0,0.0
Re192,0.0,0.0,0.0
Re193,0.0,0.0,0.0
Re194,0.0,0.0,0.0
Rf253,0.0,0.0,0.0
Rf254,0.0,0.0,0.0
Rf255,0.0,0.0,0.0
Rf256,0.0,0.0,0.0
Rf257,0.0,0.0,0.0
Rf257_m1,0.0,0.0,0.0
Rf258,0.0,0.0,0.0
Rf259,0.0,0.0,0.0
Rf260,0.0,0.0,0.0
Rf261,0.0,0.0,0.0
Rf261_m1,0.0,0.0,0.0
Rf262,0.0,2.396564845257255e-05,2.396564845257255e-05
Rf263,0.0,0.0,0.0
Rf264,0.0,0.0,0.0
Rf265,0.0,4789.566696247352,4789.566696247352
Rg272,0.0,0.0,0.0
Rh100,0.0,0.0,0.0
Rh100_m1,0.0,0.0,0.0
Rh101,0.0,0.0,0.0
Rh101_m1,0.0,0.0,0.0
Rh102,0.0,0.0,0.0
Rh102_m1,0.0,0.0,0.0
Rh103,1.044643e+22,1.0446430000000008e+22,8388608.0
Rh103_m1,0.0,0.0,0.0
Rh104,0.0,0.0,0.0
Rh104_m1,0.0,0.0,0.0
Rh105,0.0,0.0,0.0
Rh105_m1,0.0,0.0,0.0
Rh106,0.0,0.0,0.0
Rh106_m1,0.0,0.0,0.0
Rh107,0.0,0.0,0.0
Rh108,0.0,0.0,0.0
Rh108_m1,0.0,0.0,0.0
Rh109,0.0,0.0,0.0
Rh110,0.0,0.0,0.0
Rh110_m1,0.0,0.0,0.0
Rh111,0.0,0.0,0.0
Rh112,0.0,0.0,0.0
Rh112_m1,0.0,0.0,0.0
Rh113,0.0,0.0,0.0
Rh114,0.0,0.0,0.0
Rh115,0.0,0.0,0.0
Rh116,0.0,0.0,0.0
Rh116_m1,0.0,0.0,0.0
Rh117,0.0,0.0,0.0
Rh118,0.0,0.0,0.0
Rh119,0.0,0.0,0.0
Rh120,0.0,0.0,0.0
Rh121,0.0,0.0,0.0
Rh122,0.0,0.0,0.0
Rh123,0.0,0.0,0.0
Rh89,0.0,0.0,0.0
Rh90,0.0,0.0,0.0
Rh90_m1,0.0,0.0,0.0
Rh91,0.0,0.0,0.0
Rh92,0.0,0.0,0.0
Rh93,0.0,0.0,0.0
Rh94,0.0,0.0,0.0
Rh94_m1,0.0,0.0,0.0
Rh95,0.0,0.0,0.0
Rh95_m1,0.0,0.0,0.0
Rh96,0.0,0.0,0.0
Rh96_m1,0.0,0.0,0.0
Rh97,0.0,0.0,0.0
Rh97_m1,0.0,0.0,0.0
Rh98,0.0,0.0,0.0
Rh98_m1,0.0,0.0,0.0
Rh99,0.0,0.0,0.0
Rh99_m1,0.0,0.0,0.0
Rn195,0.0,0.0,0.0
Rn195_m1,0.0,0.0,0.0
Rn196,0.0,0.0,0.0
Rn197,0.0,0.0,0.0
Rn197_m1,0.0,0.0,0.0
Rn198,0.0,0.0,0.0
Rn199,0.0,0.0,0.0
Rn199_m1,0.0,0.0,0.0
Rn200,0.0,0.0,0.0
Rn201,0.0,0.0,0.0
Rn201_m1,0.0,0.0,0.0
Rn202,0.0,0.0,0.0
Rn203,0.0,0.0,0.0
Rn203_m1,0.0,0.0,0.0
Rn204,0.0,0.0,0.0
Rn205,0.0,0.0,0.0
Rn206,0.0,0.0,0.0
Rn207,0.0,0.0,0.0
Rn208,0.0,0.0,0.0
Rn209,0.0,0.0,0.0
Rn210,0.0,0.0,0.0
Rn211,0.0,0.0,0.0
Rn212,0.0,0.0,0.0
Rn213,0.0,0.0,0.0
Rn214,0.0,-4.5895233865962323e-10,-4.5895233865962323e-10
Rn215,0.0,0.0,0.0
Rn216,0.0,2.7195748236756955e-08,2.7195748236756955e-08
Rn217,0.0,1.5832202722856566e-10,1.5832202722856566e-10
Rn218,0.0,3.0979233955215196e-10,3.0979233955215196e-10
Rn219,0.0,50.16292866021119,50.16292866021119
Rn220,0.0,0.0014411952847406307,0.0014411952847406307
Rn221,0.0,0.0,0.0
Rn222,0.0,14620.258008314535,14620.258008314535
Rn223,0.0,0.0,0.0
Rn224,0.0,0.0,0.0
Rn225,0.0,0.0,0.0
Rn226,0.0,0.0,0.0
Rn227,0.0,0.0,0.0
Rn228,0.0,0.0,0.0
Ru100,0.0,1794.3554106651773,1794.3554106651773
Ru101,1.5493559999999997e+22,1.5493560000000001e+22,4194304.0
Ru102,1.4120449999999997e+22,1.4120449999999982e+22,-14680064.0
Ru103,0.0,0.0,0.0
Ru103_m1,0.0,0.0,0.0
Ru104,0.0,0.0,0.0
Ru105,0.0,0.0,0.0
Ru106,0.0,0.0,0.0
Ru107,0.0,0.0,0.0
Ru108,0.0,0.0,0.0
Ru109,0.0,0.0,0.0
Ru110,0.0,0.0,0.0
Ru111,0.0,0.0,0.0
Ru112,0.0,0.0,0.0
Ru113,0.0,0.0,0.0
Ru113_m1,0.0,0.0,0.0
Ru114,0.0,0.0,0.0
Ru115,0.0,0.0,0.0
Ru116,0.0,0.0,0.0
Ru117,0.0,0.0,0.0
Ru118,0.0,0.0,0.0
Ru119,0.0,0.0,0.0
Ru120,0.0,0.0,0.0
Ru87,0.0,0.0,0.0
Ru88,0.0,0.0,0.0
Ru89,0.0,0.0,0.0
Ru90,0.0,0.0,0.0
Ru91,0.0,0.0,0.0
Ru91_m1,0.0,0.0,0.0
Ru92,0.0,0.0,0.0
Ru93,0.0,0.0,0.0
Ru93_m1,0.0,0.0,0.0
Ru94,0.0,0.0,0.0
Ru95,0.0,0.0,0.0
Ru96,0.0,0.0,0.0
Ru97,0.0,0.0,0.0
Ru98,0.0,0.0,0.0
Ru99,0.0,5.839385180113825e+16,5.839385180113825e+16
S26,0.0,0.0,0.0
S27,0.0,0.0,0.0
S28,0.0,0.0,0.0
S29,0.0,0.0,0.0
S30,0.0,0.0,0.0
S31,0.0,0.0,0.0
S32,0.0,0.0,0.0
S33,0.0,0.0,0.0
S34,0.0,0.0,0.0
S35,0.0,0.0,0.0
S36,0.0,0.0,0.0
S37,0.0,0.0,0.0
S38,0.0,0.0,0.0
S39,0.0,0.0,0.0
S40,0.0,0.0,0.0
S41,0.0,0.0,0.0
S42,0.0,0.0,0.0
S43,0.0,0.0,0.0
S44,0.0,0.0,0.0
S45,0.0,0.0,0.0
S46,0.0,0.0,0.0
S48,0.0,0.0,0.0
S49,0.0,0.0,0.0
Sb103,0.0,0.0,0.0
Sb104,0.0,0.0,0.0
Sb105,0.0,0.0,0.0
Sb106,0.0,0.0,0.0
Sb107,0.0,0.0,0.0
Sb108,0.0,0.0,0.0
Sb109,0.0,0.0,0.0
Sb110,0.0,0.0,0.0
Sb111,0.0,0.0,0.0
Sb112,0.0,0.0,0.0
Sb113,0.0,0.0,0.0
Sb114,0.0,0.0,0.0
Sb115,0.0,0.0,0.0
Sb116,0.0,0.0,0.0
Sb116_m1,0.0,0.0,0.0
Sb117,0.0,0.0,0.0
Sb118,0.0,0.0,0.0
Sb118_m1,0.0,0.0,0.0
Sb119,0.0,0.0,0.0
Sb119_m1,0.0,0.0,0.0
Sb120,0.0,0.0,0.0
Sb120_m1,0.0,0.0,0.0
Sb121,0.0,0.0,0.0
Sb122,0.0,0.0,0.0
Sb122_m1,0.0,0.0,0.0
Sb123,0.0,0.0,0.0
Sb124,0.0,0.0,0.0
Sb124_m1,0.0,0.0,0.0
Sb124_m2,0.0,0.0,0.0
Sb125,0.0,0.0,0.0
Sb126,0.0,0.0,0.0
Sb126_m1,0.0,0.0,0.0
Sb126_m2,0.0,0.0,0.0
Sb127,0.0,0.0,0.0
Sb128,0.0,0.0,0.0
Sb128_m1,0.0,0.0,0.0
Sb129,0.0,0.0,0.0
Sb129_m1,0.0,0.0,0.0
Sb130,0.0,0.0,0.0
Sb130_m1,0.0,0.0,0.0
Sb131,0.0,0.0,0.0
Sb132,0.0,0.0,0.0
Sb132_m1,0.0,0.0,0.0
Sb133,0.0,0.0,0.0
Sb134,0.0,0.0,0.0
Sb134_m1,0.0,0.0,0.0
Sb135,0.0,0.0,0.0
Sb136,0.0,0.0,0.0
Sb137,0.0,0.0,0.0
Sb138,0.0,0.0,0.0
Sb139,0.0,0.0,0.0
Sc36,0.0,0.0,0.0
Sc37,0.0,0.0,0.0
Sc38,0.0,0.0,0.0
Sc39,0.0,0.0,0.0
Sc40,0.0,0.0,0.0
Sc41,0.0,0.0,0.0
Sc42,0.0,0.0,0.0
Sc42_m1,0.0,0.0,0.0
Sc43,0.0,0.0,0.0
Sc44,0.0,0.0,0.0
Sc44_m1,0.0,0.0,0.0
Sc45,0.0,0.0,0.0
Sc45_m1,0.0,0.0,0.0
Sc46,0.0,0.0,0.0
Sc46_m1,0.0,0.0,0.0
Sc47,0.0,0.0,0.0
Sc48,0.0,0.0,0.0
Sc49,0.0,0.0,0.0
Sc50,0.0,0.0,0.0
Sc50_m1,0.0,0.0,0.0
Sc51,0.0,0.0,0.0
Sc52,0.0,0.0,0.0
Sc53,0.0,0.0,0.0
Sc54,0.0,0.0,0.0
Sc55,0.0,0.0,0.0
Sc56,0.0,0.0,0.0
Sc57,0.0,0.0,0.0
Sc58,0.0,0.0,0.0
Sc59,0.0,0.0,0.0
Sc60,0.0,0.0,0.0
Se65,0.0,0.0,0.0
Se66,0.0,0.0,0.0
Se67,0.0,0.0,0.0
Se68,0.0,0.0,0.0
Se69,0.0,0.0,0.0
Se70,0.0,0.0,0.0
Se71,0.0,0.0,0.0
Se72,0.0,0.0,0.0
Se73,0.0,0.0,0.0
Se73_m1,0.0,0.0,0.0
Se74,0.0,0.0,0.0
Se75,0.0,0.0,0.0
Se76,0.0,0.0,0.0
Se77,0.0,0.0,0.0
Se77_m1,0.0,0.0,0.0
Se78,0.0,0.0,0.0
Se79,0.0,0.0,0.0
Se79_m1,0.0,0.0,0.0
Se80,0.0,0.0,0.0
Se81,0.0,0.0,0.0
Se81_m1,0.0,0.0,0.0
Se82,0.0,0.0,0.0
Se83,0.0,0.0,0.0
Se83_m1,0.0,0.0,0.0
Se84,0.0,0.0,0.0
Se85,0.0,0.0,0.0
Se86,0.0,0.0,0.0
Se87,0.0,0.0,0.0
Se88,0.0,0.0,0.0
Se89,0.0,0.0,0.0
Se90,0.0,0.0,0.0
Se91,0.0,0.0,0.0
Se92,0.0,0.0,0.0
Se93,0.0,0.0,0.0
Se94,0.0,0.0,0.0
Sg258,0.0,0.0,0.0
Sg259,0.0,0.0,0.0
Sg260,0.0,0.0,0.0
Sg261,0.0,0.0,0.0
Sg262,0.0,0.0,0.0
Sg263,0.0,0.0,0.0
Sg263_m1,0.0,0.0,0.0
Sg264,0.0,0.0,0.0
Sg265,0.0,0.0,0.0
Sg266,0.0,2.9607446106794168e-05,2.9607446106794168e-05
Sg269,0.0,-0.023734108366366708,-0.023734108366366708
Si22,0.0,0.0,0.0
Si23,0.0,0.0,0.0
Si24,0.0,0.0,0.0
Si25,0.0,0.0,0.0
Si26,0.0,0.0,0.0
Si27,0.0,0.0,0.0
Si28,0.0,0.0,0.0
Si29,0.0,0.0,0.0
Si30,0.0,0.0,0.0
Si31,0.0,0.0,0.0
Si32,0.0,0.0,0.0
Si33,0.0,0.0,0.0
Si34,0.0,0.0,0.0
Si35,0.0,0.0,0.0
Si36,0.0,0.0,0.0
Si37,0.0,0.0,0.0
Si38,0.0,0.0,0.0
Si39,0.0,0.0,0.0
Si40,0.0,0.0,0.0
Si41,0.0,0.0,0.0
Si42,0.0,0.0,0.0
Si43,0.0,0.0,0.0
Si44,0.0,0.0,0.0
Sm128,0.0,0.0,0.0
Sm129,0.0,0.0,0.0
Sm130,0.0,0.0,0.0
Sm131,0.0,0.0,0.0
Sm132,0.0,0.0,0.0
Sm133,0.0,0.0,0.0
Sm134,0.0,0.0,0.0
Sm135,0.0,0.0,0.0
Sm136,0.0,0.0,0.0
Sm137,0.0,0.0,0.0
Sm138,0.0,0.0,0.0
Sm139,0.0,0.0,0.0
Sm139_m1,0.0,0.0,0.0
Sm140,0.0,0.0,0.0
Sm141,0.0,0.0,0.0
Sm141_m1,0.0,0.0,0.0
Sm142,0.0,0.0,0.0
Sm143,0.0,0.0,0.0
Sm143_m1,0.0,0.0,0.0
Sm143_m2,0.0,0.0,0.0
Sm144,0.0,0.0,0.0
Sm145,0.0,0.0,0.0
Sm146,0.0,0.0,0.0
Sm147,0.0,0.0,0.0
Sm148,0.0,0.0,0.0
Sm149,3.237564e+21,3.237563999999999e+21,-1048576.0
Sm150,0.0,0.0,0.0
Sm151,1.1841639999999996e+21,1.1750852245829006e+21,-9.078775417098994e+18
Sm152,0.0,0.0,0.0
Sm153,0.0,0.0,0.0
Sm153_m1,0.0,0.0,0.0
Sm154,0.0,0.0,0.0
Sm155,0.0,0.0,0.0
Sm156,0.0,0.0,0.0
Sm157,0.0,0.0,0.0
Sm158,0.0,0.0,0.0
Sm159,0.0,0.0,0.0
Sm160,0.0,0.0,0.0
Sm161,0.0,0.0,0.0
Sm162,0.0,0.0,0.0
Sm163,0.0,0.0,0.0
Sm164,0.0,0.0,0.0
Sm165,0.0,0.0,0.0
Sn100,0.0,0.0,0.0
Sn101,0.0,0.0,0.0
Sn102,0.0,0.0,0.0
Sn103,0.0,0.0,0.0
Sn104,0.0,0.0,0.0
Sn105,0.0,0.0,0.0
Sn106,0.0,0.0,0.0
Sn107,0.0,0.0,0.0
Sn108,0.0,0.0,0.0
Sn109,0.0,0.0,0.0
Sn110,0.0,0.0,0.0
Sn111,0.0,0.0,0.0
Sn112,0.0,0.0,0.0
Sn113,0.0,0.0,0.0
Sn113_m1,0.0,0.0,0.0
Sn114,0.0,0.0,0.0
Sn115,0.0,0.0,0.0
Sn116,0.0,0.0,0.0
Sn117,0.0,0.0,0.0
Sn117_m1,0.0,0.0,0.0
Sn118,0.0,0.0,0.0
Sn119,0.0,0.0,0.0
Sn119_m1,0.0,0.0,0.0
Sn120,0.0,0.0,0.0
Sn121,0.0,0.0,0.0
Sn121_m1,0.0,0.0,0.0
Sn122,0.0,0.0,0.0
Sn123,0.0,0.0,0.0
Sn123_m1,0.0,0.0,0.0
Sn124,0.0,0.0,0.0
Sn125,0.0,0.0,0.0
Sn125_m1,0.0,0.0,0.0
Sn126,0.0,0.0,0.0
Sn127,0.0,0.0,0.0
Sn127_m1,0.0,0.0,0.0
Sn128,0.0,0.0,0.0
Sn128_m1,0.0,0.0,0.0
Sn129,0.0,0.0,0.0
Sn129_m1,0.0,0.0,0.0
Sn130,0.0,0.0,0.0
Sn130_m1,0.0,0.0,0.0
Sn131,0.0,0.0,0.0
Sn131_m1,0.0,0.0,0.0
Sn132,0.0,0.0,0.0
Sn133,0.0,0.0,0.0
Sn134,0.0,0.0,0.0
Sn135,0.0,0.0,0.0
Sn136,0.0,0.0,0.0
Sn137,0.0,0.0,0.0
Sn99,0.0,0.0,0.0
Sr100,0.0,0.0,0.0
Sr101,0.0,0.0,0.0
Sr102,0.0,0.0,0.0
Sr103,0.0,0.0,0.0
Sr104,0.0,0.0,0.0
Sr105,0.0,0.0,0.0
Sr73,0.0,0.0,0.0
Sr74,0.0,0.0,0.0
Sr75,0.0,0.0,0.0
Sr76,0.0,0.0,0.0
Sr77,0.0,0.0,0.0
Sr78,0.0,0.0,0.0
Sr79,0.0,0.0,0.0
Sr80,0.0,0.0,0.0
Sr81,0.0,0.0,0.0
Sr82,0.0,0.0,0.0
Sr83,0.0,0.0,0.0
Sr83_m1,0.0,0.0,0.0
Sr84,0.0,0.0,0.0
Sr85,0.0,0.0,0.0
Sr85_m1,0.0,0.0,0.0
Sr86,0.0,0.0,0.0
Sr87,0.0,0.0,0.0
Sr87_m1,0.0,0.0,0.0
Sr88,9.699088999999997e+21,9.699089e+21,2097152.0
Sr89,0.0,0.0,0.0
