nuclide,atoms_initial,atoms_final,delta_atoms
Sr98,0.0,0.0,0.0
Sr99,0.0,0.0,0.0
Ta155,0.0,0.0,0.0
Ta156,0.0,0.0,0.0
Ta156_m1,0.0,0.0,0.0
Ta157,0.0,0.0,0.0
Ta157_m1,0.0,0.0,0.0
Ta157_m2,0.0,0.0,0.0
Ta158,0.0,0.0,0.0
Ta158_m1,0.0,0.0,0.0
Ta159,0.0,0.0,0.0
Ta159_m1,0.0,0.0,0.0
Ta160,0.0,0.0,0.0
Ta160_m1,0.0,0.0,0.0
Ta161,0.0,0.0,0.0
Ta162,0.0,0.0,0.0
Ta163,0.0,0.0,0.0
Ta164,0.0,0.0,0.0
Ta165,0.0,0.0,0.0
Ta166,0.0,0.0,0.0
Ta167,0.0,0.0,0.0
Ta168,0.0,0.0,0.0
Ta169,0.0,0.0,0.0
Ta170,0.0,0.0,0.0
Ta171,0.0,0.0,0.0
Ta172,0.0,0.0,0.0
Ta173,0.0,0.0,0.0
Ta174,0.0,0.0,0.0
Ta175,0.0,0.0,0.0
Ta176,0.0,0.0,0.0
Ta176_m1,0.0,0.0,0.0
Ta176_m2,0.0,0.0,0.0
Ta177,0.0,0.0,0.0
Ta178,0.0,0.0,0.0
Ta178_m1,0.0,0.0,0.0
Ta178_m2,0.0,0.0,0.0
Ta179,0.0,0.0,0.0
Ta179_m1,0.0,0.0,0.0
Ta179_m2,0.0,0.0,0.0
Ta180,0.0,0.0,0.0
Ta180_m1,0.0,0.0,0.0
Ta181,0.0,0.0,0.0
Ta182,0.0,0.0,0.0
Ta182_m1,0.0,0.0,0.0
Ta182_m2,0.0,0.0,0.0
Ta183,0.0,0.0,0.0
Ta184,0.0,0.0,0.0
Ta185,0.0,0.0,0.0
Ta185_m1,0.0,0.0,0.0
Ta186,0.0,0.0,0.0
Ta187,0.0,0.0,0.0
Ta188,0.0,0.0,0.0
Ta189,0.0,0.0,0.0
Ta190,0.0,0.0,0.0
Tb135,0.0,0.0,0.0
Tb136,0.0,0.0,0.0
Tb137,0.0,0.0,0.0
Tb138,0.0,0.0,0.0
Tb139,0.0,0.0,0.0
Tb140,0.0,0.0,0.0
Tb141,0.0,0.0,0.0
Tb141_m1,0.0,0.0,0.0
Tb142,0.0,0.0,0.0
Tb142_m1,0.0,0.0,0.0
Tb143,0.0,0.0,0.0
Tb143_m1,0.0,0.0,0.0
Tb144,0.0,0.0,0.0
Tb144_m1,0.0,0.0,0.0
Tb145,0.0,0.0,0.0
Tb145_m1,0.0,0.0,0.0
Tb146,0.0,0.0,0.0
Tb146_m1,0.0,0.0,0.0
Tb146_m2,0.0,0.0,0.0
Tb147,0.0,0.0,0.0
Tb147_m1,0.0,0.0,0.0
Tb148,0.0,0.0,0.0
Tb148_m1,0.0,0.0,0.0
Tb149,0.0,0.0,0.0
Tb149_m1,0.0,0.0,0.0
Tb150,0.0,0.0,0.0
Tb150_m1,0.0,0.0,0.0
Tb151,0.0,0.0,0.0
Tb151_m1,0.0,0.0,0.0
Tb152,0.0,0.0,0.0
Tb152_m1,0.0,0.0,0.0
Tb153,0.0,0.0,0.0
Tb154,0.0,0.0,0.0
Tb154_m1,0.0,0.0,0.0
Tb154_m2,0.0,0.0,0.0
Tb155,0.0,0.0,0.0
Tb156,0.0,0.0,0.0
Tb156_m1,0.0,0.0,0.0
Tb156_m2,0.0,0.0,0.0
Tb157,0.0,0.0,0.0
Tb158,0.0,0.0,0.0
Tb158_m1,0.0,0.0,0.0
Tb159,0.0,0.0,0.0
Tb160,0.0,0.0,0.0
Tb161,0.0,0.0,0.0
Tb162,0.0,0.0,0.0
Tb163,0.0,0.0,0.0
Tb164,0.0,0.0,0.0
Tb165,0.0,0.0,0.0
Tb166,0.0,0.0,0.0
Tb167,0.0,0.0,0.0
Tb168,0.0,0.0,0.0
Tb169,0.0,0.0,0.0
Tb170,0.0,0.0,0.0
Tb171,0.0,0.0,0.0
Tc100,0.0,0.0,0.0
Tc101,0.0,0.0,0.0
Tc102,0.0,0.0,0.0
Tc102_m1,0.0,0.0,0.0
Tc103,0.0,0.0,0.0
Tc104,0.0,0.0,0.0
Tc105,0.0,0.0,0.0
Tc106,0.0,0.0,0.0
Tc107,0.0,0.0,0.0
Tc108,0.0,0.0,0.0
Tc109,0.0,0.0,0.0
Tc110,0.0,0.0,0.0
Tc111,0.0,0.0,0.0
Tc112,0.0,0.0,0.0
Tc113,0.0,0.0,0.0
Tc114,0.0,0.0,0.0
Tc115,0.0,0.0,0.0
Tc116,0.0,0.0,0.0
Tc117,0.0,0.0,0.0
Tc118,0.0,0.0,0.0
Tc85,0.0,0.0,0.0
Tc86,0.0,0.0,0.0
Tc86_m1,0.0,0.0,0.0
Tc87,0.0,0.0,0.0
Tc88,0.0,0.0,0.0
Tc88_m1,0.0,0.0,0.0
Tc89,0.0,0.0,0.0
Tc89_m1,0.0,0.0,0.0
Tc90,0.0,0.0,0.0
Tc90_m1,0.0,0.0,0.0
Tc91,0.0,0.0,0.0
Tc91_m1,0.0,0.0,0.0
Tc92,0.0,0.0,0.0
Tc93,0.0,0.0,0.0
Tc93_m1,0.0,0.0,0.0
Tc94,0.0,0.0,0.0
Tc94_m1,0.0,0.0,0.0
Tc95,0.0,0.0,0.0
Tc95_m1,0.0,0.0,0.0
Tc96,0.0,0.0,0.0
Tc96_m1,0.0,0.0,0.0
Tc97,0.0,0.0,0.0
Tc97_m1,0.0,0.0,0.0
Tc98,0.0,0.0,0.0
Tc99,1.697597e+22,1.6971901422462896e+22,-4.068577537104544e+18
Tc99_m1,0.0,0.0,0.0
Te105,0.0,0.0,0.0
Te106,0.0,0.0,0.0
Te107,0.0,0.0,0.0
Te108,0.0,0.0,0.0
Te109,0.0,0.0,0.0
Te110,0.0,0.0,0.0
Te111,0.0,0.0,0.0
Te112,0.0,0.0,0.0
Te113,0.0,0.0,0.0
Te114,0.0,0.0,0.0
Te115,0.0,0.0,0.0
Te115_m1,0.0,0.0,0.0
Te116,0.0,0.0,0.0
Te117,0.0,0.0,0.0
Te117_m1,0.0,0.0,0.0
Te118,0.0,0.0,0.0
Te119,0.0,0.0,0.0
Te119_m1,0.0,0.0,0.0
Te120,0.0,0.0,0.0
Te121,0.0,0.0,0.0
Te121_m1,0.0,0.0,0.0
Te122,0.0,0.0,0.0
Te123,0.0,0.0,0.0
Te123_m1,0.0,0.0,0.0
Te124,0.0,0.0,0.0
Te125,0.0,0.0,0.0
Te125_m1,0.0,0.0,0.0
Te126,0.0,0.0,0.0
Te127,0.0,0.0,0.0
Te127_m1,0.0,0.0,0.0
Te128,0.0,0.0,0.0
Te129,0.0,0.0,0.0
Te129_m1,0.0,0.0,0.0
Te130,0.0,0.0,0.0
Te131,0.0,0.0,0.0
Te131_m1,0.0,0.0,0.0
Te132,0.0,0.0,0.0
Te133,0.0,0.0,0.0
Te133_m1,0.0,0.0,0.0
Te134,0.0,0.0,0.0
Te135,0.0,0.0,0.0
Te136,0.0,0.0,0.0
Te137,0.0,0.0,0.0
Te138,0.0,0.0,0.0
Te139,0.0,0.0,0.0
Te140,0.0,0.0,0.0
Te141,0.0,0.0,0.0
Te142,0.0,0.0,0.0
Th209,0.0,0.0,0.0
Th210,0.0,0.0,0.0
Th211,0.0,0.0,0.0
Th212,0.0,0.0,0.0
Th213,0.0,0.0,0.0
Th214,0.0,0.0,0.0
Th215,0.0,0.0,0.0
Th216,0.0,0.0,0.0
Th217,0.0,0.0,0.0
Th218,0.0,0.0,0.0
Th219,0.0,0.0,0.0
Th220,0.0,0.0,0.0
Th221,0.0,0.0,0.0
Th222,0.0,-0.00026831855159297337,-0.00026831855159297337
Th223,0.0,0.0,0.0
Th224,0.0,0.37658832046450746,0.37658832046450746
Th225,0.0,0.0,0.0
Th226,0.0,0.265321989257797,0.265321989257797
Th227,0.0,1481996757.3541818,1481996757.3541818
Th228,0.0,7252727.25489073,7252727.25489073
Th229,0.0,18263829289729.59,18263829289729.59
Th230,0.0,1.73027916298075e+17,1.73027916298075e+17
Th231,0.0,90907297239.25589,90907297239.25589
Th232,0.0,6.370254787496347e+16,6.370254787496347e+16
Th233,0.0,0.0,0.0
Th234,0.0,70192472904627.39,70192472904627.39
Th235,0.0,0.0,0.0
Th236,0.0,0.0,0.0
Th237,0.0,0.0,0.0
Th238,0.0,0.0,0.0
Ti38,0.0,0.0,0.0
Ti39,0.0,0.0,0.0
Ti40,0.0,0.0,0.0
Ti41,0.0,0.0,0.0
Ti42,0.0,0.0,0.0
Ti43,0.0,0.0,0.0
Ti44,0.0,0.0,0.0
Ti45,0.0,0.0,0.0
Ti46,0.0,0.0,0.0
Ti47,0.0,0.0,0.0
Ti48,0.0,0.0,0.0
Ti49,0.0,0.0,0.0
Ti50,0.0,0.0,0.0
Ti51,0.0,0.0,0.0
Ti52,0.0,0.0,0.0
Ti53,0.0,0.0,0.0
Ti54,0.0,0.0,0.0
Ti55,0.0,0.0,0.0
Ti56,0.0,0.0,0.0
Ti57,0.0,0.0,0.0
Ti58,0.0,0.0,0.0
Ti59,0.0,0.0,0.0
Ti60,0.0,0.0,0.0
Ti61,0.0,0.0,0.0
Ti62,0.0,0.0,0.0
Ti63,0.0,0.0,0.0
Tl176,0.0,0.0,0.0
Tl177,0.0,0.0,0.0
Tl178,0.0,0.0,0.0
Tl179,0.0,0.0,0.0
Tl179_m1,0.0,0.0,0.0
Tl180,0.0,0.0,0.0
Tl181,0.0,0.0,0.0
Tl181_m1,0.0,0.0,0.0
Tl182,0.0,0.0,0.0
Tl183,0.0,0.0,0.0
Tl183_m1,0.0,0.0,0.0
Tl184,0.0,0.0,0.0
Tl185,0.0,0.0,0.0
Tl185_m1,0.0,0.0,0.0
Tl186,0.0,0.0,0.0
Tl186_m1,0.0,0.0,0.0
Tl187,0.0,0.0,0.0
Tl187_m1,0.0,0.0,0.0
Tl188,0.0,0.0,0.0
Tl188_m1,0.0,0.0,0.0
Tl188_m2,0.0,0.0,0.0
Tl189,0.0,0.0,0.0
Tl189_m1,0.0,0.0,0.0
Tl190,0.0,0.0,0.0
Tl190_m1,0.0,0.0,0.0
Tl191,0.0,0.0,0.0
Tl191_m1,0.0,0.0,0.0
Tl192,0.0,0.0,0.0
Tl192_m1,0.0,0.0,0.0
Tl193,0.0,0.0,0.0
Tl193_m1,0.0,0.0,0.0
Tl194,0.0,0.0,0.0
Tl194_m1,0.0,0.0,0.0
Tl195,0.0,0.0,0.0
Tl195_m1,0.0,0.0,0.0
Tl196,0.0,0.0,0.0
Tl196_m1,0.0,0.0,0.0
Tl197,0.0,0.0,0.0
Tl197_m1,0.0,0.0,0.0
Tl198,0.0,0.0,0.0
Tl198_m1,0.0,0.0,0.0
Tl198_m2,0.0,0.0,0.0
Tl199,0.0,0.0,0.0
Tl199_m1,0.0,0.0,0.0
Tl200,0.0,0.0,0.0
Tl200_m1,0.0,0.0,0.0
Tl201,0.0,0.0,0.0
Tl201_m1,0.0,0.0,0.0
Tl202,0.0,0.0,0.0
Tl203,0.0,0.0,0.0
Tl204,0.0,0.0,0.0
Tl205,0.0,2.696125472753541e-08,2.696125472753541e-08
Tl206,0.0,0.10812998426012914,0.10812998426012914
Tl206_m1,0.0,0.0,0.0
Tl207,0.0,265504.560762314,265504.560762314
Tl207_m1,0.0,0.0,0.0
Tl208,0.0,7.915528111823676,7.915528111823676
Tl209,0.0,228.319617051622,228.319617051622
Tl210,0.0,13.24680254863142,13.24680254863142
Tl211,0.0,0.0,0.0
Tl212,0.0,0.0,0.0
Tm145,0.0,0.0,0.0
Tm146,0.0,0.0,0.0
Tm146_m1,0.0,0.0,0.0
Tm147,0.0,0.0,0.0
Tm148,0.0,0.0,0.0
Tm149,0.0,0.0,0.0
Tm150,0.0,0.0,0.0
Tm150_m1,0.0,0.0,0.0
Tm151,0.0,0.0,0.0
Tm151_m1,0.0,0.0,0.0
Tm152,0.0,0.0,0.0
Tm152_m1,0.0,0.0,0.0
Tm153,0.0,0.0,0.0
Tm153_m1,0.0,0.0,0.0
Tm154,0.0,0.0,0.0
Tm154_m1,0.0,0.0,0.0
Tm155,0.0,0.0,0.0
Tm155_m1,0.0,0.0,0.0
Tm156,0.0,0.0,0.0
Tm157,0.0,0.0,0.0
Tm158,0.0,0.0,0.0
Tm159,0.0,0.0,0.0
Tm160,0.0,0.0,0.0
Tm160_m1,0.0,0.0,0.0
Tm161,0.0,0.0,0.0
Tm162,0.0,0.0,0.0
Tm162_m1,0.0,0.0,0.0
Tm163,0.0,0.0,0.0
Tm164,0.0,0.0,0.0
Tm164_m1,0.0,0.0,0.0
Tm165,0.0,0.0,0.0
Tm166,0.0,0.0,0.0
Tm166_m1,0.0,0.0,0.0
Tm167,0.0,0.0,0.0
Tm168,0.0,0.0,0.0
Tm169,0.0,0.0,0.0
Tm170,0.0,0.0,0.0
Tm171,0.0,0.0,0.0
Tm172,0.0,0.0,0.0
Tm173,0.0,0.0,0.0
Tm174,0.0,0.0,0.0
Tm175,0.0,0.0,0.0
Tm176,0.0,0.0,0.0
Tm177,0.0,0.0,0.0
Tm178,0.0,0.0,0.0
Tm179,0.0,0.0,0.0
U217,0.0,0.0,0.0
U218,0.0,0.0,0.0
U219,0.0,0.0,0.0
U220,0.0,0.0,0.0
U222,0.0,0.0,0.0
U223,0.0,0.0,0.0
U224,0.0,0.0,0.0
U225,0.0,0.0,0.0
U226,0.0,-0.04198099785286558,-0.04198099785286558
U227,0.0,0.0,0.0
U228,0.0,206.1330302033496,206.1330302033496
U229,0.0,0.0,0.0
U230,0.0,259.6511313141274,259.6511313141274
U231,0.0,0.0,0.0
U232,0.0,0.0,0.0
U233,0.0,1.1945162360965155e+17,1.1945162360965155e+17
U234,3.4022109999999996e+19,1.505602956747349e+21,1.471580846747349e+21
U235,2.1901379999999996e+22,2.1976985942049266e+22,7.560594204926987e+19
U235_m1,0.0,73772145544249.67,73772145544249.67
U236,2.9415019999999996e+22,2.9555580007110144e+22,1.4056000711014796e+20
U237,0.0,10770756366790.227,10770756366790.227
U238,4.7530889999999993e+24,4.753089890358133e+24,8.903581337995182e+17
U239,0.0,0.0,0.0
U240,0.0,0.0,0.0
U241,0.0,0.0,0.0
U242,0.0,0.0,0.0
V40,0.0,0.0,0.0
V41,0.0,0.0,0.0
V42,0.0,0.0,0.0
V43,0.0,0.0,0.0
V44,0.0,0.0,0.0
V44_m1,0.0,0.0,0.0
V45,0.0,0.0,0.0
V46,0.0,0.0,0.0
V46_m1,0.0,0.0,0.0
V47,0.0,0.0,0.0
V48,0.0,0.0,0.0
V49,0.0,0.0,0.0
V50,0.0,0.0,0.0
V51,0.0,0.0,0.0
V52,0.0,0.0,0.0
V53,0.0,0.0,0.0
V54,0.0,0.0,0.0
V55,0.0,0.0,0.0
V56,0.0,0.0,0.0
V57,0.0,0.0,0.0
V58,0.0,0.0,0.0
V59,0.0,0.0,0.0
V60,0.0,0.0,0.0
V61,0.0,0.0,0.0
V62,0.0,0.0,0.0
V63,0.0,0.0,0.0
V64,0.0,0.0,0.0
V65,0.0,0.0,0.0
W158,0.0,0.0,0.0
W159,0.0,0.0,0.0
W160,0.0,0.0,0.0
W161,0.0,0.0,0.0
W162,0.0,0.0,0.0
W163,0.0,0.0,0.0
W164,0.0,0.0,0.0
W165,0.0,0.0,0.0
W166,0.0,0.0,0.0
W167,0.0,0.0,0.0
W168,0.0,0.0,0.0
W169,0.0,0.0,0.0
W170,0.0,0.0,0.0
W171,0.0,0.0,0.0
W172,0.0,0.0,0.0
W173,0.0,0.0,0.0
W174,0.0,0.0,0.0
W175,0.0,0.0,0.0
W176,0.0,0.0,0.0
W177,0.0,0.0,0.0
W178,0.0,0.0,0.0
W179,0.0,0.0,0.0
W179_m1,0.0,0.0,0.0
W180,0.0,0.0,0.0
W180_m1,0.0,0.0,0.0
W181,0.0,0.0,0.0
W182,0.0,0.0,0.0
W183,0.0,0.0,0.0
W183_m1,0.0,0.0,0.0
W184,0.0,0.0,0.0
W185,0.0,0.0,0.0
W185_m1,0.0,0.0,0.0
W186,0.0,0.0,0.0
W186_m1,0.0,0.0,0.0
W187,0.0,0.0,0.0
W188,0.0,0.0,0.0
W189,0.0,0.0,0.0
W190,0.0,0.0,0.0
W190_m1,0.0,0.0,0.0
W191,0.0,0.0,0.0
W192,0.0,0.0,0.0
Xe110,0.0,0.0,0.0
Xe111,0.0,0.0,0.0
Xe112,0.0,0.0,0.0
Xe113,0.0,0.0,0.0
Xe114,0.0,0.0,0.0
Xe115,0.0,0.0,0.0
Xe116,0.0,0.0,0.0
Xe117,0.0,0.0,0.0
Xe118,0.0,0.0,0.0
Xe119,0.0,0.0,0.0
Xe120,0.0,0.0,0.0
Xe121,0.0,0.0,0.0
Xe122,0.0,0.0,0.0
Xe123,0.0,0.0,0.0
Xe124,0.0,0.0,0.0
Xe125,0.0,0.0,0.0
Xe125_m1,0.0,0.0,0.0
Xe126,4158940999999999.5,4158940999999995.5,-4.0
Xe127,0.0,0.0,0.0
Xe127_m1,0.0,0.0,0.0
Xe128,9.910163999999998e+19,9.910163999999993e+19,-49152.0
Xe129,0.0,0.0,0.0
Xe129_m1,0.0,0.0,0.0
Xe130,1.8876979999999997e+20,1.887697999999999e+20,-65536.0
Xe131,5.917588e+21,5.917588e+21,0.0
Xe131_m1,0.0,0.0,0.0
Xe132,2.139317e+22,2.1393170000000017e+22,16777216.0
Xe132_m1,0.0,0.0,0.0
Xe133,0.0,0.0,0.0
Xe133_m1,0.0,0.0,0.0
Xe134,2.647025e+22,2.647025e+22,0.0
Xe134_m1,0.0,0.0,0.0
Xe135,2.0111219999999997e+18,28155.877410796977,-2.0111219999999716e+18
Xe135_m1,0.0,793.9468709939781,793.9468709939781
Xe136,4.038662e+22,4.038661999999999e+22,-8388608.0
Xe137,0.0,0.0,0.0
Xe138,0.0,0.0,0.0
Xe139,0.0,0.0,0.0
Xe140,0.0,0.0,0.0
Xe141,0.0,0.0,0.0
Xe142,0.0,0.0,0.0
Xe143,0.0,0.0,0.0
Xe144,0.0,0.0,0.0
Xe145,0.0,0.0,0.0
Xe146,0.0,0.0,0.0
Xe147,0.0,0.0,0.0
Y100,0.0,0.0,0.0
Y100_m1,0.0,0.0,0.0
Y101,0.0,0.0,0.0
Y102,0.0,0.0,0.0
Y102_m1,0.0,0.0,0.0
Y103,0.0,0.0,0.0
Y104,0.0,0.0,0.0
Y105,0.0,0.0,0.0
Y106,0.0,0.0,0.0
Y107,0.0,0.0,0.0
Y108,0.0,0.0,0.0
Y76,0.0,0.0,0.0
Y77,0.0,0.0,0.0
Y78,0.0,0.0,0.0
Y78_m1,0.0,0.0,0.0
Y79,0.0,0.0,0.0
Y80,0.0,0.0,0.0
Y80_m1,0.0,0.0,0.0
Y81,0.0,0.0,0.0
Y82,0.0,0.0,0.0
Y83,0.0,0.0,0.0
Y83_m1,0.0,0.0,0.0
Y84,0.0,0.0,0.0
Y84_m1,0.0,0.0,0.0
Y85,0.0,0.0,0.0
Y85_m1,0.0,0.0,0.0
Y86,0.0,0.0,0.0
Y86_m1,0.0,0.0,0.0
Y87,0.0,0.0,0.0
Y87_m1,0.0,0.0,0.0
Y88,0.0,0.0,0.0
Y88_m1,0.0,0.0,0.0
Y88_m2,0.0,0.0,0.0
Y89,1.021144e+22,1.021143999999999e+22,-10485760.0
Y89_m1,0.0,0.0,0.0
Y90,0.0,5.293393321627588e+17,5.293393321627588e+17
Y90_m1,0.0,0.0,0.0
Y91,0.0,0.0,0.0
Y91_m1,0.0,0.0,0.0
Y92,0.0,0.0,0.0
Y93,0.0,0.0,0.0
Y93_m1,0.0,0.0,0.0
Y94,0.0,0.0,0.0
Y95,0.0,0.0,0.0
Y96,0.0,0.0,0.0
Y96_m1,0.0,0.0,0.0
Y97,0.0,0.0,0.0
Y97_m1,0.0,0.0,0.0
Y97_m2,0.0,0.0,0.0
Y98,0.0,0.0,0.0
Y98_m1,0.0,0.0,0.0
Y99,0.0,0.0,0.0
Yb148,0.0,0.0,0.0
Yb149,0.0,0.0,0.0
Yb150,0.0,0.0,0.0
Yb151,0.0,0.0,0.0
Yb151_m1,0.0,0.0,0.0
Yb152,0.0,0.0,0.0
Yb153,0.0,0.0,0.0
Yb154,0.0,0.0,0.0
Yb155,0.0,0.0,0.0
Yb156,0.0,0.0,0.0
Yb157,0.0,0.0,0.0
Yb158,0.0,0.0,0.0
Yb159,0.0,0.0,0.0
Yb160,0.0,0.0,0.0
Yb161,0.0,0.0,0.0
Yb162,0.0,0.0,0.0
Yb163,0.0,0.0,0.0
Yb164,0.0,0.0,0.0
Yb165,0.0,0.0,0.0
Yb166,0.0,0.0,0.0
Yb167,0.0,0.0,0.0
Yb168,0.0,0.0,0.0
Yb169,0.0,0.0,0.0
Yb169_m1,0.0,0.0,0.0
Yb170,0.0,0.0,0.0
Yb171,0.0,0.0,0.0
Yb171_m1,0.0,0.0,0.0
Yb172,0.0,0.0,0.0
Yb173,0.0,0.0,0.0
Yb174,0.0,0.0,0.0
Yb175,0.0,0.0,0.0
Yb175_m1,0.0,0.0,0.0
Yb176,0.0,0.0,0.0
Yb176_m1,0.0,0.0,0.0
Yb177,0.0,0.0,0.0
Yb177_m1,0.0,0.0,0.0
Yb178,0.0,0.0,0.0
Yb179,0.0,0.0,0.0
Yb180,0.0,0.0,0.0
Yb181,0.0,0.0,0.0
Zn54,0.0,0.0,0.0
Zn55,0.0,0.0,0.0
Zn56,0.0,0.0,0.0
Zn57,0.0,0.0,0.0
Zn58,0.0,0.0,0.0
Zn59,0.0,0.0,0.0
Zn60,0.0,0.0,0.0
Zn61,0.0,0.0,0.0
Zn61_m1,0.0,0.0,0.0
Zn61_m2,0.0,0.0,0.0
Zn62,0.0,0.0,0.0
Zn63,0.0,0.0,0.0
Zn64,0.0,0.0,0.0
Zn65,0.0,0.0,0.0
Zn66,0.0,0.0,0.0
Zn67,0.0,0.0,0.0
Zn68,0.0,0.0,0.0
Zn69,0.0,0.0,0.0
Zn69_m1,0.0,0.0,0.0
Zn70,0.0,0.0,0.0
Zn71,0.0,0.0,0.0
Zn71_m1,0.0,0.0,0.0
Zn72,0.0,0.0,0.0
Zn73,0.0,0.0,0.0
Zn73_m1,0.0,0.0,0.0
Zn73_m2,0.0,0.0,0.0
Zn74,0.0,0.0,0.0
Zn75,0.0,0.0,0.0
Zn76,0.0,0.0,0.0
Zn77,0.0,0.0,0.0
Zn77_m1,0.0,0.0,0.0
Zn78,0.0,0.0,0.0
Zn79,0.0,0.0,0.0
Zn80,0.0,0.0,0.0
Zn81,0.0,0.0,0.0
Zn82,0.0,0.0,0.0
Zn83,0.0,0.0,0.0
Zr100,0.0,0.0,0.0
Zr101,0.0,0.0,0.0
Zr102,0.0,0.0,0.0
Zr103,0.0,0.0,0.0
Zr104,0.0,0.0,0.0
Zr105,0.0,0.0,0.0
Zr106,0.0,0.0,0.0
Zr107,0.0,0.0,0.0
Zr108,0.0,0.0,0.0
Zr109,0.0,0.0,0.0
Zr110,0.0,0.0,0.0
Zr78,0.0,0.0,0.0
Zr79,0.0,0.0,0.0
Zr80,0.0,0.0,0.0
Zr81,0.0,0.0,0.0
Zr82,0.0,0.0,0.0
Zr83,0.0,0.0,0.0
Zr84,0.0,0.0,0.0
Zr85,0.0,0.0,0.0
Zr85_m1,0.0,0.0,0.0
Zr86,0.0,0.0,0.0
Zr87,0.0,0.0,0.0
Zr87_m1,0.0,0.0,0.0
Zr88,0.0,0.0,0.0
Zr89,0.0,0.0,0.0
Zr89_m1,0.0,0.0,0.0
Zr90,0.0,1.001248017507418e+22,1.001248017507418e+22
Zr90_m1,0.0,0.0,0.0
Zr91,0.0,0.0,0.0
Zr92,0.0,0.0,0.0
Zr93,0.0,0.0,0.0
Zr94,0.0,0.0,0.0
Zr95,0.0,0.0,0.0
Zr96,0.0,0.0,0.0
Zr97,0.0,0.0,0.0
Zr98,0.0,0.0,0.0
Zr99,0.0,0.0,0.0
