z_cm,pb_n2n,nXt
1.03450000e+02,4.09691780e-07,4.27569676e-04
1.03550000e+02,4.09691780e-07,4.33126848e-04
1.03650000e+02,4.09691780e-07,4.30314622e-04
1.03750000e+02,4.09691780e-07,4.26079971e-04
1.03850000e+02,4.09691780e-07,4.25962816e-04
1.03950000e+02,4.09691780e-07,4.27284240e-04
1.04050000e+02,4.09691780e-07,4.27967964e-04
1.04150000e+02,4.09691780e-07,4.29346154e-04
1.04250000e+02,4.09691780e-07,4.29949531e-04
1.04350000e+02,4.09691780e-07,4.25580677e-04
1.04450000e+02,4.09691780e-07,4.20495758e-04
1.04550000e+02,4.09691780e-07,4.16460729e-04
1.04650000e+02,4.09691780e-07,4.15399827e-04
1.04750000e+02,4.09691780e-07,4.13449854e-04
1.04850000e+02,4.09691780e-07,4.14816148e-04
1.04950000e+02,4.09691780e-07,4.13432766e-04
1.05050000e+02,4.09691780e-07,4.11158635e-04
1.05150000e+02,4.09691780e-07,4.07850508e-04
1.05250000e+02,4.09691780e-07,4.09245247e-04
1.05350000e+02,4.09691780e-07,4.02023275e-04
1.05450000e+02,4.09691780e-07,4.05041777e-04
1.05550000e+02,4.09691780e-07,4.07457927e-04
1.05650000e+02,3.07074701e-07,4.05447077e-04
1.05750000e+02,2.92953037e-07,4.02469799e-04
1.05850000e+02,2.92953037e-07,4.03172055e-04
1.05950000e+02,2.92953037e-07,4.04249833e-04
1.06050000e+02,2.92953037e-07,4.03646184e-04
1.06150000e+02,2.92953037e-07,4.02545325e-04
1.06250000e+02,2.92953037e-07,3.99442951e-04
1.06350000e+02,2.92953037e-07,3.97191677e-04
1.06450000e+02,2.92953037e-07,3.94341779e-04
1.06550000e+02,2.92953037e-07,3.93406080e-04
1.06650000e+02,2.92953037e-07,3.91919868e-04
1.06750000e+02,2.20120684e-07,3.89560659e-04
1.06850000e+02,1.67082348e-07,3.86877828e-04
1.06950000e+02,1.67082348e-07,3.89187112e-04
1.07050000e+02,1.67082348e-07,3.83105194e-04
1.07150000e+02,1.67082348e-07,3.83102716e-04
1.07250000e+02,1.45023499e-07,3.83187257e-04
1.07350000e+02,1.39111296e-07,3.82767668e-04
1.07450000e+02,1.39111296e-07,3.79975808e-04
1.07550000e+02,1.39111296e-07,3.83199280e-04
1.07650000e+02,6.41541004e-08,3.81271553e-04
1.07750000e+02,6.33612272e-08,3.80843320e-04
1.07850000e+02,6.33612272e-08,3.77712252e-04
1.07950000e+02,6.33612272e-08,3.73186598e-04
1.08050000e+02,6.33612272e-08,3.73235598e-04
1.08150000e+02,6.33612272e-08,3.74954302e-04
1.08250000e+02,6.33612272e-08,3.71206012e-04
1.08350000e+02,6.33612272e-08,3.70304863e-04
1.08450000e+02,6.33612272e-08,3.69410214e-04
1.08550000e+02,6.33612272e-08,3.65371987e-04
1.08650000e+02,6.33612272e-08,3.67445109e-04
1.08750000e+02,6.33612272e-08,3.65666801e-04
1.08850000e+02,6.33612272e-08,3.65620249e-04
1.08950000e+02,6.33612272e-08,3.65674412e-04
1.09050000e+02,6.32727314e-08,3.65977049e-04
1.09150000e+02,6.14346837e-08,3.67716073e-04
1.09250000e+02,6.14346837e-08,3.63184564e-04
1.09350000e+02,6.14346837e-08,3.58423647e-04
1.09450000e+02,6.14346837e-08,3.52650133e-04
1.09550000e+02,6.14346837e-08,3.54900067e-04
1.09650000e+02,6.14346837e-08,3.55937516e-04
1.09750000e+02,6.14346837e-08,3.49307372e-04
1.09850000e+02,6.14346837e-08,3.48022111e-04
1.09950000e+02,6.14346837e-08,3.44271194e-04
1.10050000e+02,6.14346837e-08,3.53121202e-04
1.10150000e+02,6.14346837e-08,3.49438046e-04
1.10250000e+02,6.14346837e-08,3.48199725e-04
1.10350000e+02,1.12425667e-07,3.45104670e-04
1.10450000e+02,1.65209837e-07,3.39779391e-04
1.10550000e+02,1.65209837e-07,3.40525558e-04
1.10650000e+02,8.56400758e-08,3.39029849e-04
1.10750000e+02,0.00000000e+00,3.42820062e-04
1.10850000e+02,0.00000000e+00,3.41293381e-04
1.10950000e+02,0.00000000e+00,3.39688973e-04
1.11050000e+02,0.00000000e+00,3.37518556e-04
1.11150000e+02,0.00000000e+00,3.35428093e-04
1.11250000e+02,0.00000000e+00,3.32821209e-04
1.11350000e+02,0.00000000e+00,3.36203898e-04
1.11450000e+02,0.00000000e+00,3.30740823e-04
1.11550000e+02,0.00000000e+00,3.31932867e-04
1.11650000e+02,0.00000000e+00,3.34116502e-04
1.11750000e+02,0.00000000e+00,3.30480375e-04
1.11850000e+02,0.00000000e+00,3.26524833e-04
1.11950000e+02,0.00000000e+00,3.20897792e-04
1.12050000e+02,0.00000000e+00,3.18749576e-04
1.12150000e+02,0.00000000e+00,3.20233537e-04
1.12250000e+02,0.00000000e+00,3.20317952e-04
1.12350000e+02,0.00000000e+00,3.20364762e-04
1.12450000e+02,0.00000000e+00,3.18338597e-04
1.12550000e+02,0.00000000e+00,3.20186098e-04
1.12650000e+02,0.00000000e+00,3.18410620e-04
1.12750000e+02,0.00000000e+00,3.17613676e-04
1.12850000e+02,0.00000000e+00,3.17727289e-04
1.12950000e+02,0.00000000e+00,3.19881351e-04
1.13050000e+02,0.00000000e+00,3.22748885e-04
1.13150000e+02,0.00000000e+00,3.22534683e-04
1.13250000e+02,0.00000000e+00,3.22748471e-04
1.13350000e+02,0.00000000e+00,3.16321681e-04
1.13450000e+02,0.00000000e+00,3.10382323e-04
1.13550000e+02,0.00000000e+00,3.09379801e-04
1.13650000e+02,0.00000000e+00,3.08045992e-04
1.13750000e+02,0.00000000e+00,3.06261826e-04
1.13850000e+02,0.00000000e+00,3.03618047e-04
1.13950000e+02,0.00000000e+00,3.02633430e-04
1.14050000e+02,0.00000000e+00,3.01592894e-04
1.14150000e+02,0.00000000e+00,3.00027473e-04
1.14250000e+02,0.00000000e+00,3.01832490e-04
1.14350000e+02,0.00000000e+00,3.02794835e-04
1.14450000e+02,0.00000000e+00,3.00143950e-04
1.14550000e+02,0.00000000e+00,3.00461961e-04
1.14650000e+02,0.00000000e+00,2.98689759e-04
1.14750000e+02,0.00000000e+00,2.93517109e-04
1.14850000e+02,0.00000000e+00,2.97984240e-04
1.14950000e+02,0.00000000e+00,2.97564315e-04
1.15050000e+02,0.00000000e+00,2.96496705e-04
1.15150000e+02,0.00000000e+00,2.92508334e-04
1.15250000e+02,0.00000000e+00,2.90464940e-04
1.15350000e+02,0.00000000e+00,2.95827274e-04
1.15450000e+02,0.00000000e+00,2.91247619e-04
1.15550000e+02,0.00000000e+00,2.88995969e-04
1.15650000e+02,0.00000000e+00,2.89698723e-04
1.15750000e+02,0.00000000e+00,2.87902624e-04
1.15850000e+02,0.00000000e+00,2.91061098e-04
1.15950000e+02,0.00000000e+00,2.89022011e-04
1.16050000e+02,0.00000000e+00,2.84904294e-04
1.16150000e+02,0.00000000e+00,2.85759827e-04
1.16250000e+02,0.00000000e+00,2.87904038e-04
1.16350000e+02,0.00000000e+00,2.81778068e-04
1.16450000e+02,0.00000000e+00,2.83640574e-04
1.16550000e+02,0.00000000e+00,2.82578169e-04
1.16650000e+02,0.00000000e+00,2.83583811e-04
1.16750000e+02,0.00000000e+00,2.79563301e-04
1.16850000e+02,0.00000000e+00,2.77351658e-04
1.16950000e+02,0.00000000e+00,2.81176509e-04
1.17050000e+02,0.00000000e+00,2.78860396e-04
1.17150000e+02,0.00000000e+00,2.80636649e-04
1.17250000e+02,0.00000000e+00,2.79153028e-04
1.17350000e+02,0.00000000e+00,2.75155277e-04
1.17450000e+02,0.00000000e+00,2.73636598e-04
1.17550000e+02,0.00000000e+00,2.70739348e-04
1.17650000e+02,0.00000000e+00,2.68860856e-04
1.17750000e+02,0.00000000e+00,2.68113710e-04
1.17850000e+02,0.00000000e+00,2.67745012e-04
1.17950000e+02,0.00000000e+00,2.65189229e-04
1.18050000e+02,0.00000000e+00,2.67137580e-04
1.18150000e+02,0.00000000e+00,2.65844350e-04
1.18250000e+02,0.00000000e+00,2.67201095e-04
1.18350000e+02,0.00000000e+00,2.65864089e-04
1.18450000e+02,0.00000000e+00,2.64604983e-04
1.18550000e+02,0.00000000e+00,2.63736331e-04
1.18650000e+02,0.00000000e+00,2.63357672e-04
1.18750000e+02,0.00000000e+00,2.64234096e-04
1.18850000e+02,0.00000000e+00,2.63898476e-04
1.18950000e+02,0.00000000e+00,2.59345088e-04
1.19050000e+02,0.00000000e+00,2.58787897e-04
1.19150000e+02,0.00000000e+00,2.54618728e-04
1.19250000e+02,0.00000000e+00,2.53071955e-04
1.19350000e+02,0.00000000e+00,2.52960300e-04
1.19450000e+02,0.00000000e+00,2.49149634e-04
1.19550000e+02,0.00000000e+00,2.50823949e-04
1.19650000e+02,0.00000000e+00,2.51939516e-04
1.19750000e+02,0.00000000e+00,2.49775594e-04
1.19850000e+02,0.00000000e+00,2.45620031e-04
1.19950000e+02,0.00000000e+00,2.45661576e-04
1.20050000e+02,0.00000000e+00,2.44494511e-04
1.20150000e+02,0.00000000e+00,2.46406370e-04
1.20250000e+02,0.00000000e+00,2.45173257e-04
1.20350000e+02,0.00000000e+00,2.45465013e-04
1.20450000e+02,0.00000000e+00,2.42668566e-04
1.20550000e+02,0.00000000e+00,2.43226053e-04
1.20650000e+02,0.00000000e+00,2.42390877e-04
1.20750000e+02,0.00000000e+00,2.39140510e-04
1.20850000e+02,0.00000000e+00,2.40828659e-04
1.20950000e+02,0.00000000e+00,2.39347812e-04
1.21050000e+02,0.00000000e+00,2.34589151e-04
1.21150000e+02,0.00000000e+00,2.32795774e-04
1.21250000e+02,0.00000000e+00,2.34295387e-04
1.21350000e+02,0.00000000e+00,2.33110534e-04
1.21450000e+02,0.00000000e+00,2.30773847e-04
1.21550000e+02,0.00000000e+00,2.29131296e-04
1.21650000e+02,0.00000000e+00,2.28373658e-04
1.21750000e+02,0.00000000e+00,2.26938000e-04
1.21850000e+02,0.00000000e+00,2.26896737e-04
1.21950000e+02,0.00000000e+00,2.26735292e-04
1.22050000e+02,0.00000000e+00,2.23055234e-04
1.22150000e+02,0.00000000e+00,2.21963323e-04
1.22250000e+02,0.00000000e+00,2.19080292e-04
1.22350000e+02,0.00000000e+00,2.19779204e-04
1.22450000e+02,0.00000000e+00,2.20396911e-04
1.22550000e+02,0.00000000e+00,2.17533519e-04
1.22650000e+02,0.00000000e+00,2.18031605e-04
1.22750000e+02,0.00000000e+00,2.18479576e-04
1.22850000e+02,0.00000000e+00,2.18087877e-04
1.22950000e+02,0.00000000e+00,2.17937022e-04
1.23050000e+02,0.00000000e+00,2.18468052e-04
1.23150000e+02,0.00000000e+00,2.16345534e-04
1.23250000e+02,0.00000000e+00,2.16925889e-04
1.23350000e+02,0.00000000e+00,2.12871896e-04
1.23450000e+02,0.00000000e+00,2.13291211e-04
1.23550000e+02,0.00000000e+00,2.09263133e-04
1.23650000e+02,0.00000000e+00,2.08224886e-04
1.23750000e+02,0.00000000e+00,2.07150154e-04
1.23850000e+02,0.00000000e+00,2.09869627e-04
1.23950000e+02,0.00000000e+00,2.09612070e-04
1.24050000e+02,0.00000000e+00,2.07990548e-04
1.24150000e+02,0.00000000e+00,2.05964701e-04
1.24250000e+02,0.00000000e+00,2.02289270e-04
1.24350000e+02,0.00000000e+00,2.00375559e-04
1.24450000e+02,0.00000000e+00,2.02575897e-04
1.24550000e+02,0.00000000e+00,2.01254558e-04
1.24650000e+02,0.00000000e+00,1.99585050e-04
1.24750000e+02,0.00000000e+00,2.00839785e-04
1.24850000e+02,0.00000000e+00,1.99881011e-04
1.24950000e+02,0.00000000e+00,2.01277384e-04
1.25050000e+02,0.00000000e+00,2.01034886e-04
1.25150000e+02,0.00000000e+00,2.02314511e-04
1.25250000e+02,0.00000000e+00,2.00513236e-04
1.25350000e+02,0.00000000e+00,1.98197681e-04
1.25450000e+02,0.00000000e+00,1.96302283e-04
1.25550000e+02,0.00000000e+00,1.96999778e-04
1.25650000e+02,0.00000000e+00,1.95908740e-04
1.25750000e+02,0.00000000e+00,1.94560986e-04
1.25850000e+02,0.00000000e+00,1.92049189e-04
1.25950000e+02,0.00000000e+00,1.91431350e-04
1.26050000e+02,0.00000000e+00,1.89366021e-04
1.26150000e+02,0.00000000e+00,1.87676661e-04
1.26250000e+02,0.00000000e+00,1.88636058e-04
1.26350000e+02,0.00000000e+00,1.86954682e-04
1.26450000e+02,0.00000000e+00,1.87455077e-04
1.26550000e+02,0.00000000e+00,1.88040172e-04
1.26650000e+02,0.00000000e+00,1.86745472e-04
1.26750000e+02,0.00000000e+00,1.85351357e-04
1.26850000e+02,0.00000000e+00,1.85124944e-04
1.26950000e+02,0.00000000e+00,1.82550895e-04
1.27050000e+02,0.00000000e+00,1.80553464e-04
1.27150000e+02,0.00000000e+00,1.84475838e-04
1.27250000e+02,0.00000000e+00,1.83633139e-04
1.27350000e+02,0.00000000e+00,1.80751979e-04
1.27450000e+02,0.00000000e+00,1.76380226e-04
1.27550000e+02,0.00000000e+00,1.78106159e-04
1.27650000e+02,0.00000000e+00,1.78135243e-04
1.27750000e+02,0.00000000e+00,1.75965909e-04
1.27850000e+02,0.00000000e+00,1.71907056e-04
1.27950000e+02,0.00000000e+00,1.74109158e-04
1.28050000e+02,0.00000000e+00,1.72120539e-04
1.28150000e+02,0.00000000e+00,1.73159982e-04
1.28250000e+02,0.00000000e+00,1.71999591e-04
1.28350000e+02,0.00000000e+00,1.68923412e-04
1.28450000e+02,0.00000000e+00,1.66385688e-04
1.28550000e+02,0.00000000e+00,1.68076213e-04
1.28650000e+02,0.00000000e+00,1.66617576e-04
1.28750000e+02,0.00000000e+00,1.66226121e-04
1.28850000e+02,0.00000000e+00,1.65960153e-04
1.28950000e+02,0.00000000e+00,1.67267993e-04
1.29050000e+02,0.00000000e+00,1.64991855e-04
1.29150000e+02,0.00000000e+00,1.62136359e-04
1.29250000e+02,0.00000000e+00,1.61626794e-04
1.29350000e+02,0.00000000e+00,1.64196076e-04
1.29450000e+02,0.00000000e+00,1.60977941e-04
1.29550000e+02,0.00000000e+00,1.63167654e-04
1.29650000e+02,0.00000000e+00,1.62548259e-04
1.29750000e+02,0.00000000e+00,1.63238171e-04
1.29850000e+02,0.00000000e+00,1.63308621e-04
1.29950000e+02,0.00000000e+00,1.59381074e-04
1.30050000e+02,0.00000000e+00,1.58485418e-04
1.30150000e+02,0.00000000e+00,1.59724744e-04
1.30250000e+02,0.00000000e+00,1.56316484e-04
1.30350000e+02,0.00000000e+00,1.54641976e-04
1.30450000e+02,0.00000000e+00,1.57905040e-04
1.30550000e+02,0.00000000e+00,1.55136740e-04
1.30650000e+02,0.00000000e+00,1.55666075e-04
1.30750000e+02,0.00000000e+00,1.55053829e-04
1.30850000e+02,0.00000000e+00,1.55427102e-04
1.30950000e+02,0.00000000e+00,1.54019561e-04
1.31050000e+02,0.00000000e+00,1.52696737e-04
1.31150000e+02,0.00000000e+00,1.52641185e-04
1.31250000e+02,0.00000000e+00,1.53005183e-04
1.31350000e+02,0.00000000e+00,1.49559115e-04
1.31450000e+02,0.00000000e+00,1.48483209e-04
1.31550000e+02,0.00000000e+00,1.48083601e-04
1.31650000e+02,0.00000000e+00,1.46090099e-04
1.31750000e+02,0.00000000e+00,1.45114905e-04
1.31850000e+02,0.00000000e+00,1.42532789e-04
1.31950000e+02,0.00000000e+00,1.43217660e-04
1.32050000e+02,0.00000000e+00,1.41628125e-04
1.32150000e+02,0.00000000e+00,1.39590854e-04
1.32250000e+02,0.00000000e+00,1.40412259e-04
1.32350000e+02,0.00000000e+00,1.41434907e-04
1.32450000e+02,0.00000000e+00,1.39256569e-04
1.32550000e+02,0.00000000e+00,1.40097103e-04
1.32650000e+02,0.00000000e+00,1.37402616e-04
1.32750000e+02,0.00000000e+00,1.36527027e-04
1.32850000e+02,0.00000000e+00,1.36332687e-04
1.32950000e+02,0.00000000e+00,1.38053752e-04
1.33050000e+02,0.00000000e+00,1.36586611e-04
1.33150000e+02,0.00000000e+00,1.35741120e-04
1.33250000e+02,0.00000000e+00,1.31486854e-04
1.33350000e+02,0.00000000e+00,1.32957846e-04
1.33450000e+02,0.00000000e+00,1.33382019e-04
1.33550000e+02,0.00000000e+00,1.32132480e-04
1.33650000e+02,0.00000000e+00,1.29525799e-04
1.33750000e+02,0.00000000e+00,1.29319431e-04
1.33850000e+02,0.00000000e+00,1.29126344e-04
1.33950000e+02,0.00000000e+00,1.27082682e-04
1.34050000e+02,0.00000000e+00,1.25486650e-04
1.34150000e+02,0.00000000e+00,1.26537823e-04
1.34250000e+02,0.00000000e+00,1.24932457e-04
1.34350000e+02,0.00000000e+00,1.25314403e-04
1.34450000e+02,0.00000000e+00,1.24221294e-04
1.34550000e+02,0.00000000e+00,1.22904973e-04
1.34650000e+02,0.00000000e+00,1.23629501e-04
1.34750000e+02,0.00000000e+00,1.24296723e-04
1.34850000e+02,0.00000000e+00,1.23586019e-04
1.34950000e+02,0.00000000e+00,1.23222002e-04
1.35050000e+02,0.00000000e+00,1.22846899e-04
1.35150000e+02,0.00000000e+00,1.20617723e-04
1.35250000e+02,0.00000000e+00,1.18266370e-04
1.35350000e+02,0.00000000e+00,1.18175392e-04
1.35450000e+02,0.00000000e+00,1.17380035e-04
1.35550000e+02,0.00000000e+00,1.15640155e-04
1.35650000e+02,0.00000000e+00,1.16323246e-04
1.35750000e+02,0.00000000e+00,1.15118651e-04
1.35850000e+02,0.00000000e+00,1.13683652e-04
1.35950000e+02,0.00000000e+00,1.12557260e-04
1.36050000e+02,0.00000000e+00,1.11470580e-04
1.36150000e+02,0.00000000e+00,1.10870098e-04
1.36250000e+02,0.00000000e+00,1.10139149e-04
1.36350000e+02,0.00000000e+00,1.08597965e-04
1.36450000e+02,0.00000000e+00,1.08674125e-04
1.36550000e+02,0.00000000e+00,1.07927229e-04
1.36650000e+02,0.00000000e+00,1.08785275e-04
1.36750000e+02,0.00000000e+00,1.08320946e-04
1.36850000e+02,0.00000000e+00,1.07652139e-04
1.36950000e+02,0.00000000e+00,1.06343673e-04
1.37050000e+02,0.00000000e+00,1.05677757e-04
1.37150000e+02,0.00000000e+00,1.04035330e-04
1.37250000e+02,0.00000000e+00,1.03783169e-04
1.37350000e+02,0.00000000e+00,1.04338398e-04
1.37450000e+02,0.00000000e+00,1.02714539e-04
1.37550000e+02,0.00000000e+00,1.00762581e-04
1.37650000e+02,0.00000000e+00,9.97003247e-05
1.37750000e+02,0.00000000e+00,9.80921878e-05
1.37850000e+02,0.00000000e+00,9.83950458e-05
1.37950000e+02,0.00000000e+00,9.89744282e-05
1.38050000e+02,0.00000000e+00,9.79717521e-05
1.38150000e+02,0.00000000e+00,9.71346830e-05
1.38250000e+02,0.00000000e+00,9.65606719e-05
1.38350000e+02,0.00000000e+00,9.57065488e-05
1.38450000e+02,0.00000000e+00,9.46028587e-05
1.38550000e+02,0.00000000e+00,9.28309539e-05
1.38650000e+02,0.00000000e+00,9.41227681e-05
1.38750000e+02,0.00000000e+00,9.59393849e-05
1.38850000e+02,0.00000000e+00,9.53380715e-05
1.38950000e+02,0.00000000e+00,9.29326547e-05
1.39050000e+02,0.00000000e+00,9.24283719e-05
1.39150000e+02,0.00000000e+00,9.19570511e-05
1.39250000e+02,0.00000000e+00,9.02006606e-05
1.39350000e+02,0.00000000e+00,8.77378283e-05
1.39450000e+02,0.00000000e+00,8.72696729e-05
1.39550000e+02,0.00000000e+00,8.62045806e-05
1.39650000e+02,0.00000000e+00,8.69642100e-05
1.39750000e+02,0.00000000e+00,8.61367463e-05
1.39850000e+02,0.00000000e+00,8.43414899e-05
1.39950000e+02,0.00000000e+00,8.36491154e-05
1.40050000e+02,0.00000000e+00,8.21345511e-05
1.40150000e+02,0.00000000e+00,8.11381053e-05
1.40250000e+02,0.00000000e+00,8.15718328e-05
1.40350000e+02,0.00000000e+00,8.08208912e-05
1.40450000e+02,0.00000000e+00,8.12264278e-05
1.40550000e+02,0.00000000e+00,7.99797158e-05
1.40650000e+02,0.00000000e+00,8.04658730e-05
1.40750000e+02,0.00000000e+00,7.96394748e-05
1.40850000e+02,0.00000000e+00,7.94455659e-05
1.40950000e+02,0.00000000e+00,7.89525843e-05
1.41050000e+02,0.00000000e+00,7.74996541e-05
1.41150000e+02,0.00000000e+00,7.59923456e-05
1.41250000e+02,0.00000000e+00,7.53329689e-05
1.41350000e+02,0.00000000e+00,7.46603567e-05
1.41450000e+02,0.00000000e+00,7.35698878e-05
1.41550000e+02,0.00000000e+00,7.24521814e-05
1.41650000e+02,0.00000000e+00,7.21592634e-05
1.41750000e+02,0.00000000e+00,7.32465679e-05
1.41850000e+02,0.00000000e+00,7.26989786e-05
1.41950000e+02,0.00000000e+00,7.32146188e-05
1.42050000e+02,0.00000000e+00,7.13708224e-05
1.42150000e+02,0.00000000e+00,6.87900211e-05
1.42250000e+02,0.00000000e+00,6.86599385e-05
1.42350000e+02,0.00000000e+00,6.69676243e-05
1.42450000e+02,0.00000000e+00,6.70390338e-05
1.42550000e+02,0.00000000e+00,6.46239965e-05
1.42650000e+02,0.00000000e+00,6.59714004e-05
1.42750000e+02,0.00000000e+00,6.58285819e-05
1.42850000e+02,0.00000000e+00,6.32288172e-05
1.42950000e+02,0.00000000e+00,6.28590279e-05
1.43050000e+02,0.00000000e+00,6.43696435e-05
1.43150000e+02,0.00000000e+00,6.30080521e-05
1.43250000e+02,0.00000000e+00,6.12779765e-05
1.43350000e+02,0.00000000e+00,6.08301360e-05
1.43450000e+02,0.00000000e+00,5.99940935e-05
1.43550000e+02,0.00000000e+00,5.99730124e-05
1.43650000e+02,0.00000000e+00,5.86702899e-05
1.43750000e+02,0.00000000e+00,5.89053873e-05
1.43850000e+02,0.00000000e+00,5.69604213e-05
1.43950000e+02,0.00000000e+00,5.62212482e-05
1.44050000e+02,0.00000000e+00,5.51511251e-05
1.44150000e+02,0.00000000e+00,5.46348947e-05
1.44250000e+02,0.00000000e+00,5.42043108e-05
1.44350000e+02,0.00000000e+00,5.35018634e-05
1.44450000e+02,0.00000000e+00,5.33625626e-05
1.44550000e+02,0.00000000e+00,5.23516559e-05
1.44650000e+02,0.00000000e+00,5.07693639e-05
1.44750000e+02,0.00000000e+00,5.14271593e-05
1.44850000e+02,0.00000000e+00,5.10503733e-05
1.44950000e+02,0.00000000e+00,4.95602870e-05
1.45050000e+02,0.00000000e+00,4.79471298e-05
1.45150000e+02,0.00000000e+00,4.75921854e-05
1.45250000e+02,0.00000000e+00,4.66138750e-05
1.45350000e+02,0.00000000e+00,4.60812912e-05
1.45450000e+02,0.00000000e+00,4.51178581e-05
1.45550000e+02,0.00000000e+00,4.51147700e-05
1.45650000e+02,0.00000000e+00,4.45942504e-05
1.45750000e+02,0.00000000e+00,4.47636645e-05
1.45850000e+02,0.00000000e+00,4.45081515e-05
1.45950000e+02,0.00000000e+00,4.41665926e-05
1.46050000e+02,0.00000000e+00,4.40276549e-05
1.46150000e+02,0.00000000e+00,4.37116412e-05
1.46250000e+02,0.00000000e+00,4.25785320e-05
1.46350000e+02,0.00000000e+00,4.16637098e-05
1.46450000e+02,0.00000000e+00,3.99031722e-05
1.46550000e+02,0.00000000e+00,3.92170700e-05
1.46650000e+02,0.00000000e+00,3.90464339e-05
1.46750000e+02,0.00000000e+00,3.84997949e-05
1.46850000e+02,0.00000000e+00,3.68236370e-05
1.46950000e+02,0.00000000e+00,3.62729679e-05
1.47050000e+02,0.00000000e+00,3.57546002e-05
1.47150000e+02,0.00000000e+00,3.36778914e-05
1.47250000e+02,0.00000000e+00,3.43796916e-05
1.47350000e+02,0.00000000e+00,3.28561298e-05
1.47450000e+02,0.00000000e+00,3.21751195e-05
1.47550000e+02,0.00000000e+00,3.23986929e-05
1.47650000e+02,0.00000000e+00,3.20708919e-05
1.47750000e+02,0.00000000e+00,2.93286706e-05
1.47850000e+02,0.00000000e+00,2.91624023e-05
1.47950000e+02,0.00000000e+00,2.92425189e-05
1.48050000e+02,0.00000000e+00,2.82728680e-05
1.48150000e+02,0.00000000e+00,2.77512933e-05
1.48250000e+02,0.00000000e+00,2.69411021e-05
1.48350000e+02,0.00000000e+00,2.61763149e-05
1.48450000e+02,0.00000000e+00,2.64036215e-05
1.48550000e+02,0.00000000e+00,2.56137896e-05
1.48650000e+02,0.00000000e+00,2.54835828e-05
1.48750000e+02,0.00000000e+00,2.38984701e-05
1.48850000e+02,0.00000000e+00,2.38245549e-05
1.48950000e+02,0.00000000e+00,2.34960344e-05
1.49050000e+02,0.00000000e+00,2.12257210e-05
1.49150000e+02,0.00000000e+00,2.02510443e-05
1.49250000e+02,0.00000000e+00,2.00687053e-05
1.49350000e+02,0.00000000e+00,1.89472816e-05
1.49450000e+02,0.00000000e+00,1.80926713e-05
1.49550000e+02,0.00000000e+00,1.73665049e-05
1.49650000e+02,0.00000000e+00,1.73187104e-05
1.49750000e+02,0.00000000e+00,1.67664190e-05
1.49850000e+02,0.00000000e+00,1.56652342e-05
1.49950000e+02,0.00000000e+00,1.38689749e-05
