z_cm,pb_n2n,nXt
1.03450000e+02,0.00000000e+00,4.16774176e-04
1.03550000e+02,0.00000000e+00,4.21063606e-04
1.03650000e+02,0.00000000e+00,4.25046255e-04
1.03750000e+02,0.00000000e+00,4.28372383e-04
1.03850000e+02,0.00000000e+00,4.32701077e-04
1.03950000e+02,0.00000000e+00,4.39839831e-04
1.04050000e+02,0.00000000e+00,4.26328622e-04
1.04150000e+02,0.00000000e+00,4.36333319e-04
1.04250000e+02,0.00000000e+00,4.35555456e-04
1.04350000e+02,0.00000000e+00,4.47684731e-04
1.04450000e+02,0.00000000e+00,4.37208372e-04
1.04550000e+02,0.00000000e+00,4.37519261e-04
1.04650000e+02,0.00000000e+00,4.28182973e-04
1.04750000e+02,0.00000000e+00,4.30135248e-04
1.04850000e+02,0.00000000e+00,4.27871404e-04
1.04950000e+02,0.00000000e+00,4.26789104e-04
1.05050000e+02,0.00000000e+00,4.29563853e-04
1.05150000e+02,0.00000000e+00,4.20345296e-04
1.05250000e+02,0.00000000e+00,4.18673275e-04
1.05350000e+02,0.00000000e+00,4.05483439e-04
1.05450000e+02,0.00000000e+00,4.07189960e-04
1.05550000e+02,0.00000000e+00,4.11767407e-04
1.05650000e+02,0.00000000e+00,4.11948129e-04
1.05750000e+02,0.00000000e+00,4.14088658e-04
1.05850000e+02,0.00000000e+00,4.25078447e-04
1.05950000e+02,0.00000000e+00,4.15442282e-04
1.06050000e+02,0.00000000e+00,4.03168461e-04
1.06150000e+02,0.00000000e+00,4.07728394e-04
1.06250000e+02,0.00000000e+00,4.12448655e-04
1.06350000e+02,0.00000000e+00,4.12010241e-04
1.06450000e+02,0.00000000e+00,4.09701231e-04
1.06550000e+02,0.00000000e+00,4.16157890e-04
1.06650000e+02,0.00000000e+00,3.98871464e-04
1.06750000e+02,0.00000000e+00,3.98082046e-04
1.06850000e+02,0.00000000e+00,4.06273851e-04
1.06950000e+02,0.00000000e+00,4.10486065e-04
1.07050000e+02,0.00000000e+00,3.94831048e-04
1.07150000e+02,0.00000000e+00,3.83539046e-04
1.07250000e+02,0.00000000e+00,3.90438359e-04
1.07350000e+02,0.00000000e+00,3.94164764e-04
1.07450000e+02,0.00000000e+00,3.91862870e-04
1.07550000e+02,0.00000000e+00,3.99349201e-04
1.07650000e+02,0.00000000e+00,3.95538484e-04
1.07750000e+02,0.00000000e+00,4.03570714e-04
1.07850000e+02,0.00000000e+00,3.94404812e-04
1.07950000e+02,0.00000000e+00,3.83522058e-04
1.08050000e+02,0.00000000e+00,3.84184664e-04
1.08150000e+02,0.00000000e+00,3.77171548e-04
1.08250000e+02,0.00000000e+00,3.77308426e-04
1.08350000e+02,0.00000000e+00,3.77430745e-04
1.08450000e+02,0.00000000e+00,3.71055008e-04
1.08550000e+02,0.00000000e+00,3.76436807e-04
1.08650000e+02,0.00000000e+00,3.64849455e-04
1.08750000e+02,0.00000000e+00,3.73393419e-04
1.08850000e+02,0.00000000e+00,3.84710426e-04
1.08950000e+02,0.00000000e+00,3.81123510e-04
1.09050000e+02,0.00000000e+00,3.83374024e-04
1.09150000e+02,0.00000000e+00,3.85670010e-04
1.09250000e+02,0.00000000e+00,3.78907664e-04
1.09350000e+02,0.00000000e+00,3.69881874e-04
1.09450000e+02,0.00000000e+00,3.70679834e-04
1.09550000e+02,0.00000000e+00,3.67554216e-04
1.09650000e+02,0.00000000e+00,3.68639933e-04
1.09750000e+02,0.00000000e+00,3.67782225e-04
1.09850000e+02,0.00000000e+00,3.69064777e-04
1.09950000e+02,0.00000000e+00,3.69882639e-04
1.10050000e+02,0.00000000e+00,3.85906517e-04
1.10150000e+02,0.00000000e+00,3.82932797e-04
1.10250000e+02,0.00000000e+00,3.72603870e-04
1.10350000e+02,0.00000000e+00,3.68746273e-04
1.10450000e+02,0.00000000e+00,3.68746256e-04
1.10550000e+02,0.00000000e+00,3.81427620e-04
1.10650000e+02,0.00000000e+00,3.68590350e-04
1.10750000e+02,0.00000000e+00,3.71747740e-04
1.10850000e+02,0.00000000e+00,3.79729781e-04
1.10950000e+02,0.00000000e+00,3.80266768e-04
1.11050000e+02,0.00000000e+00,3.76686695e-04
1.11150000e+02,0.00000000e+00,3.59242947e-04
1.11250000e+02,0.00000000e+00,3.65195706e-04
1.11350000e+02,0.00000000e+00,3.74193728e-04
1.11450000e+02,0.00000000e+00,3.75321146e-04
1.11550000e+02,0.00000000e+00,3.76651016e-04
1.11650000e+02,0.00000000e+00,3.74424690e-04
1.11750000e+02,0.00000000e+00,3.54578222e-04
1.11850000e+02,0.00000000e+00,3.55010234e-04
1.11950000e+02,0.00000000e+00,3.50816322e-04
1.12050000e+02,0.00000000e+00,3.43521963e-04
1.12150000e+02,0.00000000e+00,3.37692908e-04
1.12250000e+02,0.00000000e+00,3.47463805e-04
1.12350000e+02,0.00000000e+00,3.39885667e-04
1.12450000e+02,0.00000000e+00,3.37759698e-04
1.12550000e+02,0.00000000e+00,3.39107434e-04
1.12650000e+02,0.00000000e+00,3.40568235e-04
1.12750000e+02,0.00000000e+00,3.30134476e-04
1.12850000e+02,0.00000000e+00,3.31572418e-04
1.12950000e+02,0.00000000e+00,3.27927616e-04
1.13050000e+02,0.00000000e+00,3.31299065e-04
1.13150000e+02,0.00000000e+00,3.45254207e-04
1.13250000e+02,0.00000000e+00,3.49342817e-04
1.13350000e+02,0.00000000e+00,3.25477536e-04
1.13450000e+02,0.00000000e+00,3.13401924e-04
1.13550000e+02,0.00000000e+00,3.12730392e-04
1.13650000e+02,0.00000000e+00,3.20194046e-04
1.13750000e+02,0.00000000e+00,3.22919718e-04
1.13850000e+02,0.00000000e+00,3.15500451e-04
1.13950000e+02,0.00000000e+00,3.18974774e-04
1.14050000e+02,0.00000000e+00,3.11741013e-04
1.14150000e+02,0.00000000e+00,3.09724885e-04
1.14250000e+02,0.00000000e+00,3.04810643e-04
1.14350000e+02,0.00000000e+00,3.07683272e-04
1.14450000e+02,0.00000000e+00,3.05179679e-04
1.14550000e+02,0.00000000e+00,3.12820583e-04
1.14650000e+02,0.00000000e+00,3.10945227e-04
1.14750000e+02,0.00000000e+00,3.15161913e-04
1.14850000e+02,0.00000000e+00,3.13950085e-04
1.14950000e+02,0.00000000e+00,3.12212835e-04
1.15050000e+02,0.00000000e+00,3.19469910e-04
1.15150000e+02,0.00000000e+00,3.08747096e-04
1.15250000e+02,0.00000000e+00,3.05554498e-04
1.15350000e+02,0.00000000e+00,3.06676757e-04
1.15450000e+02,0.00000000e+00,3.00635478e-04
1.15550000e+02,0.00000000e+00,2.99223370e-04
1.15650000e+02,0.00000000e+00,3.03380506e-04
1.15750000e+02,0.00000000e+00,3.02284793e-04
1.15850000e+02,0.00000000e+00,3.03110108e-04
1.15950000e+02,0.00000000e+00,3.02041387e-04
1.16050000e+02,0.00000000e+00,2.87355110e-04
1.16150000e+02,0.00000000e+00,2.83506070e-04
1.16250000e+02,0.00000000e+00,2.86697856e-04
1.16350000e+02,0.00000000e+00,2.85779928e-04
1.16450000e+02,0.00000000e+00,2.86576931e-04
1.16550000e+02,0.00000000e+00,2.93698113e-04
1.16650000e+02,0.00000000e+00,2.90591444e-04
1.16750000e+02,0.00000000e+00,2.81302379e-04
1.16850000e+02,0.00000000e+00,2.84496150e-04
1.16950000e+02,0.00000000e+00,2.91623062e-04
1.17050000e+02,0.00000000e+00,2.95392852e-04
1.17150000e+02,0.00000000e+00,2.92928025e-04
1.17250000e+02,0.00000000e+00,2.95488317e-04
1.17350000e+02,0.00000000e+00,2.84670907e-04
1.17450000e+02,0.00000000e+00,2.80284542e-04
1.17550000e+02,0.00000000e+00,2.81915296e-04
1.17650000e+02,0.00000000e+00,2.89680716e-04
1.17750000e+02,0.00000000e+00,2.82537779e-04
1.17850000e+02,0.00000000e+00,2.73777210e-04
1.17950000e+02,0.00000000e+00,2.73408369e-04
1.18050000e+02,0.00000000e+00,2.71596011e-04
1.18150000e+02,0.00000000e+00,2.68020267e-04
1.18250000e+02,0.00000000e+00,2.64761514e-04
1.18350000e+02,0.00000000e+00,2.58978044e-04
1.18450000e+02,0.00000000e+00,2.58161717e-04
1.18550000e+02,0.00000000e+00,2.59036359e-04
1.18650000e+02,0.00000000e+00,2.64038432e-04
1.18750000e+02,0.00000000e+00,2.57001699e-04
1.18850000e+02,0.00000000e+00,2.59405938e-04
1.18950000e+02,0.00000000e+00,2.53645016e-04
1.19050000e+02,0.00000000e+00,2.50580204e-04
1.19150000e+02,0.00000000e+00,2.51929287e-04
1.19250000e+02,0.00000000e+00,2.53914687e-04
1.19350000e+02,0.00000000e+00,2.64213264e-04
1.19450000e+02,0.00000000e+00,2.58733819e-04
1.19550000e+02,0.00000000e+00,2.54945470e-04
1.19650000e+02,0.00000000e+00,2.59195966e-04
1.19750000e+02,0.00000000e+00,2.62583377e-04
1.19850000e+02,0.00000000e+00,2.59615983e-04
1.19950000e+02,0.00000000e+00,2.59913427e-04
1.20050000e+02,0.00000000e+00,2.59455285e-04
1.20150000e+02,0.00000000e+00,2.60510877e-04
1.20250000e+02,0.00000000e+00,2.54042871e-04
1.20350000e+02,0.00000000e+00,2.51727063e-04
1.20450000e+02,0.00000000e+00,2.47372655e-04
1.20550000e+02,0.00000000e+00,2.41095865e-04
1.20650000e+02,0.00000000e+00,2.42877908e-04
1.20750000e+02,0.00000000e+00,2.44410921e-04
1.20850000e+02,0.00000000e+00,2.41224116e-04
1.20950000e+02,0.00000000e+00,2.48561677e-04
1.21050000e+02,0.00000000e+00,2.45413998e-04
1.21150000e+02,0.00000000e+00,2.35475467e-04
1.21250000e+02,0.00000000e+00,2.50653841e-04
1.21350000e+02,0.00000000e+00,2.48947113e-04
1.21450000e+02,0.00000000e+00,2.25368545e-04
1.21550000e+02,0.00000000e+00,2.19410053e-04
1.21650000e+02,0.00000000e+00,2.24220712e-04
1.21750000e+02,0.00000000e+00,2.24669429e-04
1.21850000e+02,0.00000000e+00,2.29551305e-04
1.21950000e+02,0.00000000e+00,2.29278660e-04
1.22050000e+02,0.00000000e+00,2.31079119e-04
1.22150000e+02,0.00000000e+00,2.23036852e-04
1.22250000e+02,0.00000000e+00,2.18282437e-04
1.22350000e+02,0.00000000e+00,2.12554871e-04
1.22450000e+02,0.00000000e+00,2.13335127e-04
1.22550000e+02,0.00000000e+00,2.11961675e-04
1.22650000e+02,0.00000000e+00,2.17451965e-04
1.22750000e+02,0.00000000e+00,2.20860338e-04
1.22850000e+02,0.00000000e+00,2.19194101e-04
1.22950000e+02,0.00000000e+00,2.21079941e-04
1.23050000e+02,0.00000000e+00,2.26698995e-04
1.23150000e+02,0.00000000e+00,2.24527019e-04
1.23250000e+02,0.00000000e+00,2.24959067e-04
1.23350000e+02,0.00000000e+00,2.24589796e-04
1.23450000e+02,0.00000000e+00,2.23008783e-04
1.23550000e+02,0.00000000e+00,2.15874428e-04
1.23650000e+02,0.00000000e+00,2.18443085e-04
1.23750000e+02,0.00000000e+00,2.09009673e-04
1.23850000e+02,0.00000000e+00,2.26156321e-04
1.23950000e+02,0.00000000e+00,2.26474038e-04
1.24050000e+02,0.00000000e+00,2.29473500e-04
1.24150000e+02,0.00000000e+00,2.14847553e-04
1.24250000e+02,0.00000000e+00,2.15148978e-04
1.24350000e+02,0.00000000e+00,2.10575292e-04
1.24450000e+02,0.00000000e+00,2.16628381e-04
1.24550000e+02,0.00000000e+00,2.05009681e-04
1.24650000e+02,0.00000000e+00,2.01968895e-04
1.24750000e+02,0.00000000e+00,2.04214760e-04
1.24850000e+02,0.00000000e+00,2.04169683e-04
1.24950000e+02,0.00000000e+00,2.08508255e-04
1.25050000e+02,0.00000000e+00,2.15798932e-04
1.25150000e+02,0.00000000e+00,2.19245080e-04
1.25250000e+02,0.00000000e+00,2.23038592e-04
1.25350000e+02,0.00000000e+00,2.23864035e-04
1.25450000e+02,0.00000000e+00,2.20475350e-04
1.25550000e+02,0.00000000e+00,2.18422169e-04
1.25650000e+02,0.00000000e+00,2.07135353e-04
1.25750000e+02,0.00000000e+00,2.15118836e-04
1.25850000e+02,0.00000000e+00,2.12510419e-04
1.25950000e+02,0.00000000e+00,2.00543844e-04
1.26050000e+02,0.00000000e+00,2.00622412e-04
1.26150000e+02,0.00000000e+00,1.94213301e-04
1.26250000e+02,0.00000000e+00,2.01051274e-04
1.26350000e+02,0.00000000e+00,2.05344698e-04
1.26450000e+02,0.00000000e+00,2.03932349e-04
1.26550000e+02,0.00000000e+00,2.00462018e-04
1.26650000e+02,0.00000000e+00,2.02727579e-04
1.26750000e+02,0.00000000e+00,2.00776629e-04
1.26850000e+02,0.00000000e+00,1.91665585e-04
1.26950000e+02,0.00000000e+00,1.84508790e-04
1.27050000e+02,0.00000000e+00,1.86274514e-04
1.27150000e+02,0.00000000e+00,1.87903371e-04
1.27250000e+02,0.00000000e+00,1.80958538e-04
1.27350000e+02,0.00000000e+00,1.82033335e-04
1.27450000e+02,0.00000000e+00,1.77520827e-04
1.27550000e+02,0.00000000e+00,1.72781625e-04
1.27650000e+02,0.00000000e+00,1.76585522e-04
1.27750000e+02,0.00000000e+00,1.67666157e-04
1.27850000e+02,0.00000000e+00,1.66696386e-04
1.27950000e+02,0.00000000e+00,1.71582165e-04
1.28050000e+02,0.00000000e+00,1.71603986e-04
1.28150000e+02,0.00000000e+00,1.76587436e-04
1.28250000e+02,0.00000000e+00,1.80142195e-04
1.28350000e+02,0.00000000e+00,1.79344854e-04
1.28450000e+02,0.00000000e+00,1.73595272e-04
1.28550000e+02,0.00000000e+00,1.69016775e-04
1.28650000e+02,0.00000000e+00,1.74585692e-04
1.28750000e+02,0.00000000e+00,1.76572472e-04
1.28850000e+02,0.00000000e+00,1.75700505e-04
1.28950000e+02,0.00000000e+00,1.73273272e-04
1.29050000e+02,0.00000000e+00,1.76317593e-04
1.29150000e+02,0.00000000e+00,1.70170008e-04
1.29250000e+02,0.00000000e+00,1.70033144e-04
1.29350000e+02,0.00000000e+00,1.68298562e-04
1.29450000e+02,0.00000000e+00,1.68912479e-04
1.29550000e+02,0.00000000e+00,1.69524694e-04
1.29650000e+02,0.00000000e+00,1.69013136e-04
1.29750000e+02,0.00000000e+00,1.66308732e-04
1.29850000e+02,0.00000000e+00,1.72789513e-04
1.29950000e+02,0.00000000e+00,1.70138056e-04
1.30050000e+02,0.00000000e+00,1.69391770e-04
1.30150000e+02,0.00000000e+00,1.67101555e-04
1.30250000e+02,0.00000000e+00,1.63648279e-04
1.30350000e+02,0.00000000e+00,1.66303905e-04
1.30450000e+02,0.00000000e+00,1.68988914e-04
1.30550000e+02,0.00000000e+00,1.60430087e-04
1.30650000e+02,0.00000000e+00,1.57731557e-04
1.30750000e+02,0.00000000e+00,1.58290380e-04
1.30850000e+02,0.00000000e+00,1.64068448e-04
1.30950000e+02,0.00000000e+00,1.59383950e-04
1.31050000e+02,0.00000000e+00,1.62092240e-04
1.31150000e+02,0.00000000e+00,1.68748311e-04
1.31250000e+02,0.00000000e+00,1.68080463e-04
1.31350000e+02,0.00000000e+00,1.54719298e-04
1.31450000e+02,0.00000000e+00,1.52201800e-04
1.31550000e+02,0.00000000e+00,1.58550166e-04
1.31650000e+02,0.00000000e+00,1.60183638e-04
1.31750000e+02,0.00000000e+00,1.51890839e-04
1.31850000e+02,0.00000000e+00,1.49393968e-04
1.31950000e+02,0.00000000e+00,1.45507639e-04
1.32050000e+02,0.00000000e+00,1.39424080e-04
1.32150000e+02,0.00000000e+00,1.41588560e-04
1.32250000e+02,0.00000000e+00,1.44492481e-04
1.32350000e+02,0.00000000e+00,1.46709526e-04
1.32450000e+02,0.00000000e+00,1.40377625e-04
1.32550000e+02,0.00000000e+00,1.39282420e-04
1.32650000e+02,0.00000000e+00,1.39060195e-04
1.32750000e+02,0.00000000e+00,1.37167621e-04
1.32850000e+02,0.00000000e+00,1.39217906e-04
1.32950000e+02,0.00000000e+00,1.39750203e-04
1.33050000e+02,0.00000000e+00,1.40639871e-04
1.33150000e+02,0.00000000e+00,1.33508410e-04
1.33250000e+02,0.00000000e+00,1.32018785e-04
1.33350000e+02,0.00000000e+00,1.33023427e-04
1.33450000e+02,0.00000000e+00,1.38336512e-04
1.33550000e+02,0.00000000e+00,1.33431395e-04
1.33650000e+02,0.00000000e+00,1.31350454e-04
1.33750000e+02,0.00000000e+00,1.28603795e-04
1.33850000e+02,0.00000000e+00,1.25055748e-04
1.33950000e+02,0.00000000e+00,1.20648854e-04
1.34050000e+02,0.00000000e+00,1.25759211e-04
1.34150000e+02,0.00000000e+00,1.25260567e-04
1.34250000e+02,0.00000000e+00,1.30050622e-04
1.34350000e+02,0.00000000e+00,1.26652702e-04
1.34450000e+02,0.00000000e+00,1.25605038e-04
1.34550000e+02,0.00000000e+00,1.24623545e-04
1.34650000e+02,0.00000000e+00,1.28911550e-04
1.34750000e+02,0.00000000e+00,1.34034383e-04
1.34850000e+02,0.00000000e+00,1.36504542e-04
1.34950000e+02,0.00000000e+00,1.30302572e-04
1.35050000e+02,0.00000000e+00,1.34670086e-04
1.35150000e+02,0.00000000e+00,1.34678688e-04
1.35250000e+02,0.00000000e+00,1.24986743e-04
1.35350000e+02,0.00000000e+00,1.26962794e-04
1.35450000e+02,0.00000000e+00,1.25352775e-04
1.35550000e+02,0.00000000e+00,1.26734237e-04
1.35650000e+02,0.00000000e+00,1.37979281e-04
1.35750000e+02,0.00000000e+00,1.29288740e-04
1.35850000e+02,0.00000000e+00,1.15931424e-04
1.35950000e+02,0.00000000e+00,1.20228248e-04
1.36050000e+02,0.00000000e+00,1.15867518e-04
1.36150000e+02,0.00000000e+00,1.15510119e-04
1.36250000e+02,0.00000000e+00,1.19576834e-04
1.36350000e+02,0.00000000e+00,1.20890946e-04
1.36450000e+02,0.00000000e+00,1.18837745e-04
1.36550000e+02,0.00000000e+00,1.18323958e-04
1.36650000e+02,0.00000000e+00,1.18169398e-04
1.36750000e+02,0.00000000e+00,1.19062602e-04
1.36850000e+02,0.00000000e+00,1.18987799e-04
1.36950000e+02,0.00000000e+00,1.14162109e-04
1.37050000e+02,0.00000000e+00,1.13966408e-04
1.37150000e+02,0.00000000e+00,1.11629229e-04
1.37250000e+02,0.00000000e+00,1.15233317e-04
1.37350000e+02,0.00000000e+00,1.24298489e-04
1.37450000e+02,0.00000000e+00,1.18500582e-04
1.37550000e+02,0.00000000e+00,1.13215534e-04
1.37650000e+02,0.00000000e+00,1.08808800e-04
1.37750000e+02,0.00000000e+00,1.05428781e-04
1.37850000e+02,0.00000000e+00,1.07939635e-04
1.37950000e+02,0.00000000e+00,1.12490432e-04
1.38050000e+02,0.00000000e+00,1.06920269e-04
1.38150000e+02,0.00000000e+00,1.06162375e-04
1.38250000e+02,0.00000000e+00,1.05691692e-04
1.38350000e+02,0.00000000e+00,1.01967681e-04
1.38450000e+02,0.00000000e+00,1.00072066e-04
1.38550000e+02,0.00000000e+00,9.66874807e-05
1.38650000e+02,0.00000000e+00,9.65378636e-05
1.38750000e+02,0.00000000e+00,9.84875545e-05
1.38850000e+02,0.00000000e+00,9.58660564e-05
1.38950000e+02,0.00000000e+00,9.75968886e-05
1.39050000e+02,0.00000000e+00,1.01922845e-04
1.39150000e+02,0.00000000e+00,9.90670994e-05
1.39250000e+02,0.00000000e+00,9.32043493e-05
1.39350000e+02,0.00000000e+00,9.17682655e-05
1.39450000e+02,0.00000000e+00,8.49345959e-05
1.39550000e+02,0.00000000e+00,8.31857907e-05
1.39650000e+02,0.00000000e+00,8.24077768e-05
1.39750000e+02,0.00000000e+00,8.41331110e-05
1.39850000e+02,0.00000000e+00,8.88757080e-05
1.39950000e+02,0.00000000e+00,8.62251270e-05
1.40050000e+02,0.00000000e+00,8.34557870e-05
1.40150000e+02,0.00000000e+00,8.08268185e-05
1.40250000e+02,0.00000000e+00,8.04316306e-05
1.40350000e+02,0.00000000e+00,8.19969156e-05
1.40450000e+02,0.00000000e+00,8.28969119e-05
1.40550000e+02,0.00000000e+00,8.10214006e-05
1.40650000e+02,0.00000000e+00,7.92387970e-05
1.40750000e+02,0.00000000e+00,8.00320081e-05
1.40850000e+02,0.00000000e+00,7.98801715e-05
1.40950000e+02,0.00000000e+00,7.78191033e-05
1.41050000e+02,0.00000000e+00,7.66025705e-05
1.41150000e+02,0.00000000e+00,7.50379462e-05
1.41250000e+02,0.00000000e+00,7.67670805e-05
1.41350000e+02,0.00000000e+00,8.23290257e-05
1.41450000e+02,0.00000000e+00,8.70179023e-05
1.41550000e+02,0.00000000e+00,8.72715578e-05
1.41650000e+02,0.00000000e+00,8.34589435e-05
1.41750000e+02,0.00000000e+00,8.84012530e-05
1.41850000e+02,0.00000000e+00,8.38251980e-05
1.41950000e+02,0.00000000e+00,8.17523593e-05
1.42050000e+02,0.00000000e+00,7.98187328e-05
1.42150000e+02,0.00000000e+00,7.31279705e-05
1.42250000e+02,0.00000000e+00,6.81626487e-05
1.42350000e+02,0.00000000e+00,6.59317948e-05
1.42450000e+02,0.00000000e+00,6.90432826e-05
1.42550000e+02,0.00000000e+00,6.70824339e-05
1.42650000e+02,0.00000000e+00,6.66539809e-05
1.42750000e+02,0.00000000e+00,6.74500986e-05
1.42850000e+02,0.00000000e+00,6.58089739e-05
1.42950000e+02,0.00000000e+00,6.41495820e-05
1.43050000e+02,0.00000000e+00,6.25565508e-05
1.43150000e+02,0.00000000e+00,6.40291931e-05
1.43250000e+02,0.00000000e+00,6.30771869e-05
1.43350000e+02,0.00000000e+00,5.94727440e-05
1.43450000e+02,0.00000000e+00,6.33027111e-05
1.43550000e+02,0.00000000e+00,6.17643356e-05
1.43650000e+02,0.00000000e+00,6.08225103e-05
1.43750000e+02,0.00000000e+00,6.06826585e-05
1.43850000e+02,0.00000000e+00,6.03454844e-05
1.43950000e+02,0.00000000e+00,6.41571104e-05
1.44050000e+02,0.00000000e+00,5.87924150e-05
1.44150000e+02,0.00000000e+00,5.93170844e-05
1.44250000e+02,0.00000000e+00,6.07573153e-05
1.44350000e+02,0.00000000e+00,6.06987123e-05
1.44450000e+02,0.00000000e+00,5.91371648e-05
1.44550000e+02,0.00000000e+00,5.95823450e-05
1.44650000e+02,0.00000000e+00,5.36873797e-05
1.44750000e+02,0.00000000e+00,4.99557655e-05
1.44850000e+02,0.00000000e+00,4.97327851e-05
1.44950000e+02,0.00000000e+00,5.22163101e-05
1.45050000e+02,0.00000000e+00,5.11822114e-05
1.45150000e+02,0.00000000e+00,4.95608023e-05
1.45250000e+02,0.00000000e+00,4.58451644e-05
1.45350000e+02,0.00000000e+00,5.04442160e-05
1.45450000e+02,0.00000000e+00,4.47008996e-05
1.45550000e+02,0.00000000e+00,4.53063593e-05
1.45650000e+02,0.00000000e+00,4.64995975e-05
1.45750000e+02,0.00000000e+00,4.38757703e-05
1.45850000e+02,0.00000000e+00,4.35202331e-05
1.45950000e+02,0.00000000e+00,4.41575148e-05
1.46050000e+02,0.00000000e+00,4.48571347e-05
1.46150000e+02,0.00000000e+00,4.69342346e-05
1.46250000e+02,0.00000000e+00,4.58353419e-05
1.46350000e+02,0.00000000e+00,4.51255479e-05
1.46450000e+02,0.00000000e+00,4.32662581e-05
1.46550000e+02,0.00000000e+00,4.21159487e-05
1.46650000e+02,0.00000000e+00,3.97357442e-05
1.46750000e+02,0.00000000e+00,3.76019362e-05
1.46850000e+02,0.00000000e+00,3.72903683e-05
1.46950000e+02,0.00000000e+00,3.75003517e-05
1.47050000e+02,0.00000000e+00,3.67676802e-05
1.47150000e+02,0.00000000e+00,3.61848825e-05
1.47250000e+02,0.00000000e+00,3.49367343e-05
1.47350000e+02,0.00000000e+00,3.46840274e-05
1.47450000e+02,0.00000000e+00,3.27053179e-05
1.47550000e+02,0.00000000e+00,3.22774299e-05
1.47650000e+02,0.00000000e+00,3.06678219e-05
1.47750000e+02,0.00000000e+00,3.03670581e-05
1.47850000e+02,0.00000000e+00,3.00401331e-05
1.47950000e+02,0.00000000e+00,3.26934396e-05
1.48050000e+02,0.00000000e+00,2.74154145e-05
1.48150000e+02,0.00000000e+00,2.63243657e-05
1.48250000e+02,0.00000000e+00,2.65729375e-05
1.48350000e+02,0.00000000e+00,2.51655398e-05
1.48450000e+02,0.00000000e+00,2.68420978e-05
1.48550000e+02,0.00000000e+00,2.97443067e-05
1.48650000e+02,0.00000000e+00,2.64070560e-05
1.48750000e+02,0.00000000e+00,2.45332549e-05
1.48850000e+02,0.00000000e+00,2.42747328e-05
1.48950000e+02,0.00000000e+00,2.32778262e-05
1.49050000e+02,0.00000000e+00,2.25176175e-05
1.49150000e+02,0.00000000e+00,2.29889700e-05
1.49250000e+02,0.00000000e+00,2.29915980e-05
1.49350000e+02,0.00000000e+00,1.96872278e-05
1.49450000e+02,0.00000000e+00,1.95979987e-05
1.49550000e+02,0.00000000e+00,2.00404334e-05
1.49650000e+02,0.00000000e+00,1.97199886e-05
1.49750000e+02,0.00000000e+00,1.68990804e-05
1.49850000e+02,0.00000000e+00,1.73531094e-05
1.49950000e+02,0.00000000e+00,1.37044562e-05
