r_cm,depth_cm,nXt_mean,nXt_std,fission_mean,fission_std,ngamma_mean,ngamma_std,n2n_mean,n2n_std,flux_mean,flux_std,heating_mean,heating_std,absorption_mean,absorption_std,nu_fission_mean,nu_fission_std,current_r_mean,current_r_std
5.12127566e+01,5.09627566e+01,1.50113570e-03,6.98678387e-06,0.00000000e+00,0.00000000e+00,3.25347902e-04,5.70859493e-06,6.79161496e-05,2.36002001e-06,2.18384797e+00,6.23232361e-03,8.47637007e+03,3.46144808e+01,1.82417450e-03,9.92564436e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.13127817e+01,5.10627817e+01,1.49671718e-03,6.58465984e-06,0.00000000e+00,0.00000000e+00,3.17778452e-04,4.36999691e-06,6.93912113e-05,3.15915532e-06,2.17962732e+00,6.06836703e-03,8.45242627e+03,3.29646065e+01,1.81210290e-03,8.70298345e-06,0.00000000e+00,0.00000000e+00,6.80975998e+00,1.29165480e-02
5.14128067e+01,5.11628067e+01,1.49818995e-03,6.72870305e-06,0.00000000e+00,0.00000000e+00,3.36216680e-04,7.10803109e-06,6.76450984e-05,2.92182205e-06,2.18037764e+00,5.91273751e-03,8.45546377e+03,3.38240405e+01,1.83209682e-03,1.05876008e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.15128317e+01,5.12628317e+01,1.49427660e-03,6.58560346e-06,0.00000000e+00,0.00000000e+00,3.26466563e-04,8.72911964e-06,6.64967336e-05,2.61556659e-06,2.17550551e+00,5.92646092e-03,8.43214516e+03,3.28784004e+01,1.81849798e-03,1.15047825e-05,0.00000000e+00,0.00000000e+00,6.81515998e+00,1.28438629e-02
5.16128568e+01,5.13628568e+01,1.50068427e-03,7.09006425e-06,0.00000000e+00,0.00000000e+00,3.18025710e-04,5.86079670e-06,6.50146329e-05,2.49338358e-06,2.17635371e+00,6.24909636e-03,8.45611117e+03,3.54130684e+01,1.81647367e-03,9.74112485e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.17128818e+01,5.14628818e+01,1.50296028e-03,7.28311254e-06,0.00000000e+00,0.00000000e+00,3.19510776e-04,7.62336165e-06,6.43764754e-05,2.46837093e-06,2.17379386e+00,6.34505589e-03,8.46103530e+03,3.60221600e+01,1.82026221e-03,1.17463107e-05,0.00000000e+00,0.00000000e+00,6.81790998e+00,1.31059645e-02
5.18129069e+01,5.15629069e+01,1.49752174e-03,7.08126332e-06,0.00000000e+00,0.00000000e+00,3.22829421e-04,8.18243871e-06,6.42838219e-05,2.54898309e-06,2.16926201e+00,6.45758544e-03,8.43592292e+03,3.53963906e+01,1.81815748e-03,1.18622883e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.19129319e+01,5.16629319e+01,1.50069341e-03,7.20538902e-06,0.00000000e+00,0.00000000e+00,3.20663530e-04,5.52091972e-06,6.70320130e-05,3.80249289e-06,2.16668848e+00,6.16822396e-03,8.44819196e+03,3.54336004e+01,1.81909690e-03,9.31624741e-06,0.00000000e+00,0.00000000e+00,6.82359998e+00,1.33185686e-02
5.20129569e+01,5.17629569e+01,1.49972911e-03,6.76824266e-06,0.00000000e+00,0.00000000e+00,3.16800946e-04,4.58828244e-06,6.40164410e-05,2.60965485e-06,2.16724342e+00,6.18543236e-03,8.44246664e+03,3.38395561e+01,1.81437235e-03,9.11615709e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.21129820e+01,5.18629820e+01,1.49497139e-03,6.77175940e-06,0.00000000e+00,0.00000000e+00,3.12188962e-04,4.34245720e-06,6.33821326e-05,2.56657945e-06,2.16055561e+00,6.29092133e-03,8.40965362e+03,3.36786233e+01,1.80501634e-03,8.81368218e-06,0.00000000e+00,0.00000000e+00,6.82872998e+00,1.35578823e-02
5.22130070e+01,5.19630070e+01,1.49973370e-03,7.12825175e-06,0.00000000e+00,0.00000000e+00,3.26826535e-04,7.55877444e-06,6.40137647e-05,2.94799499e-06,2.16360553e+00,6.25899667e-03,8.43449296e+03,3.52444601e+01,1.82440446e-03,1.07692818e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.23130320e+01,5.20630320e+01,1.49813435e-03,7.46266886e-06,0.00000000e+00,0.00000000e+00,3.21084892e-04,6.22207085e-06,6.35915977e-05,2.91999600e-06,2.15896925e+00,6.41187888e-03,8.41729079e+03,3.69461197e+01,1.81705935e-03,9.92755397e-06,0.00000000e+00,0.00000000e+00,6.83250998e+00,1.37078146e-02
5.24130571e+01,5.21630571e+01,1.50106637e-03,7.26556882e-06,0.00000000e+00,0.00000000e+00,3.16666760e-04,5.69159333e-06,6.29516426e-05,2.84777924e-06,2.15859341e+00,6.07279201e-03,8.43056117e+03,3.57458931e+01,1.81558713e-03,9.77660297e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.25130821e+01,5.22630821e+01,1.50037030e-03,7.44408066e-06,0.00000000e+00,0.00000000e+00,3.19415009e-04,5.65781319e-06,6.21853225e-05,2.77747207e-06,2.15528449e+00,6.01248780e-03,8.42316557e+03,3.68506534e+01,1.81766584e-03,9.50110390e-06,0.00000000e+00,0.00000000e+00,6.83944998e+00,1.38988380e-02
5.26131072e+01,5.23631072e+01,1.49460799e-03,7.10189253e-06,0.00000000e+00,0.00000000e+00,3.15051608e-04,5.35512093e-06,6.19362095e-05,2.73164422e-06,2.14733852e+00,6.06980185e-03,8.38830282e+03,3.51422603e+01,1.80755055e-03,9.59875468e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.27131322e+01,5.24631322e+01,1.49858832e-03,7.29953706e-06,0.00000000e+00,0.00000000e+00,3.15458737e-04,5.54317576e-06,5.97986133e-05,2.30114022e-06,2.14990190e+00,5.87262879e-03,8.40812962e+03,3.58735602e+01,1.81197781e-03,9.95784799e-06,0.00000000e+00,0.00000000e+00,6.84279998e+00,1.38286721e-02
5.28131572e+01,5.25631572e+01,1.49519403e-03,7.23283268e-06,0.00000000e+00,0.00000000e+00,3.15127878e-04,5.40826193e-06,5.90270269e-05,2.31126946e-06,2.14725673e+00,5.91785584e-03,8.38715141e+03,3.56534374e+01,1.80827308e-03,9.66721994e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.29131823e+01,5.26631823e+01,1.49328635e-03,6.74425767e-06,0.00000000e+00,0.00000000e+00,3.09191687e-04,4.82150771e-06,5.81437714e-05,2.29089226e-06,2.14310331e+00,5.94240361e-03,8.37253901e+03,3.36192746e+01,1.80044797e-03,8.17147998e-06,0.00000000e+00,0.00000000e+00,6.84723998e+00,1.36399542e-02
5.30132073e+01,5.27632073e+01,1.49144400e-03,6.63323233e-06,0.00000000e+00,0.00000000e+00,3.05681721e-04,4.64821865e-06,5.77814656e-05,2.30071569e-06,2.13971878e+00,6.08835280e-03,8.35981913e+03,3.30475490e+01,1.79511231e-03,7.80770386e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.31132323e+01,5.28632323e+01,1.48799591e-03,6.98883335e-06,0.00000000e+00,0.00000000e+00,3.06324886e-04,4.57935220e-06,5.75396451e-05,2.33807364e-06,2.13412335e+00,6.40660705e-03,8.34257243e+03,3.52666814e+01,1.79229779e-03,8.54255289e-06,0.00000000e+00,0.00000000e+00,6.85119998e+00,1.35640508e-02
5.32132574e+01,5.29632574e+01,1.48938233e-03,6.86195639e-06,0.00000000e+00,0.00000000e+00,3.04940416e-04,4.57045310e-06,5.74881549e-05,2.41447617e-06,2.13087168e+00,6.10120530e-03,8.34230425e+03,3.41554498e+01,1.79230228e-03,8.43138863e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.33132824e+01,5.30632824e+01,1.48539902e-03,6.73727535e-06,0.00000000e+00,0.00000000e+00,3.08993358e-04,5.73159907e-06,5.74952265e-05,2.50840191e-06,2.12879504e+00,5.99924046e-03,8.31913406e+03,3.41646876e+01,1.79230955e-03,9.37733882e-06,0.00000000e+00,0.00000000e+00,6.85456998e+00,1.34499782e-02
5.34133075e+01,5.31633075e+01,1.48768727e-03,6.94392421e-06,0.00000000e+00,0.00000000e+00,3.13693764e-04,6.14541509e-06,5.84827654e-05,2.76607934e-06,2.12809814e+00,6.01074849e-03,8.32671792e+03,3.54035040e+01,1.79927050e-03,9.73265015e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.35133325e+01,5.32633325e+01,1.48853271e-03,7.39946855e-06,0.00000000e+00,0.00000000e+00,3.17007370e-04,7.67495443e-06,5.66622086e-05,2.44766262e-06,2.12572854e+00,5.98524672e-03,8.32507136e+03,3.69336648e+01,1.80355672e-03,1.08350766e-05,0.00000000e+00,0.00000000e+00,6.85803998e+00,1.35411315e-02
5.36133575e+01,5.33633575e+01,1.48623293e-03,7.36261621e-06,0.00000000e+00,0.00000000e+00,3.07588589e-04,5.11417872e-06,5.59349634e-05,2.45391869e-06,2.12220758e+00,6.00127422e-03,8.31289148e+03,3.68898044e+01,1.79185855e-03,9.49139968e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.37133826e+01,5.34633826e+01,1.48591860e-03,7.13492114e-06,0.00000000e+00,0.00000000e+00,3.10944836e-04,6.02333018e-06,5.54545920e-05,2.48343759e-06,2.11762096e+00,5.89436164e-03,8.30506608e+03,3.56722253e+01,1.79493310e-03,1.02049928e-05,0.00000000e+00,0.00000000e+00,6.85799998e+00,1.35264735e-02
5.38134076e+01,5.35634076e+01,1.48786421e-03,7.08640725e-06,0.00000000e+00,0.00000000e+00,3.09343557e-04,5.60485936e-06,5.58000461e-05,2.67565345e-06,2.11616848e+00,5.77260439e-03,8.30861498e+03,3.51825354e+01,1.79526013e-03,9.95216350e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.39134326e+01,5.36634326e+01,1.48965981e-03,7.17937051e-06,0.00000000e+00,0.00000000e+00,3.08856036e-04,4.96021597e-06,5.47911987e-05,2.40100639e-06,2.11574478e+00,6.07596753e-03,8.31411447e+03,3.61281600e+01,1.79663066e-03,9.85116404e-06,0.00000000e+00,0.00000000e+00,6.86424998e+00,1.36636176e-02
5.40134577e+01,5.37634577e+01,1.49063160e-03,6.79314392e-06,0.00000000e+00,0.00000000e+00,3.04991516e-04,4.68267961e-06,5.39540039e-05,2.35357696e-06,2.11344882e+00,5.79268919e-03,8.31544201e+03,3.42474705e+01,1.79377472e-03,9.34952445e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.41134827e+01,5.38634827e+01,1.48998120e-03,7.10926456e-06,0.00000000e+00,0.00000000e+00,3.12782804e-04,6.54147846e-06,5.35474847e-05,2.34103823e-06,2.11310960e+00,5.86699787e-03,8.30668166e+03,3.56608659e+01,1.80093377e-03,1.02927413e-05,0.00000000e+00,0.00000000e+00,6.86638998e+00,1.37082224e-02
5.42135078e+01,5.39635078e+01,1.48400800e-03,7.59713337e-06,0.00000000e+00,0.00000000e+00,3.08550672e-04,5.94763900e-06,5.33378885e-05,2.32904530e-06,2.10881569e+00,6.17627871e-03,8.27849678e+03,3.81693732e+01,1.79073152e-03,9.57237094e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.43135328e+01,5.40635328e+01,1.48476957e-03,7.29409598e-06,0.00000000e+00,0.00000000e+00,3.09178446e-04,6.73272945e-06,5.30768750e-05,2.31685753e-06,2.10662872e+00,5.97948801e-03,8.27597345e+03,3.65319564e+01,1.79213540e-03,1.01830671e-05,0.00000000e+00,0.00000000e+00,6.87207998e+00,1.37395528e-02
5.44135578e+01,5.41635578e+01,1.48792173e-03,7.50767667e-06,0.00000000e+00,0.00000000e+00,3.08195899e-04,5.94548508e-06,5.29728431e-05,2.32816377e-06,2.10743578e+00,6.02732089e-03,8.29172334e+03,3.74836920e+01,1.79431372e-03,1.01063218e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.45135829e+01,5.42635829e+01,1.48338169e-03,7.13729629e-06,0.00000000e+00,0.00000000e+00,3.09684137e-04,5.37200443e-06,5.31208932e-05,2.48938248e-06,2.09985652e+00,5.92416180e-03,8.26513871e+03,3.59971240e+01,1.79111623e-03,9.21056343e-06,0.00000000e+00,0.00000000e+00,6.87608998e+00,1.35287441e-02
5.46136079e+01,5.43636079e+01,1.48209599e-03,6.87713005e-06,0.00000000e+00,0.00000000e+00,3.19163041e-04,8.57587647e-06,5.33087356e-05,2.63618172e-06,2.09506738e+00,5.45917439e-03,8.25252062e+03,3.45198202e+01,1.79935540e-03,1.11708586e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.47136329e+01,5.44636329e+01,1.48237116e-03,7.34134211e-06,0.00000000e+00,0.00000000e+00,3.09102234e-04,6.10044888e-06,5.24161757e-05,2.50890161e-06,2.09468745e+00,5.77317040e-03,8.25682918e+03,3.66338793e+01,1.78960097e-03,9.90823418e-06,0.00000000e+00,0.00000000e+00,6.88156998e+00,1.33203452e-02
5.48136580e+01,5.45636580e+01,1.48302148e-03,7.58489149e-06,0.00000000e+00,0.00000000e+00,3.06293922e-04,6.71554300e-06,5.13923641e-05,2.34813492e-06,2.09501248e+00,5.93762395e-03,8.25794669e+03,3.75526670e+01,1.78750427e-03,1.10625737e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.49136830e+01,5.46636830e+01,1.48057414e-03,7.66619046e-06,0.00000000e+00,0.00000000e+00,3.11144338e-04,6.24503005e-06,5.09841664e-05,2.32683335e-06,2.09026330e+00,6.14547112e-03,8.24330649e+03,3.84134459e+01,1.78994074e-03,1.03203930e-05,0.00000000e+00,0.00000000e+00,6.88212998e+00,1.33163893e-02
5.50137081e+01,5.47637081e+01,1.48063426e-03,7.86034688e-06,0.00000000e+00,0.00000000e+00,3.07114010e-04,5.75633304e-06,5.08017519e-05,2.33286515e-06,2.08748441e+00,6.15420652e-03,8.23769700e+03,3.86832171e+01,1.78599199e-03,9.73993802e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.51137331e+01,5.48637331e+01,1.47865018e-03,7.33461132e-06,0.00000000e+00,0.00000000e+00,3.08487091e-04,5.91143597e-06,5.04341706e-05,2.31021761e-06,2.08568391e+00,6.33661841e-03,8.22693041e+03,3.64661769e+01,1.78542182e-03,9.55200122e-06,0.00000000e+00,0.00000000e+00,6.88932998e+00,1.32453705e-02
5.52137581e+01,5.49637581e+01,1.47256565e-03,7.40416281e-06,0.00000000e+00,0.00000000e+00,3.08074861e-04,6.80320704e-06,5.09732228e-05,2.30564507e-06,2.07951516e+00,6.06732265e-03,8.19105836e+03,3.63999749e+01,1.77892045e-03,1.01228922e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.53137832e+01,5.50637832e+01,1.47256739e-03,7.43900512e-06,0.00000000e+00,0.00000000e+00,3.10249526e-04,6.61923668e-06,5.11344833e-05,2.30064099e-06,2.07724579e+00,5.83971405e-03,8.18564534e+03,3.69466933e+01,1.78106817e-03,1.05287146e-05,0.00000000e+00,0.00000000e+00,6.88940998e+00,1.31801753e-02
5.54138082e+01,5.51638082e+01,1.46745255e-03,7.41351773e-06,0.00000000e+00,0.00000000e+00,3.13391731e-04,6.19932938e-06,5.07203391e-05,2.35837029e-06,2.07322642e+00,6.09416026e-03,8.15829492e+03,3.70179653e+01,1.77912771e-03,1.02352627e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.55138332e+01,5.52638332e+01,1.46375176e-03,7.30184277e-06,0.00000000e+00,0.00000000e+00,3.12846420e-04,5.92450950e-06,4.99254748e-05,2.34730700e-06,2.06499153e+00,5.76457434e-03,8.13613187e+03,3.62428544e+01,1.77490326e-03,1.00160982e-05,0.00000000e+00,0.00000000e+00,6.89061998e+00,1.34055768e-02
5.56138583e+01,5.53638583e+01,1.46843388e-03,7.37425579e-06,0.00000000e+00,0.00000000e+00,3.08470911e-04,5.00001496e-06,4.89870109e-05,2.32758890e-06,2.06398836e+00,5.59693711e-03,8.15085450e+03,3.65279844e+01,1.77525539e-03,9.63401239e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.57138833e+01,5.54638833e+01,1.46771341e-03,7.18709687e-06,0.00000000e+00,0.00000000e+00,3.04196944e-04,5.08763283e-06,4.90384997e-05,2.38924553e-06,2.06162637e+00,5.43842276e-03,8.14578858e+03,3.52981382e+01,1.77025239e-03,8.70904544e-06,0.00000000e+00,0.00000000e+00,6.89165998e+00,1.34647346e-02
5.58139084e+01,5.55639084e+01,1.47084089e-03,6.87965776e-06,0.00000000e+00,0.00000000e+00,3.05538651e-04,5.00087650e-06,4.79983816e-05,2.31361077e-06,2.06165409e+00,5.42567289e-03,8.15579956e+03,3.40748910e+01,1.77476890e-03,8.41372761e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.59139334e+01,5.56639334e+01,1.46754820e-03,6.91849855e-06,0.00000000e+00,0.00000000e+00,3.05463581e-04,4.62007431e-06,4.75313424e-05,2.29223532e-06,2.06178725e+00,5.64109295e-03,8.14061031e+03,3.44531361e+01,1.77141726e-03,8.88950688e-06,0.00000000e+00,0.00000000e+00,6.89281998e+00,1.36939828e-02
5.60139584e+01,5.57639584e+01,1.46115091e-03,7.34379778e-06,0.00000000e+00,0.00000000e+00,3.04406704e-04,5.44007440e-06,4.65936524e-05,2.22372120e-06,2.05478736e+00,5.50229039e-03,8.10647075e+03,3.61873792e+01,1.76399726e-03,9.56010530e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.61139835e+01,5.58639835e+01,1.46541896e-03,7.69653067e-06,0.00000000e+00,0.00000000e+00,3.03416729e-04,5.03742215e-06,4.52533984e-05,2.18683970e-06,2.05341003e+00,5.49903057e-03,8.12448804e+03,3.78977666e+01,1.76732073e-03,9.64980352e-06,0.00000000e+00,0.00000000e+00,6.89405998e+00,1.36660751e-02
5.62140085e+01,5.59640085e+01,1.46477339e-03,7.66229684e-06,0.00000000e+00,0.00000000e+00,3.07948835e-04,6.96994779e-06,4.57812959e-05,2.40799056e-06,2.04999405e+00,6.01146095e-03,8.11734142e+03,3.81127620e+01,1.77114510e-03,1.08047162e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.63140336e+01,5.60640336e+01,1.46479076e-03,7.49989645e-06,0.00000000e+00,0.00000000e+00,3.04312802e-04,4.55869299e-06,4.50049314e-05,2.28602924e-06,2.04941668e+00,5.98842462e-03,8.11721201e+03,3.73646817e+01,1.76756023e-03,9.05279646e-06,0.00000000e+00,0.00000000e+00,6.89404998e+00,1.38541791e-02
5.64140586e+01,5.61640586e+01,1.46582009e-03,7.17879481e-06,0.00000000e+00,0.00000000e+00,3.03081446e-04,4.38077458e-06,4.57165476e-05,2.98782444e-06,2.04802654e+00,5.78716236e-03,8.11933936e+03,3.54415816e+01,1.76737680e-03,8.98660001e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.65140836e+01,5.62640836e+01,1.46290231e-03,7.31041405e-06,0.00000000e+00,0.00000000e+00,3.03632119e-04,5.25912885e-06,4.52436787e-05,3.10445697e-06,2.04359790e+00,6.10809784e-03,8.10159671e+03,3.67784668e+01,1.76502509e-03,9.22616176e-06,0.00000000e+00,0.00000000e+00,6.89741998e+00,1.40193321e-02
5.66141087e+01,5.63641087e+01,1.46498746e-03,7.37586414e-06,0.00000000e+00,0.00000000e+00,3.05871395e-04,5.27345842e-06,4.39790769e-05,2.58763733e-06,2.04588355e+00,6.12071141e-03,8.11307968e+03,3.69154817e+01,1.76928146e-03,9.40083860e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.67141337e+01,5.64641337e+01,1.46331263e-03,7.56999600e-06,0.00000000e+00,0.00000000e+00,3.07351506e-04,5.45400802e-06,4.30378928e-05,2.40917907e-06,2.04429461e+00,6.51692922e-03,8.09693821e+03,3.78524566e+01,1.76919971e-03,9.56628724e-06,0.00000000e+00,0.00000000e+00,6.90036998e+00,1.39092353e-02
5.68141587e+01,5.65641587e+01,1.46590381e-03,7.55009820e-06,0.00000000e+00,0.00000000e+00,3.03612623e-04,5.06637643e-06,4.33633242e-05,2.89654510e-06,2.04005851e+00,5.96581783e-03,8.10013366e+03,3.71159135e+01,1.76805093e-03,9.58776986e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.69141838e+01,5.66641838e+01,1.46682124e-03,7.66103986e-06,0.00000000e+00,0.00000000e+00,3.09123805e-04,6.51962825e-06,4.11081309e-05,1.99714914e-06,2.03926210e+00,5.88248769e-03,8.10181222e+03,3.74851477e+01,1.77451832e-03,1.06277184e-05,0.00000000e+00,0.00000000e+00,6.90134998e+00,1.40775881e-02
5.70142088e+01,5.67642088e+01,1.46370978e-03,7.71912289e-06,0.00000000e+00,0.00000000e+00,3.07856022e-04,5.83096656e-06,4.08917260e-05,2.04685696e-06,2.03722242e+00,5.84579226e-03,8.08408777e+03,3.78535772e+01,1.77016266e-03,9.74895063e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.71142339e+01,5.68642339e+01,1.46080510e-03,7.85645635e-06,0.00000000e+00,0.00000000e+00,3.14636766e-04,7.37737313e-06,4.10260824e-05,2.19356787e-06,2.03172758e+00,6.20856094e-03,8.07022230e+03,3.89275317e+01,1.77405411e-03,1.11014656e-05,0.00000000e+00,0.00000000e+00,6.89965998e+00,1.39247644e-02
5.72142589e+01,5.69642589e+01,1.46001293e-03,8.24922785e-06,0.00000000e+00,0.00000000e+00,3.14859210e-04,7.97374057e-06,4.06079880e-05,2.08892094e-06,2.02633396e+00,6.35918637e-03,8.06192237e+03,4.08435377e+01,1.77350766e-03,1.20677382e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.73142839e+01,5.70642839e+01,1.46017200e-03,8.06971062e-06,0.00000000e+00,0.00000000e+00,3.10574721e-04,6.45573068e-06,4.22541292e-05,2.84088992e-06,2.02459832e+00,6.17727209e-03,8.06139970e+03,3.97562943e+01,1.76927686e-03,1.11235700e-05,0.00000000e+00,0.00000000e+00,6.90193998e+00,1.39208506e-02
5.74143090e+01,5.71643090e+01,1.45700341e-03,7.80501342e-06,0.00000000e+00,0.00000000e+00,3.08040888e-04,6.29696100e-06,4.10132994e-05,2.76401072e-06,2.02167856e+00,5.78125302e-03,8.04102921e+03,3.86997605e+01,1.76359756e-03,1.01355865e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.75143340e+01,5.72643340e+01,1.45450351e-03,7.49687802e-06,0.00000000e+00,0.00000000e+00,3.11196924e-04,7.29118302e-06,4.04483713e-05,2.70274737e-06,2.01563025e+00,5.88149217e-03,8.02601391e+03,3.74879268e+01,1.76430907e-03,1.05149908e-05,0.00000000e+00,0.00000000e+00,6.90487998e+00,1.40013663e-02
5.76143590e+01,5.73643590e+01,1.45403359e-03,7.81683242e-06,0.00000000e+00,0.00000000e+00,3.05174867e-04,5.94618789e-06,4.00958527e-05,2.64302272e-06,2.01404617e+00,6.20379293e-03,8.02071499e+03,3.89296693e+01,1.75783371e-03,1.03398373e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.77143841e+01,5.74643841e+01,1.45575012e-03,7.41302504e-06,0.00000000e+00,0.00000000e+00,2.95841512e-04,5.25492259e-06,4.03371661e-05,3.02885111e-06,2.01327293e+00,5.95522951e-03,8.02603755e+03,3.67748210e+01,1.75024300e-03,9.12760883e-06,0.00000000e+00,0.00000000e+00,6.90704998e+00,1.42323253e-02
5.78144091e+01,5.75644091e+01,1.45298021e-03,7.59352958e-06,0.00000000e+00,0.00000000e+00,2.99620151e-04,6.26441565e-06,4.07082431e-05,3.53107482e-06,2.00994817e+00,5.91924839e-03,8.00748308e+03,3.77028311e+01,1.75123951e-03,1.00640667e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.79144342e+01,5.76644342e+01,1.45618898e-03,7.65463194e-06,0.00000000e+00,0.00000000e+00,3.03816736e-04,5.90717992e-06,4.02817983e-05,3.41156773e-06,2.00911329e+00,5.99301141e-03,8.02003927e+03,3.82668457e+01,1.75866946e-03,1.01329263e-05,0.00000000e+00,0.00000000e+00,6.91006998e+00,1.42035090e-02
5.80144592e+01,5.77644592e+01,1.45648751e-03,7.74537199e-06,0.00000000e+00,0.00000000e+00,3.05316291e-04,6.22641122e-06,3.98905017e-05,3.29839710e-06,2.00939694e+00,6.10676118e-03,8.02252872e+03,3.85154689e+01,1.76043301e-03,1.00448301e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.81144842e+01,5.78644842e+01,1.45664545e-03,8.06630701e-06,0.00000000e+00,0.00000000e+00,2.97711388e-04,5.31620425e-06,3.86886628e-05,2.50243200e-06,2.00462174e+00,6.40249183e-03,8.01502879e+03,4.00965911e+01,1.75302700e-03,1.00532644e-05,0.00000000e+00,0.00000000e+00,6.90871998e+00,1.41980522e-02
5.82145093e+01,5.79645093e+01,1.45470160e-03,7.86416206e-06,0.00000000e+00,0.00000000e+00,2.95150167e-04,4.82808325e-06,3.86483634e-05,2.46038630e-06,1.99833129e+00,5.88741411e-03,8.00215675e+03,3.88961521e+01,1.74851792e-03,9.88386159e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.83145343e+01,5.80645343e+01,1.45193063e-03,7.77153607e-06,0.00000000e+00,0.00000000e+00,2.94680963e-04,4.85365835e-06,3.74406662e-05,2.33301137e-06,1.99340602e+00,6.08202424e-03,7.98336253e+03,3.83455961e+01,1.74532327e-03,9.71471419e-06,0.00000000e+00,0.00000000e+00,6.90856998e+00,1.41531188e-02
5.84145593e+01,5.81645593e+01,1.45499839e-03,8.06831473e-06,0.00000000e+00,0.00000000e+00,2.98290730e-04,5.54792381e-06,3.63347959e-05,1.98131746e-06,1.99181122e+00,5.96095248e-03,7.99401321e+03,3.97544720e+01,1.75203655e-03,1.01214607e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.85145844e+01,5.82645844e+01,1.45237228e-03,7.76710793e-06,0.00000000e+00,0.00000000e+00,2.96210713e-04,4.84955290e-06,3.61916251e-05,1.99228373e-06,1.98973634e+00,5.74513625e-03,7.97847372e+03,3.79472820e+01,1.74734445e-03,9.63312514e-06,0.00000000e+00,0.00000000e+00,6.91026998e+00,1.45402952e-02
5.86146094e+01,5.83646094e+01,1.45411680e-03,7.96659294e-06,0.00000000e+00,0.00000000e+00,2.96458208e-04,5.26233250e-06,3.59153608e-05,1.98574440e-06,1.98500799e+00,5.80589780e-03,7.98428051e+03,3.91250830e+01,1.74935056e-03,1.01824939e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.87146345e+01,5.84646345e+01,1.45074829e-03,7.73150414e-06,0.00000000e+00,0.00000000e+00,2.97077456e-04,5.67077958e-06,3.55623253e-05,1.99596484e-06,1.98077433e+00,5.77618487e-03,7.96348873e+03,3.80179742e+01,1.74662963e-03,1.03032533e-05,0.00000000e+00,0.00000000e+00,6.91136998e+00,1.46623732e-02
5.88146595e+01,5.85646595e+01,1.45002045e-03,7.78315872e-06,0.00000000e+00,0.00000000e+00,3.02497058e-04,7.07279727e-06,3.51833377e-05,2.05566495e-06,1.97767644e+00,6.02224135e-03,7.95344973e+03,3.85838302e+01,1.75134005e-03,1.14245186e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
