z_cm,pb_n2n,nXt
1.03250000e+02,0.00000000e+00,4.11712849e-04
1.03350000e+02,0.00000000e+00,4.18778680e-04
1.03450000e+02,0.00000000e+00,4.26394968e-04
1.03550000e+02,0.00000000e+00,4.18912992e-04
1.03650000e+02,0.00000000e+00,4.05848069e-04
1.03750000e+02,0.00000000e+00,4.03289146e-04
1.03850000e+02,0.00000000e+00,4.05255663e-04
1.03950000e+02,0.00000000e+00,4.04353950e-04
1.04050000e+02,0.00000000e+00,4.09269649e-04
1.04150000e+02,0.00000000e+00,4.19302239e-04
1.04250000e+02,0.00000000e+00,4.02949613e-04
1.04350000e+02,0.00000000e+00,4.06211615e-04
1.04450000e+02,0.00000000e+00,4.04053089e-04
1.04550000e+02,0.00000000e+00,3.98609056e-04
1.04650000e+02,0.00000000e+00,4.01294951e-04
1.04750000e+02,0.00000000e+00,4.18584683e-04
1.04850000e+02,0.00000000e+00,4.09140420e-04
1.04950000e+02,0.00000000e+00,4.21342723e-04
1.05050000e+02,0.00000000e+00,4.10672148e-04
1.05150000e+02,0.00000000e+00,4.05328531e-04
1.05250000e+02,0.00000000e+00,4.14906210e-04
1.05350000e+02,0.00000000e+00,4.19277147e-04
1.05450000e+02,0.00000000e+00,4.17686944e-04
1.05550000e+02,0.00000000e+00,4.29298373e-04
1.05650000e+02,0.00000000e+00,4.43194952e-04
1.05750000e+02,0.00000000e+00,4.18925718e-04
1.05850000e+02,0.00000000e+00,4.05541334e-04
1.05950000e+02,0.00000000e+00,4.14377710e-04
1.06050000e+02,0.00000000e+00,4.05456433e-04
1.06150000e+02,0.00000000e+00,4.04423747e-04
1.06250000e+02,0.00000000e+00,4.10119844e-04
1.06350000e+02,0.00000000e+00,4.09573944e-04
1.06450000e+02,0.00000000e+00,3.95500404e-04
1.06550000e+02,0.00000000e+00,4.05618614e-04
1.06650000e+02,0.00000000e+00,3.98906199e-04
1.06750000e+02,0.00000000e+00,4.03975473e-04
1.06850000e+02,0.00000000e+00,3.99022798e-04
1.06950000e+02,0.00000000e+00,4.00864699e-04
1.07050000e+02,0.00000000e+00,3.99269231e-04
1.07150000e+02,0.00000000e+00,4.04973005e-04
1.07250000e+02,0.00000000e+00,3.96972200e-04
1.07350000e+02,0.00000000e+00,4.05223328e-04
1.07450000e+02,0.00000000e+00,3.88166895e-04
1.07550000e+02,0.00000000e+00,3.87355268e-04
1.07650000e+02,0.00000000e+00,3.88941166e-04
1.07750000e+02,0.00000000e+00,3.87420574e-04
1.07850000e+02,0.00000000e+00,4.00388356e-04
1.07950000e+02,0.00000000e+00,3.92894669e-04
1.08050000e+02,0.00000000e+00,3.96814763e-04
1.08150000e+02,0.00000000e+00,4.02911474e-04
1.08250000e+02,0.00000000e+00,3.83097642e-04
1.08350000e+02,0.00000000e+00,3.87800847e-04
1.08450000e+02,0.00000000e+00,3.82930200e-04
1.08550000e+02,0.00000000e+00,3.81835972e-04
1.08650000e+02,0.00000000e+00,3.92476743e-04
1.08750000e+02,0.00000000e+00,3.80297268e-04
1.08850000e+02,0.00000000e+00,3.78556649e-04
1.08950000e+02,0.00000000e+00,3.81453874e-04
1.09050000e+02,0.00000000e+00,3.84974938e-04
1.09150000e+02,0.00000000e+00,3.82744377e-04
1.09250000e+02,0.00000000e+00,3.71751487e-04
1.09350000e+02,0.00000000e+00,3.70559930e-04
1.09450000e+02,0.00000000e+00,3.81303378e-04
1.09550000e+02,0.00000000e+00,3.73136431e-04
1.09650000e+02,0.00000000e+00,3.69975713e-04
1.09750000e+02,0.00000000e+00,3.83141187e-04
1.09850000e+02,0.00000000e+00,3.70398644e-04
1.09950000e+02,0.00000000e+00,3.67148249e-04
1.10050000e+02,0.00000000e+00,3.64026067e-04
1.10150000e+02,0.00000000e+00,3.49133715e-04
1.10250000e+02,0.00000000e+00,3.58451581e-04
1.10350000e+02,0.00000000e+00,3.49304130e-04
1.10450000e+02,0.00000000e+00,3.49064981e-04
1.10550000e+02,0.00000000e+00,3.47833681e-04
1.10650000e+02,0.00000000e+00,3.50500210e-04
1.10750000e+02,0.00000000e+00,3.55024085e-04
1.10850000e+02,0.00000000e+00,3.55511619e-04
1.10950000e+02,0.00000000e+00,3.63653227e-04
1.11050000e+02,0.00000000e+00,3.58810607e-04
1.11150000e+02,0.00000000e+00,3.60484945e-04
1.11250000e+02,0.00000000e+00,3.52529487e-04
1.11350000e+02,0.00000000e+00,3.54183223e-04
1.11450000e+02,0.00000000e+00,3.52936830e-04
1.11550000e+02,0.00000000e+00,3.71345612e-04
1.11650000e+02,0.00000000e+00,3.46261028e-04
1.11750000e+02,0.00000000e+00,3.36015535e-04
1.11850000e+02,0.00000000e+00,3.40139963e-04
1.11950000e+02,0.00000000e+00,3.48828691e-04
1.12050000e+02,0.00000000e+00,3.45319204e-04
1.12150000e+02,0.00000000e+00,3.54782899e-04
1.12250000e+02,0.00000000e+00,3.49503383e-04
1.12350000e+02,0.00000000e+00,3.37196575e-04
1.12450000e+02,0.00000000e+00,3.39643249e-04
1.12550000e+02,0.00000000e+00,3.15834668e-04
1.12650000e+02,0.00000000e+00,3.11965853e-04
1.12750000e+02,0.00000000e+00,3.08725014e-04
1.12850000e+02,0.00000000e+00,3.14746477e-04
1.12950000e+02,0.00000000e+00,3.05723064e-04
1.13050000e+02,0.00000000e+00,3.05028174e-04
1.13150000e+02,0.00000000e+00,3.11965507e-04
1.13250000e+02,0.00000000e+00,3.13101509e-04
1.13350000e+02,0.00000000e+00,3.07313222e-04
1.13450000e+02,0.00000000e+00,2.97882665e-04
1.13550000e+02,0.00000000e+00,3.06248065e-04
1.13650000e+02,0.00000000e+00,3.04092173e-04
1.13750000e+02,0.00000000e+00,3.04166718e-04
1.13850000e+02,0.00000000e+00,3.00790335e-04
1.13950000e+02,0.00000000e+00,2.95383868e-04
1.14050000e+02,0.00000000e+00,2.93642505e-04
1.14150000e+02,0.00000000e+00,2.91281540e-04
1.14250000e+02,0.00000000e+00,2.96874823e-04
1.14350000e+02,0.00000000e+00,2.96374492e-04
1.14450000e+02,0.00000000e+00,2.98620734e-04
1.14550000e+02,0.00000000e+00,2.91934833e-04
1.14650000e+02,0.00000000e+00,2.91299547e-04
1.14750000e+02,0.00000000e+00,2.99946043e-04
1.14850000e+02,0.00000000e+00,2.93351393e-04
1.14950000e+02,0.00000000e+00,2.95230351e-04
1.15050000e+02,0.00000000e+00,2.94723238e-04
1.15150000e+02,0.00000000e+00,2.91184665e-04
1.15250000e+02,0.00000000e+00,2.85018580e-04
1.15350000e+02,0.00000000e+00,2.93061864e-04
1.15450000e+02,0.00000000e+00,2.91979178e-04
1.15550000e+02,0.00000000e+00,2.88717391e-04
1.15650000e+02,0.00000000e+00,2.94985619e-04
1.15750000e+02,0.00000000e+00,2.91766001e-04
1.15850000e+02,0.00000000e+00,2.93788310e-04
1.15950000e+02,0.00000000e+00,2.91671296e-04
1.16050000e+02,0.00000000e+00,2.85951902e-04
1.16150000e+02,0.00000000e+00,2.85380696e-04
1.16250000e+02,0.00000000e+00,2.90253767e-04
1.16350000e+02,0.00000000e+00,2.91736780e-04
1.16450000e+02,0.00000000e+00,2.84985968e-04
1.16550000e+02,0.00000000e+00,2.82632517e-04
1.16650000e+02,0.00000000e+00,2.80862196e-04
1.16750000e+02,0.00000000e+00,2.89768199e-04
1.16850000e+02,0.00000000e+00,2.73912357e-04
1.16950000e+02,0.00000000e+00,2.75684326e-04
1.17050000e+02,0.00000000e+00,2.83951980e-04
1.17150000e+02,0.00000000e+00,2.78262782e-04
1.17250000e+02,0.00000000e+00,2.90654603e-04
1.17350000e+02,0.00000000e+00,2.76823883e-04
1.17450000e+02,0.00000000e+00,2.74574405e-04
1.17550000e+02,0.00000000e+00,2.86316604e-04
1.17650000e+02,0.00000000e+00,2.82415312e-04
1.17750000e+02,0.00000000e+00,2.81502172e-04
1.17850000e+02,0.00000000e+00,2.71622000e-04
1.17950000e+02,0.00000000e+00,2.75995445e-04
1.18050000e+02,0.00000000e+00,2.75858045e-04
1.18150000e+02,0.00000000e+00,2.70355654e-04
1.18250000e+02,0.00000000e+00,2.71297802e-04
1.18350000e+02,0.00000000e+00,2.87142049e-04
1.18450000e+02,0.00000000e+00,2.76995529e-04
1.18550000e+02,0.00000000e+00,2.84941795e-04
1.18650000e+02,0.00000000e+00,2.80710672e-04
1.18750000e+02,0.00000000e+00,2.80123651e-04
1.18850000e+02,0.00000000e+00,2.73627812e-04
1.18950000e+02,0.00000000e+00,2.71125797e-04
1.19050000e+02,0.00000000e+00,2.74613686e-04
1.19150000e+02,0.00000000e+00,2.73156411e-04
1.19250000e+02,0.00000000e+00,2.74832518e-04
1.19350000e+02,0.00000000e+00,2.74102285e-04
1.19450000e+02,0.00000000e+00,2.75453063e-04
1.19550000e+02,0.00000000e+00,2.66598257e-04
1.19650000e+02,0.00000000e+00,2.62343547e-04
1.19750000e+02,0.00000000e+00,2.59203170e-04
1.19850000e+02,0.00000000e+00,2.54075529e-04
1.19950000e+02,0.00000000e+00,2.53058509e-04
1.20050000e+02,0.00000000e+00,2.52189552e-04
1.20150000e+02,0.00000000e+00,2.50011906e-04
1.20250000e+02,0.00000000e+00,2.47655648e-04
1.20350000e+02,0.00000000e+00,2.53955762e-04
1.20450000e+02,0.00000000e+00,2.67088507e-04
1.20550000e+02,0.00000000e+00,2.60433401e-04
1.20650000e+02,0.00000000e+00,2.50516595e-04
1.20750000e+02,0.00000000e+00,2.57685844e-04
1.20850000e+02,0.00000000e+00,2.52562118e-04
1.20950000e+02,0.00000000e+00,2.51105031e-04
1.21050000e+02,0.00000000e+00,2.50671992e-04
1.21150000e+02,0.00000000e+00,2.55971255e-04
1.21250000e+02,0.00000000e+00,2.66780202e-04
1.21350000e+02,0.00000000e+00,2.76246856e-04
1.21450000e+02,0.00000000e+00,2.73581671e-04
1.21550000e+02,0.00000000e+00,2.68554835e-04
1.21650000e+02,0.00000000e+00,2.60697506e-04
1.21750000e+02,0.00000000e+00,2.59311706e-04
1.21850000e+02,0.00000000e+00,2.61017283e-04
1.21950000e+02,0.00000000e+00,2.60009242e-04
1.22050000e+02,0.00000000e+00,2.52806599e-04
1.22150000e+02,0.00000000e+00,2.58094625e-04
1.22250000e+02,0.00000000e+00,2.60514353e-04
1.22350000e+02,0.00000000e+00,2.61506480e-04
1.22450000e+02,0.00000000e+00,2.59800166e-04
1.22550000e+02,0.00000000e+00,2.57096660e-04
1.22650000e+02,0.00000000e+00,2.57291382e-04
1.22750000e+02,0.00000000e+00,2.48956540e-04
1.22850000e+02,0.00000000e+00,2.40207314e-04
1.22950000e+02,0.00000000e+00,2.44466403e-04
1.23050000e+02,0.00000000e+00,2.47257853e-04
1.23150000e+02,0.00000000e+00,2.44952250e-04
1.23250000e+02,0.00000000e+00,2.39032407e-04
1.23350000e+02,0.00000000e+00,2.32946446e-04
1.23450000e+02,0.00000000e+00,2.33375748e-04
1.23550000e+02,0.00000000e+00,2.47738211e-04
1.23650000e+02,0.00000000e+00,2.48328373e-04
1.23750000e+02,0.00000000e+00,2.42102795e-04
1.23850000e+02,0.00000000e+00,2.32900664e-04
1.23950000e+02,0.00000000e+00,2.35082162e-04
1.24050000e+02,0.00000000e+00,2.27904352e-04
1.24150000e+02,0.00000000e+00,2.41167950e-04
1.24250000e+02,0.00000000e+00,2.32976460e-04
1.24350000e+02,0.00000000e+00,2.33243436e-04
1.24450000e+02,0.00000000e+00,2.37505765e-04
1.24550000e+02,0.00000000e+00,2.32577560e-04
1.24650000e+02,0.00000000e+00,2.21221222e-04
1.24750000e+02,0.00000000e+00,2.14141914e-04
1.24850000e+02,0.00000000e+00,2.12107057e-04
1.24950000e+02,0.00000000e+00,2.12709115e-04
1.25050000e+02,0.00000000e+00,2.17460237e-04
1.25150000e+02,0.00000000e+00,2.17634697e-04
1.25250000e+02,0.00000000e+00,2.09666137e-04
1.25350000e+02,0.00000000e+00,2.23296305e-04
1.25450000e+02,0.00000000e+00,2.20126945e-04
1.25550000e+02,0.00000000e+00,2.19133785e-04
1.25650000e+02,0.00000000e+00,2.18117128e-04
1.25750000e+02,0.00000000e+00,2.13783116e-04
1.25850000e+02,0.00000000e+00,2.11140969e-04
1.25950000e+02,0.00000000e+00,2.04132373e-04
1.26050000e+02,0.00000000e+00,1.99980917e-04
1.26150000e+02,0.00000000e+00,1.91949830e-04
1.26250000e+02,0.00000000e+00,1.93667717e-04
1.26350000e+02,0.00000000e+00,1.97541656e-04
1.26450000e+02,0.00000000e+00,2.04409640e-04
1.26550000e+02,0.00000000e+00,2.11768917e-04
1.26650000e+02,0.00000000e+00,2.11257927e-04
1.26750000e+02,0.00000000e+00,2.01940853e-04
1.26850000e+02,0.00000000e+00,2.06348312e-04
1.26950000e+02,0.00000000e+00,2.14344314e-04
1.27050000e+02,0.00000000e+00,2.08273941e-04
1.27150000e+02,0.00000000e+00,2.11198644e-04
1.27250000e+02,0.00000000e+00,1.99277842e-04
1.27350000e+02,0.00000000e+00,1.93768354e-04
1.27450000e+02,0.00000000e+00,1.97098810e-04
1.27550000e+02,0.00000000e+00,1.99708298e-04
1.27650000e+02,0.00000000e+00,2.04738628e-04
1.27750000e+02,0.00000000e+00,2.03456481e-04
1.27850000e+02,0.00000000e+00,1.99843191e-04
1.27950000e+02,0.00000000e+00,2.10369949e-04
1.28050000e+02,0.00000000e+00,2.06345141e-04
1.28150000e+02,0.00000000e+00,2.05048709e-04
1.28250000e+02,0.00000000e+00,2.04587473e-04
1.28350000e+02,0.00000000e+00,2.05875182e-04
1.28450000e+02,0.00000000e+00,2.08449273e-04
1.28550000e+02,0.00000000e+00,2.04400993e-04
1.28650000e+02,0.00000000e+00,1.99480476e-04
1.28750000e+02,0.00000000e+00,2.06468600e-04
1.28850000e+02,0.00000000e+00,2.06731536e-04
1.28950000e+02,0.00000000e+00,2.11258711e-04
1.29050000e+02,0.00000000e+00,2.17297127e-04
1.29150000e+02,0.00000000e+00,2.09352212e-04
1.29250000e+02,0.00000000e+00,2.12538738e-04
1.29350000e+02,0.00000000e+00,2.08528139e-04
1.29450000e+02,0.00000000e+00,2.08445198e-04
1.29550000e+02,0.00000000e+00,2.05411052e-04
1.29650000e+02,0.00000000e+00,1.97389242e-04
1.29750000e+02,0.00000000e+00,1.92934410e-04
1.29850000e+02,0.00000000e+00,1.91861774e-04
1.29950000e+02,0.00000000e+00,1.92685996e-04
1.30050000e+02,0.00000000e+00,1.88697367e-04
1.30150000e+02,0.00000000e+00,1.88984351e-04
1.30250000e+02,0.00000000e+00,1.87070914e-04
1.30350000e+02,0.00000000e+00,1.92415172e-04
1.30450000e+02,0.00000000e+00,1.91191148e-04
1.30550000e+02,0.00000000e+00,1.81393848e-04
1.30650000e+02,0.00000000e+00,1.86382615e-04
1.30750000e+02,0.00000000e+00,1.89438642e-04
1.30850000e+02,0.00000000e+00,1.94513539e-04
1.30950000e+02,0.00000000e+00,1.85102197e-04
1.31050000e+02,0.00000000e+00,1.85223292e-04
1.31150000e+02,0.00000000e+00,1.87970543e-04
1.31250000e+02,0.00000000e+00,1.93563775e-04
1.31350000e+02,0.00000000e+00,1.78616196e-04
1.31450000e+02,0.00000000e+00,1.79502782e-04
1.31550000e+02,0.00000000e+00,1.79393679e-04
1.31650000e+02,0.00000000e+00,1.81221696e-04
1.31750000e+02,0.00000000e+00,1.76293122e-04
1.31850000e+02,0.00000000e+00,1.83733976e-04
1.31950000e+02,0.00000000e+00,1.71236199e-04
1.32050000e+02,0.00000000e+00,1.73192328e-04
1.32150000e+02,0.00000000e+00,1.63292772e-04
1.32250000e+02,0.00000000e+00,1.63766422e-04
1.32350000e+02,0.00000000e+00,1.61892465e-04
1.32450000e+02,0.00000000e+00,1.62868072e-04
1.32550000e+02,0.00000000e+00,1.57136664e-04
1.32650000e+02,0.00000000e+00,1.57665314e-04
1.32750000e+02,0.00000000e+00,1.57709124e-04
1.32850000e+02,0.00000000e+00,1.59588724e-04
1.32950000e+02,0.00000000e+00,1.58568661e-04
1.33050000e+02,0.00000000e+00,1.58270761e-04
1.33150000e+02,0.00000000e+00,1.54325026e-04
1.33250000e+02,0.00000000e+00,1.54910621e-04
1.33350000e+02,0.00000000e+00,1.49204595e-04
1.33450000e+02,0.00000000e+00,1.43558089e-04
1.33550000e+02,0.00000000e+00,1.41685257e-04
1.33650000e+02,0.00000000e+00,1.42820203e-04
1.33750000e+02,0.00000000e+00,1.44958711e-04
1.33850000e+02,0.00000000e+00,1.42359712e-04
1.33950000e+02,0.00000000e+00,1.45534292e-04
1.34050000e+02,0.00000000e+00,1.54124504e-04
1.34150000e+02,0.00000000e+00,1.45414786e-04
1.34250000e+02,0.00000000e+00,1.41263544e-04
1.34350000e+02,0.00000000e+00,1.42550836e-04
1.34450000e+02,0.00000000e+00,1.39863374e-04
1.34550000e+02,0.00000000e+00,1.39909524e-04
1.34650000e+02,0.00000000e+00,1.41081038e-04
1.34750000e+02,0.00000000e+00,1.41516993e-04
1.34850000e+02,0.00000000e+00,1.39058443e-04
1.34950000e+02,0.00000000e+00,1.33683004e-04
1.35050000e+02,0.00000000e+00,1.36684572e-04
1.35150000e+02,0.00000000e+00,1.33876565e-04
1.35250000e+02,0.00000000e+00,1.33794425e-04
1.35350000e+02,0.00000000e+00,1.33626315e-04
1.35450000e+02,0.00000000e+00,1.29571186e-04
1.35550000e+02,0.00000000e+00,1.43655017e-04
1.35650000e+02,0.00000000e+00,1.29679686e-04
1.35750000e+02,0.00000000e+00,1.23704547e-04
1.35850000e+02,0.00000000e+00,1.31370222e-04
1.35950000e+02,0.00000000e+00,1.28687174e-04
1.36050000e+02,0.00000000e+00,1.26224636e-04
1.36150000e+02,0.00000000e+00,1.30045076e-04
1.36250000e+02,0.00000000e+00,1.29533698e-04
1.36350000e+02,0.00000000e+00,1.26577064e-04
1.36450000e+02,0.00000000e+00,1.23406978e-04
1.36550000e+02,0.00000000e+00,1.25420359e-04
1.36650000e+02,0.00000000e+00,1.30432989e-04
1.36750000e+02,0.00000000e+00,1.31521980e-04
1.36850000e+02,0.00000000e+00,1.28316730e-04
1.36950000e+02,0.00000000e+00,1.19291609e-04
1.37050000e+02,0.00000000e+00,1.15083979e-04
1.37150000e+02,0.00000000e+00,1.20546974e-04
1.37250000e+02,0.00000000e+00,1.15470912e-04
1.37350000e+02,0.00000000e+00,1.11062309e-04
1.37450000e+02,0.00000000e+00,1.04997329e-04
1.37550000e+02,0.00000000e+00,1.10113422e-04
1.37650000e+02,0.00000000e+00,1.09048276e-04
1.37750000e+02,0.00000000e+00,1.09838758e-04
1.37850000e+02,0.00000000e+00,1.09543656e-04
1.37950000e+02,0.00000000e+00,1.06488610e-04
1.38050000e+02,0.00000000e+00,1.04901655e-04
1.38150000e+02,0.00000000e+00,1.04216661e-04
1.38250000e+02,0.00000000e+00,1.02001976e-04
1.38350000e+02,0.00000000e+00,1.03357006e-04
1.38450000e+02,0.00000000e+00,9.94042398e-05
1.38550000e+02,0.00000000e+00,1.02048630e-04
1.38650000e+02,0.00000000e+00,1.03751341e-04
1.38750000e+02,0.00000000e+00,1.00935075e-04
1.38850000e+02,0.00000000e+00,1.01297344e-04
1.38950000e+02,0.00000000e+00,9.39925270e-05
1.39050000e+02,0.00000000e+00,8.98498135e-05
1.39150000e+02,0.00000000e+00,8.63287579e-05
1.39250000e+02,0.00000000e+00,8.91440710e-05
1.39350000e+02,0.00000000e+00,8.79693106e-05
1.39450000e+02,0.00000000e+00,8.89382759e-05
1.39550000e+02,0.00000000e+00,9.10204250e-05
1.39650000e+02,0.00000000e+00,9.25620947e-05
1.39750000e+02,0.00000000e+00,9.11971318e-05
1.39850000e+02,0.00000000e+00,9.06086754e-05
1.39950000e+02,0.00000000e+00,9.39534513e-05
1.40050000e+02,0.00000000e+00,9.14918987e-05
1.40150000e+02,0.00000000e+00,9.30977334e-05
1.40250000e+02,0.00000000e+00,8.83799320e-05
1.40350000e+02,0.00000000e+00,9.59819505e-05
1.40450000e+02,0.00000000e+00,8.44085246e-05
1.40550000e+02,0.00000000e+00,8.37031724e-05
1.40650000e+02,0.00000000e+00,9.01998231e-05
1.40750000e+02,0.00000000e+00,8.15607878e-05
1.40850000e+02,0.00000000e+00,8.33027680e-05
1.40950000e+02,0.00000000e+00,8.94944979e-05
1.41050000e+02,0.00000000e+00,8.62110091e-05
1.41150000e+02,0.00000000e+00,8.48714847e-05
1.41250000e+02,0.00000000e+00,8.17885203e-05
1.41350000e+02,0.00000000e+00,8.18093077e-05
1.41450000e+02,0.00000000e+00,8.40572328e-05
1.41550000e+02,0.00000000e+00,8.45570823e-05
1.41650000e+02,0.00000000e+00,8.70251744e-05
1.41750000e+02,0.00000000e+00,8.52447652e-05
1.41850000e+02,0.00000000e+00,8.22694859e-05
1.41950000e+02,0.00000000e+00,8.18157034e-05
1.42050000e+02,0.00000000e+00,7.82062329e-05
1.42150000e+02,0.00000000e+00,7.80150052e-05
1.42250000e+02,0.00000000e+00,8.05438769e-05
1.42350000e+02,0.00000000e+00,8.55598602e-05
1.42450000e+02,0.00000000e+00,8.29073896e-05
1.42550000e+02,0.00000000e+00,8.10975211e-05
1.42650000e+02,0.00000000e+00,8.43592756e-05
1.42750000e+02,0.00000000e+00,7.91693089e-05
1.42850000e+02,0.00000000e+00,7.32920090e-05
1.42950000e+02,0.00000000e+00,7.31103823e-05
1.43050000e+02,0.00000000e+00,6.98012092e-05
1.43150000e+02,0.00000000e+00,6.72352945e-05
1.43250000e+02,0.00000000e+00,6.57849297e-05
1.43350000e+02,0.00000000e+00,6.78362317e-05
1.43450000e+02,0.00000000e+00,6.99459478e-05
1.43550000e+02,0.00000000e+00,6.32570210e-05
1.43650000e+02,0.00000000e+00,6.34858165e-05
1.43750000e+02,0.00000000e+00,6.68905129e-05
1.43850000e+02,0.00000000e+00,6.68976600e-05
1.43950000e+02,0.00000000e+00,6.77764168e-05
1.44050000e+02,0.00000000e+00,6.61807403e-05
1.44150000e+02,0.00000000e+00,6.51969898e-05
1.44250000e+02,0.00000000e+00,6.07476409e-05
1.44350000e+02,0.00000000e+00,5.86196938e-05
1.44450000e+02,0.00000000e+00,5.75864622e-05
1.44550000e+02,0.00000000e+00,5.88101179e-05
1.44650000e+02,0.00000000e+00,5.71228376e-05
1.44750000e+02,0.00000000e+00,5.98347551e-05
1.44850000e+02,0.00000000e+00,6.20786538e-05
1.44950000e+02,0.00000000e+00,5.82198754e-05
1.45050000e+02,0.00000000e+00,5.43587806e-05
1.45150000e+02,0.00000000e+00,5.46519479e-05
1.45250000e+02,0.00000000e+00,5.38981485e-05
1.45350000e+02,0.00000000e+00,5.54614704e-05
1.45450000e+02,0.00000000e+00,5.29242882e-05
1.45550000e+02,0.00000000e+00,5.02339423e-05
1.45650000e+02,0.00000000e+00,5.01089393e-05
1.45750000e+02,0.00000000e+00,4.79421740e-05
1.45850000e+02,0.00000000e+00,5.02536336e-05
1.45950000e+02,0.00000000e+00,4.66665479e-05
1.46050000e+02,0.00000000e+00,4.58384310e-05
1.46150000e+02,0.00000000e+00,4.36390363e-05
1.46250000e+02,0.00000000e+00,4.35017949e-05
1.46350000e+02,0.00000000e+00,4.22966019e-05
1.46450000e+02,0.00000000e+00,3.93797967e-05
1.46550000e+02,0.00000000e+00,4.01892785e-05
1.46650000e+02,0.00000000e+00,3.83744545e-05
1.46750000e+02,0.00000000e+00,3.70739772e-05
1.46850000e+02,0.00000000e+00,3.76066790e-05
1.46950000e+02,0.00000000e+00,3.86301010e-05
1.47050000e+02,0.00000000e+00,3.67437810e-05
1.47150000e+02,0.00000000e+00,3.60409514e-05
1.47250000e+02,0.00000000e+00,3.57121039e-05
1.47350000e+02,0.00000000e+00,3.37281204e-05
1.47450000e+02,0.00000000e+00,3.55399628e-05
1.47550000e+02,0.00000000e+00,3.31252325e-05
1.47650000e+02,0.00000000e+00,3.44282447e-05
1.47750000e+02,0.00000000e+00,3.52905375e-05
1.47850000e+02,0.00000000e+00,3.59679645e-05
1.47950000e+02,0.00000000e+00,3.44675016e-05
1.48050000e+02,0.00000000e+00,3.16544659e-05
1.48150000e+02,0.00000000e+00,2.97786162e-05
1.48250000e+02,0.00000000e+00,2.98608668e-05
1.48350000e+02,0.00000000e+00,3.03294857e-05
1.48450000e+02,0.00000000e+00,2.80435567e-05
1.48550000e+02,0.00000000e+00,2.72258826e-05
1.48650000e+02,0.00000000e+00,2.65192771e-05
1.48750000e+02,0.00000000e+00,2.34444686e-05
1.48850000e+02,0.00000000e+00,2.29871782e-05
1.48950000e+02,0.00000000e+00,2.33716504e-05
1.49050000e+02,0.00000000e+00,2.31260126e-05
1.49150000e+02,0.00000000e+00,2.15257477e-05
1.49250000e+02,0.00000000e+00,3.20048909e-05
1.49350000e+02,0.00000000e+00,1.97979874e-05
1.49450000e+02,0.00000000e+00,1.80024393e-05
1.49550000e+02,0.00000000e+00,1.70701832e-05
1.49650000e+02,0.00000000e+00,1.68508317e-05
1.49750000e+02,0.00000000e+00,1.52452840e-05
1.49850000e+02,0.00000000e+00,1.51684659e-05
1.49950000e+02,0.00000000e+00,1.48344204e-05
