nuclide,atoms
Rh121,7.916698e+05
In135,7.673602e+05
Pb209,7.516271e+05
I145,7.215554e+05
Co70,6.994373e+05
Ni76,6.448200e+05
In113_m1,5.982055e+05
Fe66,5.715928e+05
Sm165,5.442686e+05
Pa229,5.436955e+05
Tl205,5.097347e+05
Br79_m1,4.696093e+05
Th226,4.688160e+05
Sr104,4.412700e+05
Fe68,4.210708e+05
Nd161,4.158032e+05
Co66,4.129878e+05
As91,3.981209e+05
Ga68,3.922886e+05
Ru119,3.916589e+05
Bi210_m1,3.897461e+05
Cd107,3.433970e+05
Mo114,3.433900e+05
Tb171,2.993323e+05
Ac226,2.873394e+05
Ga72_m1,2.837046e+05
Hf177,2.812059e+05
Cu80,2.651347e+05
Ce157,2.583271e+05
Kr99,2.545510e+05
Pb205,2.306018e+05
Fr223,2.183701e+05
Co71,2.169531e+05
Zn83,2.046878e+05
Eu167,1.969595e+05
Se94,1.934335e+05
Zr109,1.721396e+05
Bi208,1.663924e+05
Tc95_m1,1.418964e+05
Sr83,1.220006e+05
Pm143,1.189603e+05
Cs150,1.169137e+05
Pd124,1.154414e+05
Po216,1.146795e+05
Pr159,1.118748e+05
Sr105,1.118060e+05
In116_m2,1.051713e+05
Pm163,1.042467e+05
Ho162_m1,1.015130e+05
Rb102,9.352455e+04
Cm240,9.016248e+04
Ra227,8.705253e+04
Np234,8.650699e+04
Bi213,8.513635e+04
Fe69,8.157470e+04
No258,7.766789e+04
Ge89,7.542892e+04
As72,7.504369e+04
Ru97,7.428744e+04
Mo93_m1,6.830576e+04
La155,6.798295e+04
Nb112,6.288661e+04
Yb176,6.195186e+04
Np241,5.889353e+04
Tb158_m1,5.846387e+04
Ba153,5.690050e+04
Rb81,5.469519e+04
Zr108,5.231316e+04
Co72,5.137801e+04
Ag106,4.965493e+04
Rn219,4.719262e+04
Pd125,3.998768e+04
Sb118_m1,3.980217e+04
Ni77,3.244224e+04
Rh122,3.241416e+04
Pu245,3.067109e+04
Kr100,2.990824e+04
Pr139,2.748062e+04
Ho162,2.381507e+04
Pb214,2.210469e+04
Ge69,2.193387e+04
Cm248,2.178475e+04
As92,2.152423e+04
U241,2.118472e+04
Cs151,2.104890e+04
Co73,1.911539e+04
Ag107_m1,1.884601e+04
Zr90_m1,1.825063e+04
Fe70,1.712296e+04
Bi214,1.641675e+04
Br97,1.552693e+04
Ru120,1.381037e+04
Ho161,1.353140e+04
Co65,1.282420e+04
Cm239,1.260318e+04
Ni78,1.037308e+04
Cf250,1.036726e+04
Tc117,9.610561e+03
Lu174,9.394773e+03
Ra222,9.245562e+03
Fr221,9.151163e+03
Fe65,8.954829e+03
Am245,8.914286e+03
Mo115,8.618522e+03
Hg204,7.993580e+03
Mn66,6.503144e+03
Mn67,6.190589e+03
Dy156,6.150142e+03
Er162,5.403578e+03
Sn113_m1,4.732294e+03
Cf249,4.322659e+03
Cu81,4.266863e+03
Hf178,4.156344e+03
Rh100,4.026334e+03
Zr110,3.458065e+03
Ni61,3.386960e+03
Br77_m1,3.170440e+03
Cu64,2.777005e+03
Po218,2.555766e+03
Tc118,2.387988e+03
Fe60,2.366968e+03
Nb113,2.198210e+03
Lu176_m1,1.934759e+03
Co74,1.908803e+03
Tm167,1.864384e+03
Dy157,9.779646e+02
Lu177,9.379926e+02
Ac229,8.522277e+02
Co60,8.002329e+02
Fe71,7.283819e+02
Mn68,6.915408e+02
Ni60,6.786566e+02
Ag126,6.712834e+02
Rh123,6.223275e+02
Y106,4.015394e+02
Kr78,3.573456e+02
Ba130,3.252065e+02
Sb118,3.113356e+02
Ag105,2.977451e+02
Cf246,2.788120e+02
Co75,2.738648e+02
Tc96,2.544008e+02
Kr79_m1,2.368877e+02
Te119,1.932151e+02
Sb117,1.761817e+02
Er163,1.335405e+02
Ag127,1.242300e+02
Tl209,9.038379e+01
Bi207,8.201392e+01
Ho163_m1,7.616277e+01
Pb204,7.468421e+01
Tm173,6.729351e+01
Se73,5.649606e+01
Ra229,5.436903e+01
Mn69,4.134565e+01
Cf251,3.695712e+01
Tl203,3.256799e+01
Lu173,2.722315e+01
Po215,2.122478e+01
Ce136,2.109013e+01
Lu177_m1,2.068421e+01
Po211,1.697246e+01
Cr67,1.633209e+01
Tc96_m1,1.570490e+01
Ac232,1.562193e+01
Ag129,1.550474e+01
Zr89_m1,1.487243e+01
Cd106,1.409413e+01
Bk249,1.228615e+01
Tb152,1.147214e+01
Rh100_m1,1.084886e+01
Hf179,1.053684e+01
Y107,1.004172e+01
Hf175,9.604448e+00
Xe124,9.426878e+00
Rn218,8.946494e+00
Cr66,8.378265e+00
Tb153,5.502974e+00
Lu172,5.192383e+00
Er160,4.756381e+00
Ag128,4.586367e+00
Bi215,4.448200e+00
Pu246,4.390652e+00
Rh99,3.270869e+00
I121,3.148485e+00
Pu235,2.897082e+00
Tl204,2.429036e+00
Nd140,2.374348e+00
Eu147,1.911228e+00
Bk246,1.843155e+00
Ga67,1.827268e+00
Po208,1.694488e+00
Tm166,1.661826e+00
Nb90,1.351522e+00
Fe58,1.343993e+00
Cs129,1.294287e+00
Hg205,1.067673e+00
At217,1.005383e+00
Ge71_m1,9.926951e-01
Pu237_m1,9.397031e-01
Hg203,8.654840e-01
Pu230,8.444878e-01
Tm165,7.876722e-01
Lu171,6.050155e-01
Co62,6.031225e-01
Ge68,5.960704e-01
At219,5.558520e-01
Te116,4.444761e-01
Y108,4.277457e-01
Co59,4.069466e-01
Ru96,3.300505e-01
Gd148,2.438646e-01
Tl210,2.252146e-01
Po212,1.514681e-01
Hf174,1.458074e-01
Es250,1.429440e-01
Fr222,1.389244e-01
U229,1.108625e-01
Ce135,1.090386e-01
Bk247,1.056482e-01
Ho159,1.033177e-01
As71,9.817532e-02
Co61,9.679994e-02
Np233,9.603001e-02
Cf252,9.374122e-02
Br76,8.045206e-02
Ac224,7.835821e-02
Gd149,7.643379e-02
Hf180,7.275476e-02
Ho160,7.051224e-02
Tb152_m1,6.993686e-02
Dy155,5.043258e-02
Y87_m1,4.841649e-02
Sb116,4.655103e-02
Po214,4.425595e-02
Tm160,3.830147e-02
La133,3.808364e-02
Ag105_m1,3.262518e-02
Y85,3.144856e-02
Tl206,3.046745e-02
Np229,2.455689e-02
Er161,2.205342e-02
Ho161_m1,1.976146e-02
Am233,1.974467e-02
Yb160,1.960210e-02
Cf248,1.509372e-02
Pu229,1.153702e-02
In109,9.901253e-03
In112_m1,9.149014e-03
Fe59,8.491961e-03
Am246_m1,7.031873e-03
Cr54,6.648384e-03
Zr87,6.101449e-03
Pa228,6.085774e-03
Fe61,5.847155e-03
Th225,5.332728e-03
Yb177,5.177650e-03
Tm174,5.089215e-03
At218,4.124864e-03
Cr53,3.664482e-03
Cm233,3.655078e-03
Ga66,3.505855e-03
Xe116,3.195679e-03
La132,3.146922e-03
Bk248,2.604359e-03
Cm249,2.506449e-03
Lu160,2.459885e-03
U242,1.940134e-03
Pu233,1.690509e-03
Nb89,1.605560e-03
Ra221,1.563716e-03
Dy153,1.155153e-03
Mn55,1.107578e-03
Hg202,1.097227e-03
Pu234,1.013144e-03
Cu62,9.990165e-04
Lu172_m1,9.985682e-04
Hf160,9.333821e-04
Hg206,8.109788e-04
Pb207_m1,6.460646e-04
Yb167,5.779691e-04
Am235,4.918190e-04
Fe72,4.172278e-04
La132_m1,3.730907e-04
Sm143,3.438204e-04
Cf247,2.917629e-04
Np242,2.540652e-04
Co63,1.866368e-04
I116,1.576130e-04
Lu170,1.305694e-04
Po213,1.278540e-04
Br75,1.249255e-04
Ni59,1.015666e-04
Yb169_m1,9.740761e-05
Nb91_m1,9.576922e-05
Ta181,8.266440e-05
Am238,8.031432e-05
Se73_m1,6.054785e-05
Tb148,5.434683e-05
Ho159_m1,5.202072e-05
Mo91,5.101493e-05
Cs116,4.703293e-05
Lu171_m1,3.369408e-05
Fe55,3.255405e-05
Bk250,2.102148e-05
Fr220,1.919217e-05
Pu247,1.902694e-05
Ce137_m1,1.613170e-05
Np231,1.458224e-05
Yb156,1.253759e-05
U225,8.652753e-06
Dy152,7.742296e-06
Co64,5.774446e-06
Cu70_m2,5.208637e-06
Hf181,4.964153e-06
Zn63,4.796206e-06
Te112,3.920039e-06
Ba131_m1,3.656328e-06
Dy148,3.034374e-06
Rn213,2.821606e-06
At215,2.740990e-06
Cm250,2.692734e-06
Ac223,2.688222e-06
Tl202,2.573919e-06
Es253,2.330479e-06
Cf253,2.078427e-06
Ta180_m1,2.019289e-06
Sb112,1.678271e-06
Br76_m1,1.366244e-06
Hf177_m1,1.278384e-06
Rn217,1.206735e-06
Bk248_m1,1.053960e-06
Db257_m1,9.338910e-07
Pb203,7.442324e-07
Hg201,7.358304e-07
Lr253,6.974947e-07
Sn109,3.736759e-07
Zn77_m1,3.727588e-07
W182,3.474622e-07
Db257,2.516735e-07
Pa227,2.404749e-07
Tc93,2.172634e-07
Hf180_m1,1.943682e-07
Ho152,1.793183e-07
Th221,1.782055e-07
Er152,1.756158e-07
Am247,1.338760e-07
U228,1.328931e-07
Pb202,9.085005e-08
Tc93_m1,8.281068e-08
Pm142,6.813797e-08
Ta182,6.299702e-08
Co60_m1,3.191753e-08
Cf254,2.944487e-08
Ba129,2.888686e-08
Cr52,2.793753e-08
I124,2.448382e-08
Cd102,2.272570e-08
Tm175,1.849874e-08
Ti50,1.841506e-08
Zn73_m1,1.388735e-08
Co58,1.383819e-08
Xe125_m1,8.516043e-09
Hf182,7.049333e-09
Sb109,5.950710e-09
Tb147,3.981812e-09
Cs130,2.479060e-09
Po207,2.202656e-09
V51,1.727398e-09
Lu169,1.281811e-09
Kr77,1.212908e-09
W183,9.497761e-10
Hf173,7.057468e-10
Fr219,4.267019e-10
Es254,4.092530e-10
Te119_m1,3.668526e-10
Fe54,3.416515e-10
Lu178,3.328849e-10
Cd105,2.820070e-10
Th224,2.427854e-10
At216,2.093978e-10
I119,1.651073e-10
Ra217,1.648143e-10
Mn54,1.622803e-10
Pr135,1.619924e-10
Tm162,1.067040e-10
Yb162,9.352083e-11
Ho155,8.463285e-11
W180,7.912571e-11
Es254_m1,6.482214e-11
Tm176,6.457268e-11
La136,5.285764e-11
Ra220,4.829002e-11
Hf172,4.125347e-11
Ni58,3.974967e-11
Ho158_m2,2.376329e-11
Cm238,1.737196e-11
Cs127,1.149638e-11
Er173,1.119616e-11
Er155,9.406920e-12
Lu179,9.350559e-12
Bk251,7.715737e-12
Lu162,6.835903e-12
Tm164_m1,6.015754e-12
Es252,4.832739e-12
Ta169,3.407923e-12
Hf162,3.278442e-12
Ta183,2.948208e-12
Te118,2.890793e-12
W184,2.647845e-12
Hf169,2.253133e-12
Tm164,1.879712e-12
Es255,1.790215e-12
Cr55,1.458740e-12
W169,8.579310e-13
Au201,7.913627e-13
Au204,6.869095e-13
Cf244,5.958624e-13
Pd100,3.776386e-13
Hg199,3.423946e-13
Ta180,3.142259e-13
W181,2.861655e-13
Ta179,2.452188e-13
Bk244,1.604026e-13
Np232,1.385576e-13
Rn216,1.207251e-13
Re169,9.392230e-14
Pt201,7.567722e-14
Rb79,7.259823e-14
Cm251,5.633672e-14
Er158,5.206536e-14
Fm255,3.458636e-14
Ti49,2.255801e-14
I118,2.228841e-14
Er151,1.120820e-14
Pt200,1.036128e-14
Xe118,6.229091e-15
Re185,2.900645e-15
Pd126,2.847975e-15
Mn58,2.766133e-15
V53,2.650548e-15
Cf255,2.463593e-15
Ti51,2.242031e-15
Tm158,1.586545e-15
Ag100,9.265112e-16
Sm143_m1,8.143098e-16
Au203,7.287274e-16
Au200,6.633321e-16
V50,6.169247e-16
Ti47,6.063527e-16
Yb158,5.948157e-16
Lu180,4.819439e-16
W185,4.325700e-16
Hf183,4.147516e-16
Mn53,3.720464e-16
Er151_m1,2.903115e-16
Pt198,2.356859e-16
Mo90,2.338526e-16
V52,2.082528e-16
Au199,1.550374e-16
Ti48,1.450090e-16
Es251,1.347394e-16
Cr51,7.522082e-17
V54,6.089046e-17
Fm256,4.525719e-17
Os186,1.442077e-17
W183_m1,1.140575e-17
Hg198,1.040362e-17
Hf171,6.281883e-18
Xe121,4.247473e-18
W186,3.225880e-18
Cs121_m1,2.127141e-18
Ca47,1.454129e-18
Sc47,1.072712e-18
Pt199,1.058514e-18
Es256,5.709734e-19
Tl200,3.821869e-19
Mn60,3.128226e-19
Ta171,2.339692e-19
Au202,2.338603e-19
Ce132,2.153485e-19
Nb90_m1,2.044640e-19
Es256_m1,2.030595e-19
Tm160_m1,1.919572e-19
Sc48,1.456786e-19
Ru90,1.344024e-19
Re186,1.227621e-19
Tc90,9.994016e-20
Ho154,9.757915e-20
Mn60_m1,9.445427e-20
Yb178,5.581733e-20
Ag104,4.183528e-20
Cd104,3.574141e-20
Er154,3.122741e-20
Os187,2.967197e-20
Re186_m1,2.565911e-20
W171,2.401090e-20
Ta174,2.244794e-20
Lu181,2.059359e-20
Ca44,1.701133e-20
W174,1.105416e-20
W179,9.886424e-21
Zr85,9.445948e-21
Ca46,7.554847e-21
Se71,6.242226e-21
In106_m1,5.664820e-21
Tb150,5.169240e-21
Pt196,3.205952e-21
Re187,2.974205e-21
Sn106,2.091672e-21
Pr132,1.641478e-21
Nd132,1.607319e-21
W185_m1,8.929479e-22
Re184,8.260412e-22
Re174,8.046568e-22
Ti46,5.261786e-22
In104_m1,5.231230e-22
Br71,4.685121e-22
In104,4.174975e-22
Sc50,3.703349e-22
Ca48,2.831358e-22
Dy150,2.814030e-22
Os174,2.460394e-22
Zr85_m1,2.376623e-22
Os188,1.410520e-22
Pm132,1.060172e-22
V49,9.564315e-23
Tl201,7.905752e-23
Nb90_m2,6.728524e-23
Cr50,5.988040e-23
Md252,5.388054e-23
Sc45,2.059238e-23
Os185,7.160806e-24
W187,5.750124e-24
Lu182,4.550483e-24
Yb179,4.547588e-24
Bi206,3.080078e-24
Ca45,2.535367e-24
Fe53,2.310261e-24
Fm253,1.774874e-24
Sc49,1.689772e-24
Po206,1.334258e-24
Ta184,1.235769e-24
Os189,2.046519e-25
Ru93,1.794250e-25
Re183,1.578712e-25
Rh93,3.578653e-26
Re188,2.055225e-26
Hg194,1.548514e-26
Os184,7.975969e-27
Ca43,5.097932e-27
Hg199_m1,4.373341e-27
Sc46,1.627391e-27
K41,1.432417e-27
W178,1.111537e-27
Os190,6.724098e-28
Ta178,1.013602e-28
Ti52,6.813202e-29
Ta164,2.494502e-29
Ca42,1.696777e-29
Re188_m1,1.031317e-29
Ta185,6.454850e-30
Md259,3.179275e-30
Sc51,2.831107e-30
Ir195,4.680085e-31
Sr79,3.202011e-31
Lr263,2.628688e-31
Au194,1.512678e-31
Ar41,9.646255e-32
Ar42,9.601060e-32
V48,9.262190e-32
K44,4.616780e-32
Os191,3.693824e-32
Y79,3.512138e-32
Os195,2.809434e-32
Ar40,2.297998e-32
Ta186,1.255306e-32
K42,8.131865e-33
Ir198,4.738427e-33
Ar44,4.400262e-33
Ca49,4.031697e-33
K47,3.106110e-33
K43,2.767294e-33
Ar38,2.084305e-33
Sc46_m1,1.104842e-33
Gd145,7.447938e-34
Os193,5.519462e-34
Ti45,4.423839e-34
Sc44,3.567918e-34
Tl196,6.978393e-35
Ar39,6.302454e-35
K46,5.175216e-35
Gd145_m1,4.889693e-35
K40,3.354731e-35
Pb196,2.322066e-35
Os183,1.666798e-35
Ir193_m1,1.542885e-35
Ar43,1.101495e-35
Cr49,6.692668e-36
K45,2.654916e-36
Ir186,2.523231e-36
Bi196,2.433041e-36
Ir186_m1,2.246504e-36
Ca41,1.306496e-36
Re189,1.213061e-36
Sc45_m1,1.090337e-36
Ir196,6.882728e-37
K39,5.583470e-37
Cl38,5.654855e-38
Os189_m1,2.966443e-38
Cl37,2.440420e-38
Cl35,1.620470e-38
S36,6.434938e-39
Bi196_m1,3.041446e-39
S35,1.664404e-39
Ar45,2.637044e-40
K48,2.012609e-40
Cl36,2.944368e-41
Ar37,7.220086e-42
S38,1.265747e-42
Pb195,8.569965e-43
S32,4.087413e-43
Ca40,3.623820e-43
W188,2.353122e-43
Bi195,1.760629e-43
S34,4.598955e-44
Si32,1.688751e-44
S37,1.458405e-44
Ir184,1.089434e-44
P32,7.560353e-45
S33,3.141778e-45
Au191,2.544006e-45
Cl41,1.612698e-45
Cl39,1.404583e-45
Pt184,1.019734e-45
Hg191,7.499101e-46
Re191,4.994679e-46
Cl40,4.325707e-46
Tl191,3.165886e-46
Ar36,1.816273e-46
P33,1.169819e-46
Si29,7.609338e-47
Si30,6.228257e-48
Cl43,3.844984e-48
Ir194_m1,6.215409e-49
Cd100,4.504347e-49
In100,2.058509e-49
P31,1.681427e-49
Au190,5.451849e-50
Hg190,2.570498e-50
Os180,2.153646e-50
Tl190,4.996091e-51
Re180,2.444040e-51
P34,2.323415e-51
K38,2.205920e-51
Cl38_m1,4.794199e-52
Mg26,4.756025e-52
P35,3.539947e-52
Pb193,1.718492e-52
Tl193,1.506312e-52
V43,7.094628e-53
Ti43,4.513886e-53
Si33,4.312233e-53
Si31,2.937832e-53
Si28,1.068555e-53
Rb81_m1,3.247003e-54
Al27,7.503890e-55
P36,4.509971e-55
Cl34,2.863243e-55
Tb151_m1,2.244295e-56
Rn212,4.838304e-57
Al29,2.354041e-57
Fr212,1.434075e-58
At208,1.267893e-58
Na23,8.156812e-59
Mg25,6.801680e-59
Ta177,3.251641e-59
Mg27,9.072901e-60
Al28,9.052158e-61
Mg29,5.404820e-61
Mg24,4.347806e-61
Re177,6.861033e-62
Ir185,4.031477e-62
Al30,1.182274e-62
Mg28,1.157942e-62
Al26,1.991574e-63
Ir177,1.353859e-63
Re182,1.319657e-63
P30,1.042390e-63
Ne22,8.291950e-64
Ta173,5.989279e-64
Na24,5.841834e-64
Ho150,3.382227e-64
Al32,3.032885e-64
Ne23,6.396285e-65
Ne20,4.394686e-65
Th220,3.500637e-65
Ne21,1.638803e-66
Ra216,6.568206e-67
Ir180,3.797626e-67
Na22,3.244540e-67
Na26,2.246229e-67
Re179,4.996991e-68
Os182,7.244255e-69
Al31,2.753925e-69
At212,2.367167e-69
O17,1.756020e-69
Os179,1.748473e-69
F19,2.850695e-70
Ac220,1.904719e-70
Na25,1.273029e-70
O18,5.189088e-71
F20,1.178191e-71
C14,4.363935e-73
Na24_m1,1.967871e-73
Rn210,1.338021e-74
Fr216,5.303015e-75
O16,2.643675e-75
At206,1.448478e-76
N14,9.323028e-77
O19,5.631851e-77
Bi202,5.866983e-78
N15,5.794873e-78
Na27,5.693664e-78
F22,1.131613e-79
F21,4.451662e-80
C12,3.079058e-80
C13,1.900954e-80
B11,6.779425e-81
Na21,1.324010e-81
N16,5.728966e-82
F18,4.666114e-82
N17,2.451821e-84
Ir179,1.069871e-84
C15,4.031486e-85
Be9,2.179828e-86
Be10,1.217003e-86
N18,1.745796e-88
B10,1.307950e-89
N13,1.879622e-90
Li6,6.731168e-91
Li7,3.422964e-91
B12,1.446872e-94
Li8,5.810108e-96
Be11,2.927579e-96
He6,1.521859e-98
Li9,1.115737e-105
S31,2.878266e-108
Ar35,4.434978e-111
Ba121,4.362450e-111
Be8,4.080712e-114
Pt182,1.066192e-120
Mn52,2.882632e-134
Rb77,8.874313e-153
W175,6.783039e-159
Ir175,7.927895e-161
Re171,3.490916e-163
Pt185,1.648085e-183
Re181,6.782219e-187
Pt185_m1,3.956618e-191
Os181_m1,2.169930e-204
Po201,9.284349e-309
